ID,Title,Authors,ISBN13,Pages,Rating,Ratings_Count,Publisher,Publish_Date
3005,"Reminiscences of New Hampton, N. H: Also a Genealogical Sketch of the Kelley and Simpson Families, and an Autobiography (Classic Reprint)",Frank Harrison Kelley,9781332471270,196,,,FB &amp;c Ltd,08/08/2015
3006,Passionate Journey: The Spiritual Autobiography of Satomi Myodo,Sallie B. King,9780877733928,212,,,"Shambhala Publications, Inc.",05/01/1987
3007,"The Autobiography of Lieutenant-General Sir Harry Smith, Baronet of Aliwal on the Sutlej, G. C. B.",Harry George Wakelyn Smith George Charles Moore Smith,2940017677155,,,,J. Murray,
3008,Notable Women in American History: A Guide to Recommended Biographies and Autobiographies,Lynda G. Adamson,9780313295843,464,,,"Greenwood Publishing Group, Incorporated",08/30/1999
3009,Aspects of My Pilgrimage: An Autobiography,James Earl Massey,9780964668232,468,,,Anderson University,01/01/2002
3010,An Autobiography Of Stuttering By An Immigrant,Dikissi Fotaras,2940013403680,,,,Aigli &amp; Company,09/19/2011
3011,An Autobiography of a Colonial Doctor,Cecil Isola,9781456784003,244,,,AuthorHouse,11/02/2011
3012,The Autobiography and Memorials of Captain Obadiah Congar: For Fifty Years ...,Henry Theodore Cheever Obadiah Congar,2940027397227,,,,Harper &amp; brothers,
3013,"Way to Be Free, the Autobiography of Robert Lefevre: The Making of a Modern American Revolution",Robert LeFevre,9781584451419,660,,,"Pulpless.com, Incorporated",09/28/1999
3014,La hora de la verdad (Time to Be in Earnest: A Fragment of Autobiography),P. D. James,9788466305525,,,,"Distribooks, Inc.",01/01/1902
3015,Philosopher's Autobiography: A Qualitative Study,"Shlomit C. Schuster, Maurice Friedman",9780275977894,256,,,"Greenwood Publishing Group, Incorporated",01/30/2003
3016,"George Douglas, Eighth Duke of Argyll K. G., K. T, Vol. 2 of 2: 1823-1900, Autobiography and Memoirs (Classic Reprint)",Dowager Duchess of Argyll,9781331130017,678,,,FB &amp;c Ltd,07/06/2015
3017,The autobiography and letters of ... Thomas Godwin [ed.,A. Godwin].,2940026619405,,,,,
3018,A Mind that Found Itself: An Autobiography,Clifford Whittingham Beers,2940023885377,,3.5,2,"Longmans, Green, and co.",
3019,Prayer: My Soul's Adventure with God: A Spiritual Autobiography,Robert H. Schuller,9780849929502,254,,,"Nelson, Thomas, Inc.",09/01/2009
3020,"Metternich: The Autobiography, 1773-1815",Clemens Von Metternich,9781905043019,272,,,Ravenhall Books,12/01/2004
3021,The Autobiography of Sergeant William Lawrence,William Lawrence,9781631826450,152,,,Lushena Books,10/28/2014
3022,Autobiographies: Benjamin Franklin and Frederick Douglass,re:Organizing America,9781453818695,316,,,CreateSpace Publishing,07/04/2010
3023,C. H. Spurgeon's Autobiography,Charles Haddon Spurgeon,2940024270417,,4.0,1,Curts,
3024,Lonely But Not Alone: A Spiritual Autobiography,Nathan Lopes Cardozo,9789655241693,250,,,Urim Publications,02/01/2016
3025,Autobiography Written for His Grandchildren,James Jenkins,9781297974649,118,,,Sagwan Press,08/22/2015
3026,"The Life of Hon. William F. Cody, Known As Buffalo Bill, the Famous Hunter, Scout, and Guide: An Autobiography",Buffalo Bill,9780809440160,365,,,Time-Life Books,01/01/1982
3027,"Mary Howitt, Vol. 1 of 2: An Autobiography (Classic Reprint)",Margaret Howitt,9781330408261,350,,,FB &amp;c Ltd,06/26/2015
3028,Gewaad Van Rouw: An Autobiography of an Extreme Calvinistic Upbringing,Hanneke Budianu,9781456403805,216,,,CreateSpace Publishing,02/01/2011
3029,"The Lady Ecclesia, an autobiography",George Matheson,2940018811992,,,,"New York, Dodd, Mead &amp; co.",
3030,Modern Classics Autobiography,M K Gandhi,9780141186863,480,,,Penguin UK,09/04/2001
3031,They Called Me Preacher: The Autobiography of an Unlikely Warrior in an Unfriendly Place,William J Picking,9781499068245,156,,,Xlibris Corporation,10/24/2014
3032,Madame Chair: A Political Autobiography of an Unintentional Pioneer,Richard Westwood,9780874216660,250,,,Utah State University Press,05/01/2007
3033,A Faint Streak of Humility: An Autobiography,Michael Saward,9780853649656,468,,,Authentic Media,04/01/1999
3034,"Character and Conversion in Autobiography: Augustine, Montaigne, Descartes, Rousseau, and Sartre",Patrick Riley,9780813922928,256,,,University of Virginia Press,10/28/2004
3035,Autobiography,Johann Heinrich D . Zschokke,2940023960746,,,,,
3036,I Put a Spell on You: The Autobiography of Nina Simone,"Nina Simone, Stephen Cleary",9780679410683,192,,,Knopf Doubleday Publishing Group,02/25/1992
3037,"Life-Writing: A Glossary of Terms in Biography, Autobiography, and Related Forms",Donald J. Winslow,9780824817138,112,,,"University of Hawaii Press, The",04/01/1995
3038,Buildings Cities Life: An Autobiography in Architecture,Eberhard Zeidler,9781459704138,1231,,,Dundurn Press,10/15/2013
3039,Julian Assange - The Unauthorised Autobiography,Julian Assange,9780857863843,,,,Canongate Books,09/28/2011
3040,Joseph Conrad and the Fiction of Autobiography,Edward W. Said,9780231140041,248,,,Columbia University Press,01/01/2008
3041,"my broken id: the Alvin Van Limn autobiography, as dictated to his Mother",ethan bundy,9781497456303,326,,,CreateSpace Publishing,03/25/2014
3042,Autobiography,Seward William Henry 1801-1872,9781313494175,718,,,HardPress Publishing,01/28/2013
3043,"An autobiography of Anna Kay Scott, M.D. [microform]",Anna Kay Scott,2940030573847,,,,"Chicago, Ill. : Anna Kay Scott, M.D.",
3044,One Furrow at a Time: The Autobiography of Dave Low,"Tom A. Low, Tom Low",9781887301008,160,,,Palmetto Bookworks,04/28/1995
3045,Gipsy Smith: An Autobiography,Gipsy Smith,9781898787570,330,,,"Emerald House Group, Incorporated",02/28/1997
3046,"If I'm so Famous, how Come Nobody's Ever Heard of Me?: The Autobiography of Jewel Shepard","Jewel Shepard, Dave Stevens",9780878164776,224,,,"Kitchen Sink Press, Inc.",07/31/1996
3047,"Letters and correspondence during his life in the English Church, with a brief autobiography. Edited, at Cardinal Newman's request",John Henry Newman,2940018720188,,,,"London Longmans, Green",
3048,My Life Adventure: (Volume One) An Autobiography,Sherwood H. Brock,9781426944314,,4.5,2,Trafford Publishing,03/10/2009
3049,"Contemporary Authors Autobiography Series, Volume 22",Joyce Nakamura,9780810345195,350,,,Gale Group,10/16/1995
3050,Good,e to the City of Dreams: An Autobiography,9780730830061,296,,,Art Gallery of South Australia,01/01/2004
3051,A Trooper In The 'Tins' Autobiography Of A Lifeguardsman,R. A. Lloyd,9781847349330,324,,,Naval &amp; Military Press Ltd,07/08/2009
3052,Stranger to the Game: The Autobiography of Bob Gibson,"Bob Gibson, Lonnie Wheeler",9780140175288,312,4.0,1,Penguin Group (USA) Incorporated,02/10/1996
3053,"The backwoods preacher; being the autobiography of Peter Cartwright, an American Methodist travelling preacher",Peter Cartwright,2940017595589,,,,"London, Charles H. Kelly",
3054,A Cellarful of Noise,Brian Epstein,9780285640252,132,5.0,1,Souvenir Press,05/01/2011
3055,The First Lady of Bond: My Autobiography,Eunice Gayson,9780956653475,272,,,Titan,11/13/2012
3056,"Reading with a Passion; Rhetoric, Autobiography, and the American West in the Gospel of John",Jeffrey Staley,9780826408594,256,,,Continuum International Publishing Group,10/28/1995
3057,The Pragmatics of Literary Testimony: Authenticity Effects in German Social Autobiographies,Chantelle Warner,9780415501309,226,,,Taylor &amp; Francis,08/08/2012
3058,Called Before Birth: The Autobiography of Helen Lawrence,Helen Lawrence,9781477251331,232,,,AuthorHouse,01/15/2013
3059,An autobiography,John B. Gough,2940017594124,,,,"Boston : Published by J.B. Gough, Gould, Kendall &amp; Lincoln",
3060,Sammy Sosa,"Sammy Sosa, Marcos Bretó N., Marcos Breton",9780446527354,244,5.0,2,Grand Central Publishing,07/25/2005
3061,Julian M. Sturtevant: An Autobiography,Julian Monson Sturtevant,2940033505647,,,,F. H. Revell,
3062,"Autobiography, with reminiscences of friends and contemporaries",Leigh Hunt,2940017364246,,,,"London Smith, Elder",
3063,Zachary Stoyanoff: Pages From the Autobiography of a Bulgarian Insurgent (Classic Reprint),Zakhari Stoianov,9781330268209,328,,,FB &amp;c Ltd,06/02/2015
3064,The story of my heart : my autobiography,Richard Jefferies,2940019849260,,,,London : Duckworth,
3065,How Precious Was That While: An Autobiography,Piers Anthony,9781429910279,352,5.0,1,Tom Doherty Associates,07/20/2001
3066,Enjoying a Life in Science: The Autobiography of P. F. Scholander,P. F. Scholander,9780912006376,226,,,University of Alaska Press,12/28/1990
3067,"Life and labours of the Rev. Wm. McClure for more than forty years a minister of the Methodist New Connexion, chiefly an autobiography",William McClure,2940029045553,,,,"Toronto, Campbell",
3068,Karoo Morning: Autobiography: 1918-35,Guy Butler,9780908396535,280,,,New Africa Books,08/31/1994
3069,Autobiography of a French Protestant (J. Marteilhe) tr. from the French,Jean Marteilhe,2940026619153,,,,,
3070,"Taken alive and other stories with an autobiography, The home acre",Edward Payson Roe,2940022440218,,,,"New York, F. Collier &amp; son",
3071,"Autobiography, Vol. 4: A Collection of the Most Instructive and Amusing Lives Ever Published, Written","the Parties Themselves, With Brief Introduction, and Compendious Sequels",9781330887417,368,,,FB &amp;c Ltd,07/07/2015
3072,Forbidden Narratives: Critical Autobiography as Social Science,Kathryn Church,9781134317899,176,,,Taylor &amp; Francis,01/02/2014
3073,Long Haul: An Autobiography,Judith Kohl,9780385263146,256,,,Knopf Doubleday Publishing Group,03/01/1991
3074,"George Fox, an Autobiography",Rufus Matthew Jones George Fox,2940018552284,,,,Ferris &amp; Leach,
3075,Taken Care Of: An Autobiography,Edith Sitwell,9781448201747,228,,,Bloomsbury USA,09/28/2011
3076,"The highroad, being the autobiography of an ambitious mother",Herbert S. Stone & Company,2940019813599,,5.0,1,Chicago : Herbert S. Stone &amp; company,
3077,Autobiography of Super Tramp,W. H. Davies,9780224601351,,,,Random House Adult Trade Publishing Group,12/27/1987
3078,Jean Shrimpton: An Autobiography,Jean Shrimpton,9780852238585,191,,,Random House Adult Trade Publishing Group,01/01/1992
3079,Memories Are Made of This: An Anecdotal Autobiography,Charles Ayers,9780962317002,428,,,"Limelight, Limited",06/01/1989
3080,"Living Our Stories, Telling Our Truths: Autobiography and the Making of the African-American Intellectual Tradition","V. P. Franklin, Vincent Paul Franklin",2900689121929,,,,Simon &amp; Schuster Adult Publishing Group,01/28/1996
3081,P.S.: The Autobiography of Paul Simon,Paul Simon,9781566251129,416,,,Taylor Trade Publishing,10/28/1994
3082,Odyssey to Life: An Autobiography and Abortion Analysis,Don Hochanadel,9781585973484,413,,,Leathers Publishing,01/28/2006
3083,"John G. Paton, missionary to the New Hebrides : an autobiography",John Gibson Paton,2940018791737,,,,New York : Carter,
3084,Against the Odds: An Autobiography,Bob,9780091748784,224,,,Random House Adult Trade Publishing Group,11/15/1991
3085,Samuel Irenaeus Prime [microform] : autobiography and memorials,Samuel Irenæus Prime,2940028987724,,,,New York : A.D.F. Randolph &amp; company,
3086,Escape from the Shadows: An Autobiography.,Robin Maugham,9780070409699,273,,,"McGraw-Hill Companies, The",01/01/1973
3087,The Autobiography of a Fisherman,Frank Parker Day,9780802093936,200,,,"University of Toronto Press, Scholarly Publishing Division",05/28/2005
3088,Trial And Error The Autobiography,Chaim Weizmann,9781297524097,518,,,Andesite Press,08/08/2015
3089,"Autobiography, Letters and Literary Remains of Mrs. Piozzi (Thrale) (2nd ed.) (2 vols.)","Piozzi, Hester Lynch",2940012031525,,,,Quality Classics,11/30/2010
3090,"Rev. William S. White, D.D., and his times (1800-1873) : an autobiography",William S. White,2940022699234,,,,Richmond : Presbyterian Committee of Publication,
3091,Disclosing the Past: An Autobiography,Mary D. Leakey,9780816139132,464,,,Cengage Gale,08/01/1985
3092,"Writings, being his autobiography, correspondence, reports, messages, addresses, and other writings, official and private, pub. from the original manuscripts, deposited in the Department of State;",Thomas Jefferson,2940030532608,,,,"New York, Riker",
3093,"The autobiography of Mrs. Alice Thornton, of East Newton, Co. York [microform]",Alice Thornton,2940027397395,,,,"Durham [Eng.] : Pub. for the Society by Andrews and Co. [etc., etc.]",
3094,A Contemporary Autobiography Of A Science Educator,Scott D. Robinson,9789087905774,112,,,Sense Publishers,12/05/2008
3095,A Very Capable Life: The Autobiography of Zarah Petri,John Leigh Walters,9781897425411,196,,,University of British Columbia Press,01/30/2010
3096,Autobiography of Uriah Hagans,Uriah Hagans,2940017335239,,,,"Toledo, Ohio : A.D. Pelton",
3097,"Walter Carter: Autobiography and Reminisence, 1823-1897 (Classic Reprint)",Walter Carter,9781330134948,202,,,FB &amp;c Ltd,06/17/2015
3098,An Historian in the Twentieth Century: Chapters in Intellectual Autobiography,Max Beloff,9780300057430,144,,,Yale University Press,10/28/1992
3099,"In Our Infancy: An Autobiography, Pt. 1, 1882-1912",Helen Corke,9780521207973,247,,,Cambridge University Press,10/02/1975
3100,Old Memories; Autobiography,Henry Jones,9781290933605,262,,,HardPress Publishing,08/01/2012
3101,The autobiography of the Reverend Lewis Grout with an introduction,the Rev. Luther M. Keneston,2940017762882,,,,"Brattleboro, Vt. : Clapp &amp; Jones",
3102,Autobiography of Adin Ballou: 1803 1890; Containing an Elaborate Record and Narrative of His Life From Infancy to Old Age; With Appendixes (Classic Reprint),William S. Heywood,9781331011903,612,,,FB &amp;c Ltd,07/09/2015
3103,Horse Grows Horns: An Autobiography,Kenneth Sly,9781921030949,364,,,Sid Harta Publishers,01/28/2006
3104,Andrew Wyeth: Autobiography,Andrew Wyeth,9780821222171,168,4.2,4,Bulfinch,09/28/1995
3105,"The Autobiography of Robert Standish Sievier, 1906 (Classic Reprint)",Robert Standish Sievier,9781332524501,388,,,FB &amp;c Ltd,08/09/2015
3106,The Call of Isis: A Spiritual Autobiography,Olivia Robertson,9781484132616,138,,,CreateSpace Independent Publishing Platform,07/29/2013
3107,Autobiography_of_william_h.Seward,Fredrick W.Seward,2940023961293,,,,"D.Appleton and Company,Newyork",
3108,Joe Royle The Autobiography,Joe Royle,9781446416303,256,,,Ebury Publishing,01/31/2012
3109,Voices Made Flesh : Performing Women's Autobiography / Edition 1,Lynn C. Miller,9780299184247,344,,,University of Wisconsin Press,10/28/2003
3110,"Memoranda and Official Correspondence Relating to the Republic of Texas, Its History and Annexation. Including a Brief Autobiography of the Author",Jones Anson 1798-1858,9781313615235,674,,,HardPress Publishing,01/28/2013
3111,Holding the Line: An Autobiography,John C. Hermon,9780717125913,280,,,"Gill &amp; MacMillan, Limited",01/01/1997
3112,"Max Hereford's dream ; Derrick Vaughan, novelist ; The autobiography of a slander",Edna Lyall,2940020801950,,,,"New York : Lovell, Coryell",
3113,Maragaret Sanger; An Autobiography,"Kathryn Cullen-DuPont, Margaret Sanger",9780815410157,512,,,"Rowman &amp; Littlefield Publishers, Inc.",01/28/1999
3114,"Autobiographies of Noah Webster: From the Letters and Essays, Memoir and Diary",Richard M. Rollins,9780872495746,394,,,University of South Carolina Press,04/28/1989
3115,Autobiography of Andrew Carnegie: Autobiography,Andrew Carnegie,9781494715953,384,,,CreateSpace Independent Publishing Platform,12/17/2013
3116,A chapter of autobiography,W. E. Gladstone,2940017385104,,,,"London, J. Murray",
3117,The autobiography of a thief,Hutchins Hapgood,2940017335086,,,,"New York : Fox, Duffield",
3118,Autobiography of Elder Jacob Knapp - Scholar's Choice Edition,Jacob Knapp,9781298249159,370,,,Scholar's Choice,02/18/2015
3119,The Last Trek--a New Begining: The Autobiography,F. W. de Clerk,9780333732649,412,,,BPR Publishers,01/01/1998
3120,"James Nasmyth, Engineer: An Autobiography","Samuel Jr. Smiles, James Nasmyth",9783957388001,376,,,Vero Verlag,05/02/2014
3121,"Memoirs of an Arabian Princess, an Autobiography - Scholar's Choice Edition",Emilie Ruete,9781297297786,318,,,Scholar's Choice,02/19/2015
3122,A Life in Each Decade of the 20th Century: Autobiography of Charles George Theleman,Joan Theleman Sisson,9781465327086,,,,Xlibris Corporation,04/26/2008
3123,Autobiography During The Religious Wars (1550 - 1630),Nicholas Van Rijn,9781410202260,428,,,University Press of the Pacific,09/23/2002
