ID_A,ID_B,Flag,Title_A,Title_B,Model_Number_A,Model_Number_B,Brand_A,Brand_B,Price_A,Price_B
1253,9636,,Samsung 60-2707-05 Samsung Galaxy Tab Multimedia Dock,Samsung Galaxy Tab Desktop Dock ECR-D980BEGSTA,60-2707-05,ECR-D980BEGSTA,Samsung,Samsung,37.88,27.9
2398,10118,,ITW Dymon Scrubs Office Wet Wipes 50 sheets 6 ct,Office Wipes Scrubs 6 Pack 6 x 8 50 Wipes Container ITW90006 Category Wipes and Cleaning Cloths,90006,,ITW Dymon,ITW,30.97,27.2
1989,9475,,Stanley Bostitch 00540 AntiJam Extra Heavy-Duty Stapler 215-Sheet Capacity Black,Stanley Bostitch 00540 - 00540 AntiJam Extra Heavy-Duty Stapler 215-Sheet Capacity Black,540,,Stanley Bostitch,Stanley,65,94.96
1984,6914,,Incipio Smart Feather for Apple iPad 2 Lime,Incipio Smart Feather Case for Apple iPad 2 - Lime IPAD-228,IPAD-228,IPAD-228,INCIPIO,Incipio,33.25,29.18
1920,544,,Creative Labs D100 Speakers Green,Creative D100 Wireless Bluetooth Speakers - Green 51MF8090AA004,MF8090AA004,51MF8090AA004,Creative Labs,Creative Labs,79.99,79.99
43,173,,Sony MDREX35LP VB Colorful Headphone with Case - Violet Blue,Sony MDR-EX35LP VB EX Style Headphones with Deep Bass Sound Violet Blue,MDREX35LP/VB,MDR-EX35LP/VB,Sony,Sony,13.54,12.99
21,16838,,Mead Spiral Bound Notebook College Rule,New-Mead 06622 - Spiral Bound Notebook College Rule 8-1 2 x 11 White 100 Sheets Pad - MEA06622,6622,,Mead,Mead,3.88,12.24
659,21943,,Keyspan USB Twin Serial Adapter,USB Twin Serial Adapter,USA-28XG,USA-28XG,KEYSPAN,Keyspan,70.73,64.24
1234,12408,,ACD Systems ACDSee Pro 4-Box Full Version,ACDSee Pro 4 Box Full Version,ACDCD70845WI,,ACD Systems,ACD,239.99,
1733,5721,,Patriot Memory 16GB LX Series SD Card High-Capacity,Patriot LX Series 16 GB Class 10 SDHC Flash Memory Card PSF16GSDHC10 Black,PSF16GSDHC10,PSF16GSDHC10,PATRIOT,Patriot,49.98,30.88
1790,11779,,P3 International Kill-A-Watt Graphic Timer and Electricity Usage Monitor,P3 International P4480 Kill A Watt Electricity Usage Monitor with Electronic Graphic Timer,P4480,P4480,P3 International Corporation,P3 International,69.95,39.99
2095,15248,,Baltimore Ravens iPod Touch 4G Hard Case,Baltimore Ravens iPod Touch 4G Hard Case,FVA4584,,Tribeca,Tribeca,29.99,29.99
706,12896,,JVC Lightweight Folding Headphones with Bass Boost Black,JVC HAS600B Light weight Headphones Black,HAS600B,HAS600B,JVC,JVC,49.95,28.58
1406,14895,,IBM 28P2010 Black Toner Cartridge,IBM 28P2010 Toner cartridge for ibm infoprint 1130 4530 1140 4540 high-yield black,28P2010,28P2010,IBM,IBM,425,209.99
1967,657,,Cables Unlimited 15 USB 2.0 A to B Cable Clear,Cables Unlimited USB-5010-05M 15-Foot USB 2.0 Clear A to B Cable,USB-5010-05M,USB-5010-05M,Cables Unlimited,Cables Unlimited,8.88,4.86
1932,11215,,XFX ATI Radeon 5670 HD PCI-Express 1GB DDR3 Graphics Card,XFX ATI Radeon HD 5670 1GB DDR3 VGA DVI HDMI PCI-Express Video Card HD567XZNL3,HD567XZNL3,HD567XZNL3,XFX,XFX,91.88,74.24
1851,17489,,Innovera 7653 Compatible Ink 8000 Page-Yield Red,New-7653 Compatible Ink 8000 Page-Yield Red Case Pack 1 - 513443,7653,,INNOVERA,Innovera,54.1,97.3
1706,14646,,Marware MicroShell for iPad Black,Marware MicroShell for iPad Black,6.02956E+11,6.02956E+11,,Marware,39.99,2.99
2214,21799,,Clarion 3.5mm Stereo Mini-Jack to RCA Extension Cable 40,Clarion CCAAUX Female 3.5mm Stereo Mini-Jack to Male RCA Extension Cable with Integrated Cover,CCAAUX,CCAAUX,Clarion,Clarion,29.99,23.99
653,7446,,Startech 6 RJ-45 to DB9 Cisco Console Management Router Cable,StarTech.com Cisco Console Management Router Cable - Serial cable - RJ-45 M - DB-9 F - 6 ft - blue 6FT RJ45 TO DB9 CISCO CONS RTR CBL Manufacturer Part Number DB9CONCABL6,DB9CONCABL6,,StarTech,STARTECH.COM USA LLP,19,25
2539,2280,,Brother TN450 Black Toner Cartridge High Yield Toner,Brother Black High Yield Toner Cartridge TN450,TN450,TN450,Brother,Brother,48.88,42.49
193,11132,,Epson S041595 Photographic Papers,Epson S041595 24inX100ft Enhanced Matte Paper,S041595,S041595,Epson,Epson,69.88,59.26
1667,6195,,Brother PT-18R P-Touch Label Printer,Brother P-Touch PT-18R Rechargeable Labeling System,PT-18R,PT-18R,Brother,Brother,129.88,88.99
1717,17397,,Post-it Flags Dispenser Flags Assorted-Size Assorted Colors 340pk,New-Post-it Flags DS420VA - Dispenser Flags Blue Red Yellow Green 340 Assorted-Size Flags Pack - MMMDS420VA,DS420VA,,,Post-It,24.94,
693,18705,,Encore Mavis Beacon Keyboarding Kidz,Mavis Beacon Keyboarding Kidz Kids Typing,20151,20151,Encore,Encore,19.98,20.85
740,11688,,Read Right PathKleen Printer Roller Cleaner Sheets 8 1 2 10pk,Printer Roller Cleaner Removes Excess Toner Paper Particles 8-1 2 x11 10 Box RRTRR1237,RR1237,,READ RIGHT,Read Right,9.84,7.06
1754,16221,,Pendaflex Recycled Top Tab File Guides 25 Set,New-Pendaflex PN925 - Recycled Top Tab File Guides Alpha 1 5 Tab Pressboard Letter 25 Set - ESSPN925,PN925,,,Pendaflex,12.77,27
2134,8991,,HP C7971A  LTO Ultrium 1 Tape Cartridge,HP LTO-1 Ultrium 100 200GB 609M Tape Cartridge 1-Pack C7971A,C7971A,,HP,HP,39.88,46.72
379,21691,,Maxell 631012 Blu-ray Disc 15 pk,Maxell 631012 Blu-Ray Disc 15 Pack,631012,631012,Maxell,Maxell,61.88,14.03
539,17175,,SRS Labs Analog RCA Volume Leveler,New-Analog RCA Volume Leveler - DCT6S,DCT6S,,SRS Labs,Srs,59.99,65
1976,8181,,PC Treasures PocketPro 11.6  Netbook Case Red,PC Treasures 11.6-Inch PocketPro netbook case - Red,07068,07068,PC Treasures,PC Treasures,15.88,10.55
2034,18680,,Canon CLI-221 Magenta Ink Cartridge 2948B001,Canon CLI-221 Ink Tank Magenta,CLI221MAG,2948B001,Canon,Canon,16.84,12.99
1126,8268,,Bracketron ORG-332-BX Back-It ipad 2 Back Cover-Blue Back Case Cover For Ipad 3,Bracketron Back-iT Back Cover for iPad 2 - Blue ORG-332-BX,ORG-332-BX,ORG-332-BX,Bracketron,Bracketron,29.88,16.51
2267,13319,,Lyoto Machida Mouse Pad,UFC Mixed Martial Arts Lyoto Machida Mouse Pad,86210010,86210010,Wincraft,WinCraft,16.99,9.06
146,15892,,Case Logic Medium SLR Camera Bag,Case Logic SLRC-202 Medium SLR Camera Bag Black,133827,SLRC-202Black,Case Logic,Case Logic,47.99,37.95
998,4380,,DJ Tech iVisa 50 Light Portable PA System with iPod Player Controller 50 Watts,DJ Tech IVISA50LIGHT 50W Abs Battery Portable PA System Ipod Player 1 MK100 Mic,IVISA 50 LIGHT,iVisa 50 Light,DJ Tech,DJ Tech,368,249
448,13175,,Ematic Articulating Wall Mount Kit for 15  TV Includes 6FT HDMI Cable Cleaning Solution Cleaning Cloth EMW3202,Ematic EMW3202 Articulating Wall Mount Kit for 15-Inch to 32-Inch TV with 6-Feet HDMI Cable Cleaning Solution Cleaning Cloth,EMW3202,EMW3202,Ematic,Ematic,29.99,29.99
1247,21595,,I-Tec iPad Anti-Glare Screen Protector,i-tec Electronics T6020 Anti-Glare Screen Protector for iPad,T6020,T6020,I-Tec Electronics,I-Tec,17.88,14.99
638,15921,,BlackBerry PlayBook 7.0  Touchscreen 16GB Entertainment Tablet featuring BlackBerry Tablet Operating System,Blackberry Playbook 7-Inch Tablet 16GB,PRD-38548-001,PRD-38548-001,BLACKBERRY,BlackBerry,498,407.98
1574,5416,,StarTech 3 Slim 3.5mm Right Angle Stereo Audio Cable M M,StarTech.com MU3MMS2RA Slim 3.5mm Right Angle Stereo Audio Cable - M M 3 Feet,MU3MMS2RA,MU3MMS2RA,StarTech,StarTech,7.88,4.49
945,14178,,Brother TN360 Black Toner Cartridge,Brother TN360 High Yield Black Toner Cartridge,TN360,TN360,Brother,Brother,45.54,45.54
2277,12761,,Lorex LNE1001 Easy Connect Network IP Camera,Lorex LNE1001 Easy Connect Network IP Remote Surveillance Camera White,,LNE1001,Lorex,Lorex,121.84,126.02
1084,20645,,Discgear 50-Disc Browser Black Gray,DISCGEAR 4310-01 BROWSER 50 BLACK GRAY,4310-01,4310-01,Discgear,Discgear,37.88,34.99
1438,11705,,Plantronics USB-To-Headset Adapter,Plantronics HEADSET TO USB ADAPTER DA40,DA-40,DA40,Plantronics,Plantronics,27.98,27.98
31,11089,,Fujifilm Instax Mini Twin Pack Film,Fujifilm INSTAX MINI Twin Pack Instant Film,Mini Film 2pk,INSTAX MINI Twin Pack,Fuji,Fuji,20.28,18.36
1734,21813,,Da-Lite Deluxe Skirt Adapter Bracket for Fast Fold Screens,Da-Lite Portable Rental Deluxe Screen Skirt Adapter Clamp,90751,,Da-Lite,Da-Lite,6.99,6.99
1237,7616,,Royal PX70MX Paper Shredder,Royal PX70MX Cross Cut Shredder with CD Shred,29160J,PX70MX,Royal Consumer,Royal,69.99,54.95
601,12882,,Kensington K72334US SlimBlade Mouse with Nano Receiver - Laser,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver K72334US,K72334US,K72334US,Kensington,Kensington,32.88,29.99
134,18759,,Encore Marooned PC,Marooned Jc,24751,24751,Encore,Encore,10.88,12.54
466,7305,,Verbatim Store n Go SuperSpeed USB 3.0 Portable Hard Drive 500GB,Verbatim Store n Go SuperSpeed 500 GB USB 3.0 Portable External Hard Drive 97397 Black,97397,97397,Verbatim,Verbatim,69.98,69.99
568,12174,,Pioneer CD Player with MP3 WMA Playback,Pioneer DEH-3300UB CD Receiver with iPod Direct Control and USB Input,DEH-3300UB,DEH-3300UB,Pioneer,Pioneer,123,84.44
138,21121,,Night Owl Optics APOLLO-45 4-Channel H.264 500GB DVR Kit,Night Owl Security APOLLO-45 4-Channel H.264 DVR Surveillance Kit with D1 Recording,APOLLO-45,APOLLO-45,Night Owl,Night Owl Optics,338,294.48
42,6817,,Kingston KTD-DM8400A 1G 1GB DDR2 SDRAM Memory Module,Kingston Technology 1 GB DIMM Memory 533 MHz PC2 4200 240-Pin DDR2 SDRAM Single Not a kit KTD-DM8400A 1G,KTD-DM8400A/1G,KTD-DM8400A/1G,Kingston,Kingston,22.92,14.98
2089,17264,,Targus Red TG-6660TR Tripod With 3-Way Panhead,New-TARGUS RED TG-6660TR TRIPOD WITH 3-WAY PANHEAD 66 - MEYTG6660TR,TG-6660TR,,Targus,Targus,29.98,31
145,7971,,Case Logic 16  Value Laptop Briefcase Black,Case Logic VNCi-116 Value 16-Inch Laptop Backpack Black,VNCI116BLACK,VNCI-116,Case Logic,Case Logic,22,22
1505,4818,,Kensington Wireless Presenter Pro with Green Laser Pointer,Kensington K72353US Wireless Presenter Pro with Green Laser Pointer,K72353US,K72353US,Kensington,Kensington,59.88,59.88
1653,14385,,Q-See QS408-811-5 8 Channel H.264 DVR Surveillance System with 8 Indoor Outdoor CMOS Night Vision Cameras,Digital Peripheral Solutions Q-See QS408-811-5 8 Channel H.264 DVR with 8 Indoor Outdoor Cameras and 500GB Hard Drive,QS408-811-5,QS408-811-5,Q-See,Q-See,714.28,424.38
1625,5014,,HP Q3675A Image Transfer Kit,Hewlett Packard Q3675A Image transfer kit for hp color laserjet 4650,Q3675A,Q3675A,HP,HP,194.84,
1339,17544,,Smead 5  Expansion End Tab File Pockets w Tyvek Straight Letter Manila 10 Box,Smead 75174 - 5 1 4 Inch Expansion End Tab File Pockets with Tyvek Letter Manila 10 Box,75174,,,Smead,37.94,
2246,3567,,Scosche 1995-97 General Motors Sonoma Chevrolet S10 Rack Kit Color Match,Scosche GM1515B S10 Rack Kit for 1995-97 General Motors Sonoma Chevrolet,GM1515B,GM1515B,Scosche,Scosche,9.88,9.88
2372,10924,,iFrogz Summit Case for iPad 2 Black,ifrogz Summit Case Snap-In Shell Carrying Case for iPad 2 - Black IPAD2-SUM-BLK,IPAD2SUMBLK,IPAD2-SUM-BLK,iFrogz,iFrogz,59.99,47.99
2077,18298,,Ampad Spiral Steno Book Gregg Rule 6 Canary 70 Sheets,New-Ampad 25473 - Spiral Steno Book Gregg Rule 6 x 9 Canary 100 Sheets - AMP25473,25473,,Ampad,Ampad,5.15,18
720,6973,,HP Q6511A HP 11A Toner 6000 Page-Yield Black,HP Q6511A LaserJet 11A Black Print Cartridge in Retail Packaging,Q6511A,Q6511A,HP,HP,191.03,
1700,17104,,Pendaflex CutLess WaterShed File Folders 1 3 Cut Top Tab Letter Manila 100 Per Box,New-Pendaflex 48434 - CutLess WaterShed File Folders 1 3 Cut Top Tab Letter Assorted 100 Box - ESS48434,48434,,,Pendaflex,22.69,
1122,14110,,Polaroid i1237 Red 12.0MP Digital Camera w 3x Optical Zoom 2.7  LCD Display,Polaroid CIM-1237R 12 MP Digital Camera with 3x Optical Zoom Red,CIM-1237R,CIM-1237R,Polaroid,Polaroid,58.88,58.29
1488,3574,,Kingston KTM-TP9828 1G 1GB DDR-333 200-pin SO DIMM SDRAM Laptop Memory Module,Kingston 1GB PC2700 SODIMM CL2.5 KTM-TP9828 1G,KTM-TP9828/1G,KTM-TP9828/1G,Kingston,Kingston,64.88,46.95
2187,13584,,Sabrent SBT-CPS2 USB to Dual PS 2 Converter Cable,Sabrent SBT-CPS2 USB to Dual PS 2 Converter Cable Adapter,SBT-CPS2,SBT-CPS2,Sabrent,Sabrent,4.88,4.69
121,13523,,JVC KD-R320 CD Receiver,Brand New JVC Kd-r320 in Dash Single Din Cd mp3 wma am fm Car Receiver with Remote,KDR320,Kd-r320,JVC,JVC,70,64.94
476,12747,,Lowrance Elite-5 DSI Fishfinder Base,LOWRANCE 000-10236-001 ELITE TM -5 DSI FISHFINDER BASE,000-10236-001,,Lowrance,Lowrance,740.84,744.1
1154,13246,,FileMate Imagine Series M2810 USB Standard Mouse,Wintec FileMate Imagine Series M2810 USB Standard Mouse - White with Light Blue 3FMNM2810UBL-R,,3FMNM2810UBL-R,,Wintec,8.98,11.99
1981,1503,,Sony MDRAS30G Sport Headphones - Behind The Neck,Sony MDR-AS30G Active Style Headphones Silver,MDRAS30G,MDR-AS30G,Sony,Sony,19.88,19.88
789,14902,,Humminbird 778c HD Color Fishing System,Humminbird 778c HD Fishfinder,407930-1,407930-1,Humminbird,Humminbird,499.46,
427,14869,,iLive iPhone Alarm Clock Speaker,iLive iSP191B App-Enhanced Speaker with Rotating Dock for iPhone iPod,iSP191B,iSP191B,iLive,iLive,42.88,31.99
2357,5528,,Sharp Electronics Electronic Dictionary PW-E550,Sharp Electronics PW-E550 Electronic Dictionary,PWE550,PW-E550,Sharp,Sharp,72.58,68.65
2079,3895,,DYMO D1 Standard Tape Cartridge for Dymo Label Makers 1 4in x 23ft Black on Clear,Dymo D-1 Tape 0.25 Inches x 23 Feet Black On Clear 1 Card 43610,43610,43610,Dymo,DYMO,17.27,
1075,20741,,HP GW405AT USB Mouse - Laser - USB - 2 x Button,HP GW405AT USB 2-Button Laser Mouse,GW405AT,GW405AT,HP,HP,29.88,18.09
1939,19139,,Jaton VIDEO-PX558-DT GeForce 8400 GS Graphics Card,Nvidia Geforce 8400GS Pcie 512MB Ddr 2PORT VGA,VIDEO-PX558-DT,VIDEO-PX558-DT,Jaton,Jaton,72.82,74.33
524,3627,,rooCASE Executive Portfolio Leather Case   Stylus for Asus EEE Pad Transformer TF101 10.1-Inch,rooCASE Executive Portfolio Red Leather Case Cover with Landscape Portrait View for Asus Eee Pad Transformer 10.1-Inch TF101 Android Tablet Wi-Fi,222057,,rooCASE,rooCASE,55.99,43.64
1369,12443,,Rocstor G222R2-01 Rocpro 850 External Hard Drive,1.5TB Rocpro 850 7200 Rpm 32MB FW800 USB ESATA,G222R2-01,G222R2-01,Rocstor,Rocstor,159.98,159.98
363,16308,,Xerox 108R00602 Maintenance Kit,New-108R00602 Maintenance Kit Case Pack 1 - 513983,108R00602,,XEROX,Xerox,110.84,327.94
782,17484,,Ampad Envirotec 100 Recycled File Folders 1 3 Cut Top Tab Letter Brown 100pk,New-Ampad 35113 - Envirotec Recycled File Folders 1 3 Cut Top Tab Letter Brown 100 Box - AMP35113,35113,,,Ampad,12.94,30
1288,15034,,Quartet Tack   Write Monthly Calendar Board Black,Quartet CT1711 - Tack and Write Monthly Calendar Board 17 x 11 Black,CT1711,,Quartet,Quartet,31.5,
363,3236,,Xerox 108R00602 Maintenance Kit,Xerox Printers STANDARD CAPACITY MAINT KIT 108R00602,108R00602,108R00602,XEROX,Xerox,110.84,103.17
2200,20396,,HP 51644C HP 44 Ink 1600 Page-Yield Cyan,New-HP 51644C - 51644C HP 44 Ink 1600 Page-Yield Cyan - HEW51644C,51644C,,HP,HP,46.59,48.1
1078,11885,,Green Onions Supply Anti-Glare Screen Protector for 17-Inch Wide Laptop LCD screen -1 Piece Transparent,Green Onions Supply RT-SPF1017W M Anti-Glare Screen Protector for 17-Inch Wide Laptop LCD screen -1 Piece Transparent,,RT-SPF1017W/M,Green Onions Supply,Green,32.88,29.54
259,10647,,Motorola Ear-Piece With Boom Microphone,Motorola 56320 2-Way Radio Earpiece with Boom Microphone,56320,56320,Motorola,Motorola,14.88,12.83
739,18198,,Bond Street LTD. 5 Attach  Case Aluminum 18 x 5 x 13-1 2 Black Silver,Bond Street Ltd. 416020SIL - 5 Attach Case Aluminum 18 x 5 x 13-1 2 Black Silver,BND416020SIL,,BOND STREET LTD.,Bond Street,91.49,
1546,21375,,Royal DS3 Postal Rate Scale,Royal DS3 Postal Rate Scale 17012Y,DS3,DS-3 Digital Postal Scale,Royal,Royal,24.54,16
87,7611,,Samsung 33-0525-05 Samsung Fasciante i500 OEM Multimedia Dock,SAMSUNG 33-0525-05 SAMSUNG FASCIANTE I500 OEM MULTIMEDIA DOCK,33-0525-05,,Samsung,Samsung,29.88,47.1
2142,11049,,Griffin iPod Touch 4G Dflex Protection System Front Only,Griffin NA02046 DFlex Protection System for iPod Touch 4 Front Only,NA02046,NA02046,Griffin,Griffin Technology,19.88,8.99
212,401,,Avery Laser Inkjet Mailing Labels Mini-Sheet 1 x 2-5 8 White 200 Pack,Avery Mini-Sheets Laser Ink Jet Labels 1 x 2.625 Inches White 200 per Pack 2160,2160,02160,Avery,Avery,7.62,5.22
2375,3052,,HP 920 Cyan Officejet Ink Cartridge CH634AN,HP 920 Cyan Ink Cartridge in Retail Packaging CH634AN 140,HP CH634AN#140,CH634AN#140,HP,HP,13.97,
951,15943,,ASUS 22  LCD Monitor VW224T,ASUS VW224T - 22-Inch Wide LCD Monitor,VW224T,VW224T,Asus,Asus,144,144
102,2594,,Case Logic SLR Camera Backpack,Case Logic DCB-309 SLR Camera Backpack Black,DCB-309BLACK,DCB-309,Case Logic,Case Logic,79.99,53.58
2265,19008,,Lumiere LA 100W 3200K Tungsten Halogen Video Light Kit,Lumiere L.A. 100W 3200K Tungsten Halogen Video Light Kit,VL100,VL100,Lumiere L.A.,Lumiere LA,86,79.88
1187,16093,,RCA 22  Class 1080p 60Hz LCD HDTV 22LA45RQ,RCA 22LA45RQ 22-Inch 720p LCD TV - Black,22LA45RQ,22LA45RQ,RCA,RCA,169,169
2521,15684,,Peerless SmartMount Universal Flat Mount 32 - 50 Screens,Peerless SF650 Universal Fixed Low-Profile Wall Mount for 32 -56 Displays Black,SF650,SF650,Peerless,Peerless,64.99,
1404,21316,,Arkon CA8655 Car Charger,Car Charger with Mini USB 5V 400MA,CA8655,CA8655,Arkon,Arkon,7.88,
1442,15285,,Verbatim 94892 DataLifePlus 52x CD-R Media,Verbatim 94892 700 MB 52x DataLifePlus Silver Inkjet Printable Recordable Disc CD-R 50-Disc Spindle,94892,94892,Verbatim,Verbatim,19.88,14.15
1974,3156,,ioSafe Solo - 1 TB Fireproof Waterproof External Hard Drive includes 1k Disaster Recovery Service,IoSafe Solo 1 TB Fireproof and Waterproof External Hard Drive 1 Year Data Recovery Service SL1000GBUSB20 Silver,SL1000GBUSB20,SL1000GBUSB20,IOSAFE,ioSafe,199.58,199.85
640,10129,,Audiosource BI5 5  In-Wall Construction Bracket Mount,Audio Source BI5 New Construction Bracket In-Wall 5.25 Inches Mount,BI5,BI5,AudioSource,AudioSource,25.88,17.29
1885,17579,,Universal Manila File Jackets with Reinforced Tabs 2 Exp. Letter,New-Universal 73700 - Manila File Jackets with Reinforced Tabs Two Inch Expansion Letter - UNV73700,,,UNIVERSAL PRODUCTS,Universal,29.59,49
273,3966,,Avery Write-On Tabs 1.75 48-Count,Avery Write-On Tabs 1.75 Inches 48 Tabs 16143,16143,16143,Avery,Avery,3.54,3.54
1348,12432,,Zoom Telephonics V.92 LP PCI Express Modem,3037 Data Fax Modem - PCI Express - 1 x RJ-11 Phone Line - 56 Kbps,30370000G,3037-00-00G,Zoom,Zoom,35,29.24
2479,16863,,Mace Security Easy Watch Hidden Camera In PIR Motion Detector Housing,New-Easy Watch Hidden Camera in PIR Motion Detection Housing - DQ2434,EWC-PIR-RJ11,,Mace Security,Mace,119.82,172
1636,20244,,Canon 0904B001AA LUCIA Photo Cyan Ink Tank for Image PROGRAF iPF9000 Printer,PFI-701PC Pigment Photo Cyan Ink Tank 700ML for IPF9000,0904B001AA,0904B001AA,Canon,Canon,294,289.99
935,13149,,EVGA GeForce 210 512MB DDR3 PCI Express Graphics Card,EVGA GeForce 210 512 MB DDR3 PCI-Express 2.0 Graphics Card Video Card 512-P3-1310-LR,512P31310LR,512-P3-1310-LR,EVGA,EVGA,32.88,34.88
1449,7903,,Gemini CDMP-1400 Pro Media Player CD MP3 USB,CDMP-1400 CD Player,CDMP-1400,,Gemini,Gemini,299.95,299.95
738,6760,,Lexmark T650A11A Black Toner Print Cartridge,Lexmark T650A11A Black Print T65X Return Program Toner Cartridge,T650A11A,T650A11A,Lexmark,Lexmark,202.87,128.92
1483,8567,,Cobra Mobile CB Radio With NightWatch Illuminated Display And SWR Antenna Calibration,Cobra 29WXNWST Nightwatch 40 Channel CB Radio,29-WXNWST,29 WX NW ST,COBRA,Cobra,150,132.28
1160,13110,,Gear Head 1.3MP Quick Webcam Pro,Gear Head USB 2.0 1.3 MP WEBCAM PRO with Snapshot and Microphone WC740i,WC740I,WC740i,Gear Head,Gear Head,13.88,9.99
314,8871,,Sabrent 2-Port VGA High Resolution Video Splitter,Kinamax VD-VS2P Kinamax 2 Port VGA Video Splitter with up to 2048x1536 High Resolution and 350Mhz,VD-VS2P,VD-VS2P,Sabrent,Kinamax,24.88,24.99
1486,1376,,TRENDnet USB to Serial converter,TRENDnet USB to Serial Converter TU-S9 Blue,TUS9,TU-S9,TRENDnet,TRENDnet,15.27,11.11
1530,1442,,Dell SWITCH by Design Studio Lids Fire Red 17R,SWITCH by Design Studio Fire Red 17-Inch,8CMCY,318-1000,Dell,Dell,24,24
1596,13391,,Dell SWITCH by Design Studio Lids Horizontal Pink 17R,SWITCH by Design Studio Horizontal Pink 17-Inch,40N0C,318-1017,Dell,Dell,39,39
650,1428,,Targus TCM004US Messenger Notebook Case,Targus Basic Messenger Case Designed for 15.6 Inch Laptops TCM004US Black,,TCM004US,Targus,Targus,23.88,20.28
578,19368,,Da-Lite Tilt Lock Single Pair or Container of 12 pairs,Tilt Lock Single Pair or Container of 12 pairs Package Container of 24 tilt locks,40964,,Da-Lite,Da-Lite,66.19,66.19
1249,16299,,Advantus Premier Heavy-Duty Retractable ID Card Reel 24  Extension Black Chrome 12 Box,New-Advantus 75406 - Premier Heavy-Duty Retractable ID Card Reel 24 Extension Black Chrome 12 Box - AVT75406,75406,,,Advantus,60.94,77
2064,6309,,Gear Head MP2300BLK 3 Button Wireless Optical Wheel Mouse - Black Silver,Gear Head 3 Button Wireless Optical Wheel Mouse Blk slvr USB,MP2300BLK,MP2300BLK,Gear Head,Gear Head,13.82,18.99
736,12274,,Bell O High-Speed HDMI Cable with Ethernet 1-Meter,BELL O HD7101 High Speed HDMI Cables,HD7101,HD7101,Bell'O,Bell'O,59.99,31.97
1559,12853,,Ape Case Standard DSLR Holster,New-Standard DSLR Holster - CL4398,ACPRO650,,Ape Case,Ape Case,29.88,37.63
1316,15123,,Optoma BL-FP230C Replacement Projector Lamp for Optoma EP749 Projector,Electrified BL-FP230C SP.85R01GC01 Replacement Lamp with Housing for Optoma Projectors,BL-FP230C,BL-FP230C,Optoma,ELECTRIFIED,294.84,134.44
1973,3591,,SanDisk 8GB microSDHC Memory Card,SanDisk 8GB MicroSD Card SDSDQ 008G A11M,SDSDQ008GA11M,SDSDQ-008G-A11M,SanDisk,SanDisk,24.88,5.59
164,124,,CP Technologies LevelONE WAN-2140 Panel Antenna,LevelONE WAN-2140 Panel Antenna - Directional - 14 dBi - N-type,WAN-2140,WAN-2140,CP TECH,CP Technology,78.67,71.55
311,4721,,Logitech USB Webcam C270H,Logitech HD Webcam C270,C270H,960-000694,Logitech,Logitech,29,38.35
1910,11285,,Verbatim 95137 16x DVD-R Media,Verbatim 95137 4.7 GB up to 16x White Inkjet Printable Recordable Disc DVD-R 50-Disc Spindle,95137,95137,Verbatim,Verbatim,19.98,19.98
