#key=_id
#ltable=POINTER
#rtable=POINTER
#foreign_key_ltable=ltable.ID
#foreign_key_rtable=rtable.ID
_id,ltable.ID,rtable.ID,ltable.address,ltable.name,ltable.phone,ltable.zip,rtable.address,rtable.name,rtable.phone,rtable.zip
9263,5489,2665,109 E Main St,Gold Nugget Bar,(608) 849-7730,53597,114 E Main St,Cranberry Creek Take-out & Catering,(608) 283-4202,53703
9264,5489,2928,109 E Main St,Gold Nugget Bar,(608) 849-7730,53597,33 E Main St,Good Food,(608) 217-5227,53703
9265,5489,3088,109 E Main St,Gold Nugget Bar,(608) 849-7730,53597,239 E Main St,Atlantis Taverna,(608) 837-5700,53590
9266,5489,3173,109 E Main St,Gold Nugget Bar,(608) 849-7730,53597,120 E Main St,House of Mei,(608) 318-1899,53590
9267,5489,3182,109 E Main St,Gold Nugget Bar,(608) 849-7730,53597,109 W Main St,Watertower Chop House,(608) 478-2804,53590
9268,5491,2862,7457 Elmwood Ave,Sofra Family Bistro,(608) 836-6614,53562,8333 Greenway BlvdSte 100,Dhaba Indian Bistro,(608) 203-8822,53562
9269,5491,2917,7457 Elmwood Ave,Sofra Family Bistro,(608) 836-6614,53562,7457 Elmwood Ave,Sofra Family Bistro,(608) 836-6614,53562
9270,5491,2990,7457 Elmwood Ave,Sofra Family Bistro,(608) 836-6614,53562,7610 Elmwood Ave,Taigu,(608) 831-3458,53562
9271,5492,2387,"4738 E Washington Ave, Madison",Labamba,(608) 268-4670,53704,1128 E Washington Ave,Avenue Club and the Bubble Up Bar,(608) 257-6877,53703
9272,5492,2663,"4738 E Washington Ave, Madison",Labamba,(608) 268-4670,53704,4628 E Washington Ave,Chipotle Mexican Grill,(608) 242-7334,53704
9273,5492,2914,"4738 E Washington Ave, Madison",Labamba,(608) 268-4670,53704,4128 E Washington Ave,Topper’s Pizza,(608) 246-0066,53704
9274,5493,2674,"330 Orchard St, Madison",Aldo's Cafe,(608) 204-3943,53715,330 N Orchard St,Aldo’s Cafe,(608) 204-3943,53715
9275,5495,2492,"700 State St, Madison",Umami Food Cart,(608) 819-6319,53703,East Main and South Pinckney,Blowin’ Smoke BBQ Food Cart,(608) 850-9848,53703
9276,5495,2928,"700 State St, Madison",Umami Food Cart,(608) 819-6319,53703,33 E Main St,Good Food,(608) 217-5227,53703
9277,5495,2950,"700 State St, Madison",Umami Food Cart,(608) 819-6319,53703,923 Williamson St,Umami Ramen & Dumpling Bar,(608) 819-6319,53703
9278,5496,2573,"2144 Atwood Ave, Madison",Wilson's Bar,(608) 241-2226,53704,2144 Atwood Ave,Wilson’s Bar,(608) 241-2226,53704
9279,5497,2447,4605 Monona Dr,Snicks Sportsman Bar,(608) 661-2812,53716,4604 Monona Dr,Rosie’s Coffee Bar and Bakery,(608) 441-7673,53716
9280,5497,2514,4605 Monona Dr,Snicks Sportsman Bar,(608) 661-2812,53716,5696 Monona Dr,Las Islas Del Mar,(608) 298-7687,53716
9281,5497,2616,4605 Monona Dr,Snicks Sportsman Bar,(608) 661-2812,53716,4544 Monona Dr,El Bolillo Bakery,(608) 819-6560,53716
9282,5497,2734,4605 Monona Dr,Snicks Sportsman Bar,(608) 661-2812,53716,3918 Monona Dr,Java Cat,(608) 223-5553,53716
9283,5497,2785,4605 Monona Dr,Snicks Sportsman Bar,(608) 661-2812,53716,6007 Monona Dr,Swad,(608) 819-6950,53716
9284,5497,2786,4605 Monona Dr,Snicks Sportsman Bar,(608) 661-2812,53716,4102 Monona Dr,Elie’s Family Restaurant and Banquet,(608) 223-2040,53716
9285,5497,2822,4605 Monona Dr,Snicks Sportsman Bar,(608) 661-2812,53716,4102 Monona Dr,Prime Table Restaurant,(608) 221-2030,53716
9286,5497,2874,4605 Monona Dr,Snicks Sportsman Bar,(608) 661-2812,53716,4503 Monona Dr,Rossi’s Vintage Arcade And Pizzeria,(608) 222-5115,53716
9287,5497,2930,4605 Monona Dr,Snicks Sportsman Bar,(608) 661-2812,53716,5734 Monona Dr,David’s Jamaican Cuisine,(608) 222-8109,53716
9288,5497,3041,4605 Monona Dr,Snicks Sportsman Bar,(608) 661-2812,53716,6207 Monona Dr,Fat Jacks Barbecue,(608) 221-4220,53716
9289,5497,3076,4605 Monona Dr,Snicks Sportsman Bar,(608) 661-2812,53716,5801 Monona Dr,Angelo’s,(608) 222-1464,53716
9290,5497,3080,4605 Monona Dr,Snicks Sportsman Bar,(608) 661-2812,53716,6005 Monona Dr,La Rosita Latina Grocery Store,(608) 221-2203,53716
9291,5497,3096,4605 Monona Dr,Snicks Sportsman Bar,(608) 661-2812,53716,5805 Monona Dr,Silver Eagle Bar & Grill,(608) 222-2843,53716
9292,5497,3111,4605 Monona Dr,Snicks Sportsman Bar,(608) 661-2812,53716,6309 Monona Dr,Edo Garden Monona,(608) 226-9828,53716
9293,5497,3138,4605 Monona Dr,Snicks Sportsman Bar,(608) 661-2812,53716,4124 Monona Dr,Crema Cafe,(608) 224-1150,53716
9294,5497,3155,4605 Monona Dr,Snicks Sportsman Bar,(608) 661-2812,53716,4556 Monona Dr,Rocky Rococo Pan Style Pizza,(608) 221-3818,53716
9295,5498,3184,922 Windsor St,Panda Garden,(608) 825-8308,53590,1034 Windsor St,Prairie Diner,(608) 837-3400,53590
9296,5499,3166,800 Nygaard St,Banushi's Bar and Grill,(608) 873-3700,53589,800 Nygaard St,Banushi’s Bar and Grill,(608) 873-3700,53589
9297,5500,2991,5420 willow road,Trader Gus,(608) 249-6720,53597,5420 Willow Rd,Athens Gyros,(608) 249-6720,53597
9298,5501,2491,"1441 Regent St, Madison",Hong Kong Station,(608) 661-8288,53711,1441 Regent St,Hong Kong Station,(608) 661-8288,53711
9299,5502,2483,"121 S Pinckney St, Madison",Merchant,(608) 259-9799,53703,121 S Pinckney St,Merchant Madison,(608) 259-9799,53703
9300,5502,2506,"121 S Pinckney St, Madison",Merchant,(608) 259-9799,53703,1 S Pinckney St,L’Etoile,(608) 251-0500,53703
9301,5502,2817,"121 S Pinckney St, Madison",Merchant,(608) 259-9799,53703,1 S Pinckney St,Graze,(608) 251-2700,53703
9302,5507,2379,1052 W Main St,Sunrise Family Restaurant,(608) 877-1930,53589,119 W Main St,The Paradise Lounge,(608) 256-2263,53703
9303,5507,2440,1052 W Main St,Sunrise Family Restaurant,(608) 877-1930,53589,117 W Main St,Shamrock Bar & Grille,(608) 255-5029,53703
9304,5507,2504,1052 W Main St,Sunrise Family Restaurant,(608) 877-1930,53589,11 W Main St,Fib’s Fine Italian Beef & Sausage,(608) 334-1362,53703
9305,5507,2781,1052 W Main St,Sunrise Family Restaurant,(608) 877-1930,53589,627 W Main St,Main Depot Tavern,(608) 257-3100,53703
9306,5507,2941,1052 W Main St,Sunrise Family Restaurant,(608) 877-1930,53589,503 W Main St,Salvatore’s Tomato Pies,(608) 318-1761,53590
9307,5507,3136,1052 W Main St,Sunrise Family Restaurant,(608) 877-1930,53589,509 W Main St,M-N-M’s Coffeehouse,(608) 850-3665,53597
9308,5507,3182,1052 W Main St,Sunrise Family Restaurant,(608) 877-1930,53589,109 W Main St,Watertower Chop House,(608) 478-2804,53590
9309,5507,3203,1052 W Main St,Sunrise Family Restaurant,(608) 877-1930,53589,554 W Main St,Echo Tap & Grill,(608) 256-6928,53703
9310,5507,3204,1052 W Main St,Sunrise Family Restaurant,(608) 877-1930,53589,7 W Main St,Brocach,(608) 255-2015,53703
9311,5508,3078,300 South Main St,AJ's Pizzeria and Diner,(608) 497-1303,53593,300 S Main St,AJ’s Pizzeria and Diner,(608) 497-1303,53593
9312,5509,2881,"633 S Gammon Rd, Madison",Wendy's,(608) 271-8789,53719,633 S Gammon Rd,Wendy’s,(608) 271-8789,53719
9313,5509,2958,"633 S Gammon Rd, Madison",Wendy's,(608) 271-8789,53719,433 S Gammon Rd,Denny’s,(608) 833-7070,53719
9314,5510,3417,100 6th Ave,Ticino Pizzeria,(608) 527-5245,53574,492 6th Ave,Mariella,(718) 499-2132,11215
9315,5510,3498,100 6th Ave,Ticino Pizzeria,(608) 527-5245,53574,432 6th Ave,Umami Burger,(212) 677-8626,10011
9316,5510,3552,100 6th Ave,Ticino Pizzeria,(608) 527-5245,53574,190 6th Ave,Ciccio,(646) 476-9498,10012
9317,5510,3566,100 6th Ave,Ticino Pizzeria,(608) 527-5245,53574,522 6th Ave,Piccoli Trattoria,(718) 788-0066,11215
9318,5510,3694,100 6th Ave,Ticino Pizzeria,(608) 527-5245,53574,687 6th Ave,Lot 2,(718) 499-5623,11215
9319,5510,3790,100 6th Ave,Ticino Pizzeria,(608) 527-5245,53574,378 6th Ave,Potatopia,(212) 260-4100,10011
9320,5511,3211,"141 South Butler Street, Madison",Layla's Persian Food,(608) 216-4511,53703,141 S Butler St,Layla’s Persian Food,(608) 216-4511,53703
9321,5512,2666,"2302 Packers Ave, Madison",Chico's Villa Tap,(608) 244-9627,53704,2302 Packers Ave,Villa Tap,(608) 244-9627,53704
9322,5513,2473,"5518 University Ave, Madison",Original Pancake House,(608) 231-3666,53705,5518 University Ave,Original Pancake House,(608) 231-3666,53705
9323,5513,2683,"5518 University Ave, Madison",Original Pancake House,(608) 231-3666,53705,2540 University Ave,Oliver’s Public House,(608) 819-8555,53705
9324,5513,2900,"5518 University Ave, Madison",Original Pancake House,(608) 231-3666,53705,608 University Ave,A8 China,(608) 250-8888,53715
9325,5515,1324,121 S Main St,Rosie's Main Tap Incorporated,(608) 835-3330,53575,2121 Main St,Moe’s Southwest Grill,(214) 741-9700,75201
9326,5515,1524,121 S Main St,Rosie's Main Tap Incorporated,(608) 835-3330,53575,408 S Main St,Bäco Mercat,(213) 687-8808,90013
9327,5515,1618,121 S Main St,Rosie's Main Tap Incorporated,(608) 835-3330,53575,421 S Main St,KazuNori,(213) 493-6956,90013
9328,5515,1728,121 S Main St,Rosie's Main Tap Incorporated,(608) 835-3330,53575,800 S Main St,Casa La Doña,(213) 627-7441,90014
9329,5515,1908,121 S Main St,Rosie's Main Tap Incorporated,(608) 835-3330,53575,524 S Main St,Nickel Diner,(213) 623-8301,90013
9330,5515,2098,121 S Main St,Rosie's Main Tap Incorporated,(608) 835-3330,53575,426 S Main St,Blossom Restaurant,(213) 623-1973,90013
9331,5515,2136,121 S Main St,Rosie's Main Tap Incorporated,(608) 835-3330,53575,646 S Main St,Natural Selection,(213) 265-7470,90014
9332,5515,2392,121 S Main St,Rosie's Main Tap Incorporated,(608) 835-3330,53575,121 E Main St,Francisco’s Mexican Cantina,(608) 294-1100,53703
9333,5515,2903,121 S Main St,Rosie's Main Tap Incorporated,(608) 835-3330,53575,101 S Main St,Holstein Kitchen,(608) 291-0884,53575
9334,5515,3078,121 S Main St,Rosie's Main Tap Incorporated,(608) 835-3330,53575,300 S Main St,AJ’s Pizzeria and Diner,(608) 497-1303,53593
9335,5515,3162,121 S Main St,Rosie's Main Tap Incorporated,(608) 835-3330,53575,227 S Main St,Outpost Bar & Grill,(608) 839-5205,53527
9336,5515,3164,121 S Main St,Rosie's Main Tap Incorporated,(608) 835-3330,53575,134 S Main St,Maria’s Pizza,(608) 835-5455,53575
9337,5516,2680,"1405 Emil St, Madison",Licari's Tavern,(608) 256-3548,53713,1405 Emil St,Licari’s Tavern,(608) 256-3548,53713
9338,5517,1124,"100 Martin Luther King Jr Blvd, Madison",FIB's,(608) 334-1361,53703,2717 Martin Luther King Junior Blvd,Elaine’s Kitchen,(214) 565-1008,75215
9339,5517,2436,"100 Martin Luther King Jr Blvd, Madison",FIB's,(608) 334-1361,53703,111 Martin Luther King Jr Blvd,Francesca’s Al Lago,(608) 255-6000,53703
9340,5517,2539,"100 Martin Luther King Jr Blvd, Madison",FIB's,(608) 334-1361,53703,117 Martin Luther King Jr Blvd,DLUX,(608) 467-3130,53703
9341,5517,2641,"100 Martin Luther King Jr Blvd, Madison",FIB's,(608) 334-1361,53703,Martin Luther King Blvd,Melted,(608) 284-8738,53703
9342,5517,2840,"100 Martin Luther King Jr Blvd, Madison",FIB's,(608) 334-1361,53703,116 Martin Luther King Jr Blvd,Milio’s Sandwiches,(608) 819-7827,53703
9343,5518,2990,1901 Cayuga St Ste 105,Orient Express,(608) 831-3458,53562,7610 Elmwood Ave,Taigu,(608) 831-3458,53562
9344,5518,3015,1901 Cayuga St Ste 105,Orient Express,(608) 831-3458,53562,1901 Cayuga StSte 110,K Peppers,(608) 833-3189,53562
9345,5518,3187,1901 Cayuga St Ste 105,Orient Express,(608) 831-3458,53562,1900 Cayuga StSte 101,Takara 88,(608) 203-8866,53562
9346,5520,3069,804 Liberty Boulevard,Plate & Barrel,(608) 318-2688,53590,804 Liberty Blvd,Buck & Honey’s,(608) 837-3131,53590
9347,5521,2423,"2439 Atwood Avenue, Madison",Next Door Brewing Company,(608) 729-3683,53704,2439 Atwood Ave,Next Door Brewing Company,(608) 729-3683,53704
9348,5521,2564,"2439 Atwood Avenue, Madison",Next Door Brewing Company,(608) 729-3683,53704,4280 E Towne Blvd,Noodles & Company,(608) 244-4000,53704
9349,5521,3003,"2439 Atwood Avenue, Madison",Next Door Brewing Company,(608) 729-3683,53704,4000 International Ln,Great Dane Pub & Brewing Co.,(608) 246-3380,53704
9350,5522,2984,2177 Deming Way,Which Wich,(608) 836-9424,53562,2259 Deming Way,Quaker Steak & Lube,(608) 831-5823,53562
9351,5522,2993,2177 Deming Way,Which Wich,(608) 836-9424,53562,2229 Deming Way,Abuelo’s,(608) 831-0739,53562
9352,5522,3082,2177 Deming Way,Which Wich,(608) 836-9424,53562,2137 Deming Way,Ruth’s Chris Steak House,(608) 828-7884,53562
9353,5522,3103,2177 Deming Way,Which Wich,(608) 836-9424,53562,2237 Deming Way,P.F. Chang’s,(608) 831-2488,53562
9354,5522,3109,2177 Deming Way,Which Wich,(608) 836-9424,53562,2177 Deming Way,Which Wich,(608) 836-9424,53562
9355,5522,3140,2177 Deming Way,Which Wich,(608) 836-9424,53562,1611 Deming Way,Tanner’s Bar and Grill,(608) 833-7711,53562
9356,5523,3317,201 W Fulton St,Mario's Pizza,(608) 884-9488,53534,111 Fulton St,Melt Shop,(646) 741-7910,10038
9357,5523,3435,201 W Fulton St,Mario's Pizza,(608) 884-9488,53534,773 Fulton St,Prospect,(718) 596-6826,11217
9358,5523,3458,201 W Fulton St,Mario's Pizza,(608) 884-9488,53534,919 Fulton St,Emily,(347) 844-9588,11238
9359,5523,3869,201 W Fulton St,Mario's Pizza,(608) 884-9488,53534,757 Fulton St,Habana Outpost,(718) 858-9500,11217
9360,5524,2497,"1146 Williamson St, Madison",Lao Laan-Xang Restaurant,(608) 280-0104,53703,944 Williamson St,Bahn Thai Restaurant,(608) 256-0202,53703
9361,5524,2530,"1146 Williamson St, Madison",Lao Laan-Xang Restaurant,(608) 280-0104,53703,316 State St,Parthenon Gyros Restaurant,(608) 251-6311,53703
9362,5524,2557,"1146 Williamson St, Madison",Lao Laan-Xang Restaurant,(608) 280-0104,53703,380 W Washington Ave,Maharani Restaurant,(608) 251-9999,53703
9363,5524,2571,"1146 Williamson St, Madison",Lao Laan-Xang Restaurant,(608) 280-0104,53703,315 State St,Takara Japanese Restaurant,(608) 268-0188,53703
9364,5524,2597,"1146 Williamson St, Madison",Lao Laan-Xang Restaurant,(608) 280-0104,53703,449 State StSte G,Wasabi Japanese Restaurant & Sushi Bar,(608) 255-5020,53703
9365,5524,2620,"1146 Williamson St, Madison",Lao Laan-Xang Restaurant,(608) 280-0104,53703,225 King St,Restaurant Muramoto,(608) 259-1040,53703
9366,5524,2649,"1146 Williamson St, Madison",Lao Laan-Xang Restaurant,(608) 280-0104,53703,226 State St,Nick’s Bar & Restaurant,(608) 255-5450,53703
9367,5524,2699,"1146 Williamson St, Madison",Lao Laan-Xang Restaurant,(608) 280-0104,53703,1236 Williamson St,Jamerica Caribbean Restaurant,(608) 251-6234,53703
9368,5524,2702,"1146 Williamson St, Madison",Lao Laan-Xang Restaurant,(608) 280-0104,53703,212 State St,608 Restaurant and Bar,(608) 250-5150,53703
9369,5524,2744,"1146 Williamson St, Madison",Lao Laan-Xang Restaurant,(608) 280-0104,53703,540 State St,Kabul Restaurant,(608) 256-6322,53703
9370,5524,2754,"1146 Williamson St, Madison",Lao Laan-Xang Restaurant,(608) 280-0104,53703,401 E Washington Ave,Bellini Italian Restaurant,(608) 250-0097,53703
9371,5524,2796,"1146 Williamson St, Madison",Lao Laan-Xang Restaurant,(608) 280-0104,53703,151 W Gorham St,Vientiane Palace Restaurant,(608) 255-2848,53703
9372,5524,2983,"1146 Williamson St, Madison",Lao Laan-Xang Restaurant,(608) 280-0104,53703,916 Williamson St,Madison Sourdough,(608) 442-8009,53703
9373,5524,3005,"1146 Williamson St, Madison",Lao Laan-Xang Restaurant,(608) 280-0104,53703,1146 Williamson St,Lao Laan-Xang Restaurant,(608) 280-0104,53703
9374,5524,3208,"1146 Williamson St, Madison",Lao Laan-Xang Restaurant,(608) 280-0104,53703,600 Williamson StSte M,Bandung Indonesian Restaurant,(608) 255-6910,53703
9375,5525,2780,209 S Century Ave,Subway,(608) 849-7821,53597,6408 Century Ave,Santa Fe Trailer,(608) 831-8209,53562
9376,5525,2937,209 S Century Ave,Subway,(608) 849-7821,53597,6625 Century Ave,1847 At the Stamm House,(608) 203-9430,53562
9377,5527,2529,"423 S Gammon Rd, Madison",Chick-fil-A,(608) 833-4344,53719,430 S Gammon Rd,Chick-fil-A,(608) 833-4344,53719
9378,5529,2906,3311 Parmenter St,Hardee's,(608) 831-6649,53562,1902 Parmenter St,The Free House Pub,(608) 831-5000,53562
9379,5529,2970,3311 Parmenter St,Hardee's,(608) 831-6649,53562,1828 Parmenter St,Villa Dolce,(608) 833-0033,53562
9380,5529,2997,3311 Parmenter St,Hardee's,(608) 831-6649,53562,2227 Parmenter St,Three Sisters Old Town Inn,(608) 831-3773,53562
9381,5529,3075,3311 Parmenter St,Hardee's,(608) 831-6649,53562,2906 Parmenter St,Culver’s,(608) 836-5577,53562
9382,5529,3167,3311 Parmenter St,Hardee's,(608) 831-6649,53562,1920 Parmenter St,Roman Candle Pizzeria,(608) 831-7777,53562
9383,5530,3916,1118 Main St,Monk's Retreat,(608) 798-3781,53528,15 Main St,Atrium DUMBO,(718) 858-1095,11201
9384,5532,2724,"1201 North Sherman Avenue, Madison",Northside Cafe,(608) 244-5663,53704,1748 Eagan Rd,Cool Beans Coffee Cafe,(608) 244-8414,53704
9385,5532,2763,"1201 North Sherman Avenue, Madison",Northside Cafe,(608) 244-5663,53704,1201 N Sherman Ave,Northside Family Restaurant,(608) 244-5663,53704
9386,5533,2482,"453 W Gilman St, Madison",Cheba Hut,(608) 819-8485,53703,453 W Gilman St,Cheba Hut,(608) 819-8485,53703
9387,5534,2421,"2810 E Washington Ave, Madison",Happy Grill,(608) 249-5828,53704,4323 E Towne Blvd,Doolittles Woodfire Grill,(608) 729-4980,53704
9388,5534,2480,"2810 E Washington Ave, Madison",Happy Grill,(608) 249-5828,53704,2201 Atwood Ave,Harmony Bar & Grill,(608) 249-4333,53704
9389,5534,2566,"2810 E Washington Ave, Madison",Happy Grill,(608) 249-5828,53704,3001 N Sherman Ave,Habanero’s Mexican Grill,(608) 244-1990,53704
9390,5534,2610,"2810 E Washington Ave, Madison",Happy Grill,(608) 249-5828,53704,2417 Pennsylvania Ave,Slice’s Bar & Grill,(608) 243-6925,53704
9391,5534,2656,"2810 E Washington Ave, Madison",Happy Grill,(608) 249-5828,53704,1849 Northport Dr,Benvenuto’s Italian Grill,(608) 241-1144,53704
9392,5534,2663,"2810 E Washington Ave, Madison",Happy Grill,(608) 249-5828,53704,4628 E Washington Ave,Chipotle Mexican Grill,(608) 242-7334,53704
9393,5534,2732,"2810 E Washington Ave, Madison",Happy Grill,(608) 249-5828,53704,4344 E Towne Blvd,Chili’s Bar & Grill,(608) 242-9300,53704
9394,5534,2895,"2810 E Washington Ave, Madison",Happy Grill,(608) 249-5828,53704,1810 Roth St,The Lockeroom Bar and Grill,(608) 246-2010,53704
9395,5534,2910,"2810 E Washington Ave, Madison",Happy Grill,(608) 249-5828,53704,4718 E Towne Blvd,Qdoba Mexican Grill,(608) 819-8910,53704
9396,5534,2946,"2810 E Washington Ave, Madison",Happy Grill,(608) 249-5828,53704,1860 E Washington Ave,Pizza Pit,(608) 246-7733,53704
9397,5534,2951,"2810 E Washington Ave, Madison",Happy Grill,(608) 249-5828,53704,Crowne Plaza Madison4402 E Washington Ave,Growlers Bar & Grille,(608) 244-4703,53704
9398,5534,2952,"2810 E Washington Ave, Madison",Happy Grill,(608) 249-5828,53704,Crowne Plaza Madison4402 E Washington Ave,Growlers Bar & Grille,(608) 244-4703,53704
9399,5534,3029,"2810 E Washington Ave, Madison",Happy Grill,(608) 249-5828,53704,3910 E Washington Ave,Wendy’s,(608) 244-1999,53704
9400,5534,3051,"2810 E Washington Ave, Madison",Happy Grill,(608) 249-5828,53704,4120 E Washington Ave,Taco Bell,(608) 249-7312,53704
9401,5534,3215,"2810 E Washington Ave, Madison",Happy Grill,(608) 249-5828,53704,2810 E Washington Ave,People’s Bakery,(608) 245-0404,53704
9402,5535,3058,1611 Aspen Cmns,Claddagh Irish Pub,(608) 833-5070,53562,1611 Aspen Commons,Claddagh Irish Pub,(608) 833-5070,53562
9403,5536,2913,"4702 Cottage Grove Rd, Madison",China Inn,(608) 222-8829,53716,4702 Cottage Grove Rd,China Inn,(608) 222-8829,53716
9404,5537,342,212 Monroe St,Jerry's Cake Corner,(920) 568-4355,53538,100 W Monroe St,Cochon Volant,(312) 754-6560,60603
9405,5537,2417,212 Monroe St,Jerry's Cake Corner,(920) 568-4355,53538,1923 Monroe St,Brasserie V,(608) 255-8500,53711
9406,5537,2418,212 Monroe St,Jerry's Cake Corner,(920) 568-4355,53538,1843 Monroe St,Brocach,(608) 819-8653,53711
9407,5537,2448,212 Monroe St,Jerry's Cake Corner,(920) 568-4355,53538,1825 Monroe St,Barriques,(608) 284-9463,53711
9408,5537,2472,212 Monroe St,Jerry's Cake Corner,(920) 568-4355,53538,2611 Monroe St,Jacs Dining and Tap House,(608) 441-5444,53711
