ID,Name,Director,Creator,Duration,Rating,Year,Release_Date,Genre
tt4312236,Turtle Tale,Luc Campeau,"Robert Mearns,Robert Mearns",94 min,,2015,June 2015 (USA),Family
tt1780798,Clown,Jon Watts,"Christopher D. Ford,Jon Watts",100 min,5.6,2014,13 November 2014 (Italy),"Drama,Horror"
tt1999995,Would You Rather,David Guy Levy,Steffen Schlachtenhaufen,93 min,5.8,2012,14 October 2012 (USA),Horror
tt3565026,Vincent the Artist,"Vincent J. Wiley,Deborah Romare","Deborah Romare,Vincent J. Wiley",,,2017,2017 (USA),Animation
tt2006291,The Embryo Who Came in from the Cold,Ganit Orian,Ganit Orian,90 min,,2016,2016 (USA),"Animation,Adventure,Comedy"
tt2281159,Contracted,Eric England,Eric England,78 min,5.2,2013,22 November 2013 (USA),"Drama,Horror,Thriller"
tt1763264,No One Lives,Ryûhei Kitamura,David Cohen,86 min,6.0,2012,10 May 2013 (USA),"Horror,Thriller"
tt4270516,Grandma,Paul Weitz,Paul Weitz,79 min,7.1,2015,18 September 2015 (USA),Comedy
tt0081186,Mother's Day,Charles Kaufman,"Charles Kaufman,Warren Leight",90 min,5.4,1980,19 September 1980 (USA),"Horror,Thriller"
tt3711368,Camellia,Morris Engel,,77 min,,1998,,"Drama,Family"
tt0041923,The Story of Seabiscuit,David Butler,John Taintor Foote,98 min,6.1,1949,12 November 1949 (USA),"Drama,Family,Romance"
tt2102496,Cabin Fever: Patient Zero,Kaare Andrews,Jake Wade Wall,91 min,4.5,2014,6 February 2014 (Germany),"Horror,Sci-Fi,Thriller"
tt0961722,Cabin Fever 2: Spring Fever,Ti West,"Joshua Malkin,Randy Pearlstein",86 min,4.3,2009,24 October 2009 (USA),"Comedy,Horror,Sci-Fi"
tt3446062,Babysitter,Morgan Krantz,Morgan Krantz,80 min,5.7,2015,15 March 2015 (USA),Comedy
tt3062976,Learning to Drive,Isabel Coixet,Sarah Kernochan,90 min,6.6,2014,21 August 2015 (USA),"Comedy,Drama,Romance"
tt0800069,The Hills Have Eyes II,Martin Weisz,"Wes Craven,Jonathan Craven",89 min,5.1,2007,23 March 2007 (USA),"Horror,Thriller"
tt1242432,I Spit on Your Grave,Steven R. Monroe,"Adam Rockoff,Meir Zarchi",108 min,6.3,2010,20 January 2011 (Argentina),"Crime,Horror,Thriller"
tt2554274,Crimson Peak,Guillermo del Toro,"Guillermo del Toro,Matthew Robbins",119 min,8.4,2015,16 October 2015 (USA),"Drama,Fantasy,Horror"
tt0316475,Reconstruction,Irene Lusztig,Irene Lusztig,,7.4,2002,1 June 2002 (USA),Documentary
tt2333256,Monster & Me,Jeff Solema,Koji Steven Sakai,74 min,6.5,2013,26 October 2013 (USA),Family
tt0768212,The Last Mimzy,Robert Shaye,"Bruce Joel Rubin,Toby Emmerich",90 min,6.3,2007,23 March 2007 (USA),"Family,Sci-Fi"
tt1606191,A Christmas Snow,Tracy Trost,"Candace Lee,Tracy Trost",110 min,6.0,2010,18 December 2011 (Spain),"Comedy,Drama,Family"
tt2363309,Night Sights,Matt Thompson,Matt Thompson,89 min,3.2,2011,31 December 2011 (USA),"Drama,Family,Sci-Fi"
tt2214957,Deaf Ghost,Troy Kotsur,"Angela Murphy,Paul Raci",,,2015,,"Drama,Family,Thriller"
tt0284769,Askari,David Lister,"John Cundill,Ashley Way",85 min,5.0,2001,December 2001 (USA),"Drama,Family"
tt2443822,The Boy,Craig William Macneill,"Craig William Macneill,Clay McLeod Chapman",105 min,5.7,2015,14 August 2015 (USA),"Drama,Horror,Thriller"
tt1462054,Letters to God,"David Nixon,Patrick Doughtie","Patrick Doughtie,Art D'Alessandro",110 min,6.1,2010,9 April 2010 (USA),"Drama,Family"
tt1613056,The Frontier Boys,John Grooters,"John Grooters,Jeff Barker",113 min,4.9,2012,6 March 2012 (USA),"Action,Adventure,Family"
tt0283999,The Climb,John Schmidt,"Patrick Egan,Robert Pierce",98 min,6.1,2002,22 February 2002 (USA),"Action,Adventure,Drama"
tt1922748,The Investigator,Curtis Graham,Richard A. Romano,101 min,5.2,2013,13 September 2013 (USA),"Drama,Family,Sport"
tt1460798,Henry & Me,Barrett Esposito,David I. Stern,67 min,6.4,2014,18 August 2014 (USA),"Animation,Family"
tt4510398,4Got10,Timothy Woodward Jr.,Sean Ryan,84 min,4.0,2015,11 September 2015 (USA),"Action,Thriller,Western"
tt1954520,House with 100 Eyes,"Jay Lee,Jim Roof",Jim Roof,75 min,4.3,2013,2013 (USA),Horror
tt2091478,Air,Christian Cantamessa,"Christian Cantamessa,Chris Pasetto",95 min,5.1,2015,14 August 2015 (USA),"Sci-Fi,Thriller"
tt2251281,Dark Was the Night,Jack Heller,Tyler Hisel,90 min,5.6,2014,24 July 2015 (USA),"Drama,Horror,Thriller"
tt3505712,Time Out of Mind,Oren Moverman,"Oren Moverman,Jeffrey Caine",120 min,5.7,2014,1 October 2015 (Portugal),Drama
tt3219194,Uncle John,Steven Piet,"Erik Crary,Steven Piet",113 min,6.7,2015,18 September 2015 (USA),"Crime,Drama,Mystery"
tt1457767,The Conjuring,James Wan,"Chad Hayes,Carey Hayes",112 min,7.5,2013,19 July 2013 (USA),Horror
tt1922777,Sinister,Scott Derrickson,"Scott Derrickson,C. Robert Cargill",110 min,6.8,2012,12 October 2012 (USA),"Horror,Mystery"
tt1591095,Insidious,James Wan,Leigh Whannell,103 min,6.8,2010,1 April 2011 (USA),"Drama,Horror,Mystery"
tt1259521,The Cabin in the Woods,Drew Goddard,"Joss Whedon,Drew Goddard",95 min,7.0,2012,13 April 2012 (USA),"Horror,Mystery,Thriller"
tt0377109,The Ring Two,Hideo Nakata,"Ehren Kruger,Kôji Suzuki",110 min,5.4,2005,18 March 2005 (USA),"Horror,Mystery,Thriller"
tt2379713,Spectre,Sam Mendes,"John Logan,Neal Purvis",150 min,,2015,6 November 2015 (USA),"Action,Adventure,Thriller"
tt2740874,Two: The Story of Roman & Nyro,Heather Winters,"Desmond Child,Curtis Shaw Child",71 min,6.7,2013,28 September 2013 (USA),"Documentary,Biography,Drama"
tt0040185,The Boy with Green Hair,Joseph Losey,"Ben Barzman,Alfred Lewis Levitt",82 min,6.8,1948,16 November 1948 (USA),"Comedy,Drama,Family"
tt0146315,Tom's Midnight Garden,Willard Carroll,"Willard Carroll,Philippa Pearce",107 min,6.8,1999,13 October 2000 (UK),"Adventure,Family,Fantasy"
tt2316204,Alien: Paradise Lost,Ridley Scott,"Michael Green,Michael Green",,,2017,30 May 2017 (USA),"Adventure,Sci-Fi,Thriller"
tt1032889,Honeymoon,Dan Sallitt,Dan Sallitt,90 min,7.7,1998,26 September 1998 (USA),Drama
tt2855026,Stop the Pounding Heart,Roberto Minervini,"Roberto Minervini,Diego Romero",98 min,6.9,2013,5 December 2013 (Italy),"Documentary,Drama"
tt1937388,The Millionaire Tour,Inon Shampanier,"Inon Shampanier,Natalie Shampanier",84 min,6.4,2012,18 December 2012 (USA),"Action,Thriller"
tt4436366,Fair Play,Sean Eliot Carlsen,"Sean Eliot Carlsen,Scott Chiado",,,2015,,Drama
tt0089731,One Magic Christmas,Phillip Borsos,"Thomas Meehan,Phillip Borsos",89 min,6.7,1985,22 November 1985 (USA),"Family,Fantasy"
tt1754648,The Lamp,Tracy Trost,"Jeffrey Huston,Jim Stovall",96 min,5.8,2011,1 August 2011 (USA),"Drama,Family"
tt1519460,All Kids Count,Michael J. Nathanson,"Michael J. Nathanson,Jason Grant Smith",60 min,6.8,2011,September 2011 (USA),Family
tt3543918,The Second Coming of Christ,Daniel Anghelcev,"Diana Angelson,Daniel Anghelcev",,,2016,13 April 2016 (USA),"Action,Drama,Family"
tt0160916,The Story of Us,Rob Reiner,"Alan Zweibel,Jessie Nelson",95 min,5.9,1999,15 October 1999 (USA),"Comedy,Drama,Romance"
tt0800308,Appaloosa,Ed Harris,"Robert Knott,Ed Harris",115 min,6.8,2008,3 October 2008 (USA),"Crime,Drama,Western"
tt1100119,Shorts,Robert Rodriguez,"Robert Rodriguez,Álvaro Rodríguez",89 min,4.9,2009,21 August 2009 (USA),"Comedy,Family,Fantasy"
tt0059221,The Ghost and Mr. Chicken,Alan Rafkin,"James Fritzell,Everett Greenbaum",90 min,7.4,1966,20 January 1966 (USA),"Comedy,Family,Mystery"
tt0110557,Monkey Trouble,Franco Amurri,"Franco Amurri,Stu Krieger",96 min,5.2,1994,18 March 1994 (USA),"Adventure,Comedy,Family"
tt0087065,Cloak & Dagger,Richard Franklin,"Tom Holland,Tom Holland",101 min,6.5,1984,10 August 1984 (USA),"Action,Adventure,Crime"
tt1716767,The Last Keepers,Maggie Greenwald,"Peter Hutchings,Christina Mengert",85 min,5.3,2013,25 April 2013 (USA),"Family,Fantasy"
tt1468727,Monster Mutt,Todd Tucker,"Timothy Dolan,Todd Tucker",,3.5,2011,4 January 2011 (USA),"Comedy,Family,Sci-Fi"
tt0167360,Race to Space,Sean McNamara,"Eric Gardner,Steven H. Wilson",104 min,5.5,2001,15 March 2002 (USA),"Drama,Family"
tt3149360,Lucky Dog,Michael Feifer,Michael Feifer,,5.9,2014,29 August 2014 (France),Family
tt3562266,Christmas in Palm Springs,Fred Olen Ray,"Fred Olen Ray,Jeffrey Schenck",84 min,6.0,2014,23 November 2014 (USA),Family
tt2587366,Sox,J. Horton,"Camara Davis,Derek Hockenbrough",85 min,4.5,2013,11 July 2013 (USA),"Comedy,Family"
tt2097333,Get Squirrely,Ross Venokur,Lenore Venokur,85 min,,2015,2015 (USA),"Animation,Comedy,Family"
tt4844420,Last Stupid Family Lake 4th of July,Mark Cartier,Mark Cartier,,,2016,,"Adventure,Family"
tt4815862,Time Toys,Mark Rosman,Mark Rosman,,,2016,May 2016 (USA),Family
tt4703182,Camp Cool Kids,Lisa Arnold,"Lisa Arnold,David Bush",,,2016,1 May 2016 (USA),Family
tt3948080,Last Best Summer Ever,Ken Carpenter,"Victor Hawks,Shari Simpson",,,2016,2016 (USA),Family
tt4490824,Lift Me Up,Mark Cartier,"Mark Cartier,Aviv Rubinstien",,,2015,4 October 2015 (USA),Family
tt3250032,"Sex, Death and Bowling",Ally Walker,"Ally Walker,Ally Walker",92 min,5.6,2015,30 October 2015 (USA),"Comedy,Drama,Family"
tt4686934,Toby's Big Adventure,Michael J. Sarna,"Cindy Kobler,Flip Kobler",90 min,,2015,5 November 2015 (USA),Family
tt4963384,Toby Goes to Camp,Michael J. Sarna,"Cindy Kobler,Flip Kobler",,,2016,1 August 2016 (USA),Family
tt0061749,The Happiest Millionaire,Norman Tokar,"Kyle Crichton,Cordelia Drexel Biddle",141 min,6.9,1967,7 December 1967 (Australia),"Comedy,Family,Musical"
tt0058056,Emil and the Detectives,Peter Tewksbury,"AJ Carothers,Erich Kästner",92 min,6.5,1964,18 December 1964 (USA),"Comedy,Family,Drama"
tt0075016,One of Our Dinosaurs Is Missing,Robert Stevenson,"Bill Walsh,David Forrest",100 min,6.0,1975,9 July 1975 (USA),"Family,Adventure,Comedy"
tt0061715,The Gnome-Mobile,Robert Stevenson,"Ellis Kadison,Upton Sinclair",84 min,6.5,1967,19 July 1967 (USA),"Adventure,Family,Fantasy"
tt0055793,Big Red,Norman Tokar,"Jim Kjelgaard,Louis Pelletier",89 min,6.5,1962,6 June 1962 (USA),"Adventure,Drama,Family"
tt0109536,The Dangerous,"Maria Dante,Rod Hewitt",Rod Hewitt,96 min,3.7,1995,11 July 1995 (USA),"Action,Thriller"
tt0029440,The Prince and the Pauper,"William Keighley,William Dieterle","Mark Twain,Laird Doyle",118 min,7.3,1937,8 May 1937 (USA),"Adventure,Drama,Family"
tt0052300,Tonka,Lewis R. Foster,"Lewis R. Foster,Lillie Hayward",97 min,6.7,1958,25 December 1958 (USA),"Adventure,Drama,Family"
tt0058371,The Moon-Spinners,James Neilson,"Michael Dyne,Mary Stewart",118 min,6.9,1964,8 July 1964 (USA),"Family,Mystery,Romance"
tt0054307,The Sign of Zorro,"Lewis R. Foster,Norman Foster","Norman Foster,Lowell S. Hawley",91 min,7.0,1958,11 June 1960 (USA),"Adventure,Drama,Family"
tt1034305,Don't Look Up,Fruit Chan,"Brian Cox,Hiroshi Takahashi",98 min,3.1,2009,8 January 2011 (Japan),Horror
tt0077698,Hot Lead and Cold Feet,Robert Butler,"Joseph L. McEveety,Arthur Alsberg",90 min,6.0,1978,5 July 1978 (USA),"Family,Western,Action"
tt0060420,"Follow Me, Boys!",Norman Tokar,"Louis Pelletier,MacKinlay Kantor",131 min,7.3,1966,1 December 1966 (USA),"Drama,Family"
tt0052427,tom thumb,George Pal,"Ladislas Fodor,Jacob Grimm",98 min,6.5,1958,24 December 1958 (UK),"Family,Fantasy,Musical"
tt0073760,The Strongest Man in the World,Vincent McEveety,"Joseph L. McEveety,Herman Groves",92 min,5.9,1975,6 February 1975 (USA),"Family,Comedy,Fantasy"
tt0018051,The Kid Brother,"Ted Wilde,J.A. Howe","John Grey,Ted Wilde",82 min,7.6,1927,17 January 1927 (USA),"Comedy,Drama,Family"
tt0014945,Girl Shy,"Fred C. Newmeyer,Sam Taylor","Sam Taylor,Ted Wilde",87 min,8.0,1924,20 April 1924 (USA),"Action,Comedy,Romance"
tt0018742,The Cameraman,"Edward Sedgwick,Buster Keaton","Clyde Bruckman,Lew Lipton",69 min,8.3,1928,22 September 1928 (USA),"Comedy,Romance,Family"
tt0019421,"Steamboat Bill, Jr.","Charles Reisner,Buster Keaton",Carl Harbaugh,70 min,8.0,1928,20 May 1928 (USA),"Action,Comedy,Drama"
tt0016332,Seven Chances,Buster Keaton,"Roi Cooper Megrue,Clyde Bruckman",56 min,8.0,1925,11 March 1925 (USA),"Comedy,Family,Romance"
tt0015841,The Freshman,"Fred C. Newmeyer,Sam Taylor","Sam Taylor,Ted Wilde",76 min,7.6,1925,20 September 1925 (USA),"Comedy,Family,Sport"
tt0095119,Everybody's All-American,Taylor Hackford,"Frank Deford,Thomas Rickman",127 min,6.2,1988,4 November 1988 (USA),"Drama,Romance,Sport"
tt0092965,Empire of the Sun,Steven Spielberg,"J.G. Ballard,Tom Stoppard",153 min,7.8,1987,25 December 1987 (USA),"Drama,History,War"
tt2265495,Persistence of Vision,Kevin Schreck,,83 min,8.1,2012,3 November 2012 (USA),"Documentary,History"
tt0112389,The Princess and the Cobbler,Richard Williams,"Richard Williams,Richard Williams",72 min,7.2,1993,1993 (South Africa),"Animation,Adventure,Comedy"
tt3271120,The Mend,John Magary,"John Magary,John Magary",111 min,5.4,2014,21 August 2015 (USA),"Comedy,Drama"
tt0078915,The Bugs Bunny/Road-Runner Movie,"Chuck Jones,Phil Monroe","Michael Maltese,Chuck Jones",98 min,7.3,1979,30 September 1979 (USA),"Animation,Family,Music"
tt0037642,Dick Tracy,William Berke,"Chester Gould,Eric Taylor",61 min,6.0,1945,1 December 1945 (USA),"Action,Crime,Film-Noir"
tt0069332,Super Fly,Gordon Parks Jr.,Phillip Fenty,93 min,6.5,1972,4 August 1972 (USA),"Action,Crime,Drama"
tt0097165,Dead Poets Society,Peter Weir,Tom Schulman,128 min,8.0,1989,9 June 1989 (USA),Drama
tt3169740,The Falls: Testament of Love,Jon Garcia,Jon Garcia,123 min,6.6,2013,11 December 2013 (USA),Drama
tt1242642,Judas Kiss,J.T. Tepnapa,"Carlos Pedraza,J.T. Tepnapa",94 min,5.5,2011,1 April 2011 (USA),"Drama,Sci-Fi"
tt2407380,Test,Chris Mason Johnson,Chris Mason Johnson,89 min,6.5,2013,4 April 2014 (Poland),Drama
tt2402194,Kissing Darkness,James Townsend,James Townsend,87 min,3.8,2014,6 April 2014 (Belgium),"Comedy,Horror,Thriller"
tt2196059,The Dark Place,Jody Wheeler,Jody Wheeler,87 min,4.6,2014,10 November 2014 (USA),"Mystery,Thriller"
tt1811307,Burning Blue,D.M.W. Greer,"D.M.W. Greer,Helene Kvale",96 min,6.0,2013,6 June 2014 (USA),"Biography,Drama,Romance"
tt0210234,Pokemon: Power of One,"Michael Haigney,Kunihiko Yuyama","Satoshi Tajiri,Takeshi Shudo",99 min,5.8,1999,21 July 2000 (USA),"Animation,Action,Adventure"
tt3083006,Triple Crossed,Sean Paul Lockhart,Linda Andersson,99 min,5.0,2013,12 November 2013 (USA),"Mystery,Thriller"
tt2250564,In Bloom,Chris Michael Birkmeier,Chris Michael Birkmeier,87 min,6.5,2013,18 April 2014 (Poland),"Drama,Romance,Thriller"
tt1638898,Love or Whatever,Rosser Goodman,"Dennis Bush,Cait Brennan",84 min,5.5,2012,22 July 2014 (USA),Comedy
tt4627432,Or So the Story Goes: Happy Thoughts,Theresa Labreglio,"Theresa Labreglio,Melissa Malone",70 min,7.5,2015,29 April 2015 (USA),"Drama,Horror,Sci-Fi"
tt0154418,A Dog of Flanders,Howell Hansel,Ouida,,,1914,19 May 1914 (USA),"Short,Drama"
tt0090934,Desert Bloom,Eugene Corr,"Linda Remy,Eugene Corr",105 min,6.6,1986,August 1986 (USA),"Drama,Family,Romance"
tt0173052,The Prince and the Surfer,"Arye Gross,Gregory Gieras","Gregory Poppen,Mark Twain",89 min,4.6,1999,21 December 1999 (USA),"Comedy,Family,Fantasy"
tt0120118,Shiloh,Dale Rosenbloom,"Phyllis Reynolds Naylor,Dale Rosenbloom",93 min,6.4,1996,25 April 1997 (USA),"Drama,Family"
tt0053235,The Sad Horse,James B. Clark,"Zoe Akins,Charles Hoffman",77 min,4.6,1959,March 1959 (USA),"Family,Drama"
tt4661600,Sanjay's Super Team,Sanjay Patel,,,,2015,25 November 2015 (USA),"Animation,Short"
tt2623502,"Getting Go, the Go Doc Project",Cory Krueckeberg,Cory Krueckeberg,91 min,7.1,2013,4 March 2013 (USA),Drama
tt2719868,Last Summer,Mark Thiedeman,Mark Thiedeman,73 min,5.8,2013,13 July 2013 (USA),"Drama,Romance"
tt2649882,Night Eyes,David Cocheret,"David Cocheret,David Cocheret",80 min,6.8,2014,12 December 2014 (USA),Thriller
tt2320388,Hidden in the Woods,Patricio Valladares,"Andrea Cavaletto,Bradley Marcus",98 min,6.1,2014,9 November 2014 (USA),Thriller
tt2723176,Amorous,Joanna Coates,"Daniel Metz,Joanna Coates",82 min,6.1,2014,4 October 2014 (USA),"Drama,Romance"
tt0239948,Saving Silverman,Dennis Dugan,"Hank Nelken,Greg DePaul",90 min,5.9,2001,9 February 2001 (USA),"Comedy,Crime,Romance"
tt0273923,Orange County,Jake Kasdan,Mike White,82 min,6.2,2002,11 January 2002 (USA),"Comedy,Drama"
tt3212392,Actress,Robert Greene,,86 min,6.0,2014,26 April 2014 (USA),"Documentary,Drama"
tt2179053,Gideon's Army,Dawn Porter,"Matthew Hamachek,Dawn Porter",96 min,7.7,2013,21 January 2013 (USA),Documentary
tt3264102,Red Army,Gabe Polsky,Gabe Polsky,84 min,7.7,2014,29 January 2015 (Germany),"Documentary,Biography,History"
tt2789532,Big Men,Rachel Boynton,Rachel Boynton,99 min,7.3,2013,14 March 2014 (USA),Documentary
tt3478510,1971,Johanna Hamilton,"Johanna Hamilton,Gabriel Rhodes",79 min,7.3,2014,18 April 2014 (USA),"Documentary,History,Thriller"
tt3675568,Merchants of Doubt,Robert Kenner,"Erik M. Conway,Robert Kenner",96 min,7.6,2014,12 December 2014 (UK),Documentary
tt3904186,Tales of the Grim Sleeper,Nick Broomfield,,110 min,7.1,2014,30 January 2015 (UK),"Documentary,Crime"
tt0108515,The War Room,"Chris Hegedus,D.A. Pennebaker",,96 min,7.5,1993,January 1994 (USA),"Documentary,History"
tt4503900,Thought Crimes: The Case of the Cannibal Cop,Erin Lee Carr,,81 min,6.4,2015,20 April 2015 (USA),Documentary
tt1915581,Magic Mike,Steven Soderbergh,Reid Carolin,110 min,6.1,2012,29 June 2012 (USA),"Comedy,Drama"
tt1798243,Rudderless,William H. Macy,"Casey Twenter,Jeff Robison",105 min,7.5,2014,21 February 2015 (Japan),"Comedy,Drama,Music"
tt2624412,Boulevard,Dito Montiel,Douglas Soesbe,88 min,5.9,2014,10 July 2015 (USA),Drama
tt3233418,Spare Parts,Sean McNamara,"Joshua Davis,Elissa Matsueda",83 min,7.2,2015,5 June 2015 (Mexico),Drama
tt1810683,Little Boy,Alejandro Monteverde,"Alejandro Monteverde,Pepe Portillo",106 min,7.4,2015,24 April 2015 (USA),"Comedy,Drama,War"
tt4145304,Unexpected,Kris Swanberg,"Megan Mercier,Kris Swanberg",90 min,5.6,2015,24 July 2015 (USA),"Comedy,Drama"
tt0443465,Before We Go,Chris Evans,"Ronald Bass,Jen Smolka",95 min,7.1,2014,21 July 2015 (USA),"Comedy,Drama,Romance"
tt4126304,Cartel Land,Matthew Heineman,,100 min,7.5,2015,3 July 2015 (USA),"Documentary,Action,Drama"
tt4935372,The Devil's Candy,Sean Byrne,Sean Byrne,90 min,6.8,2015,27 September 2015 (USA),
tt4935334,Southbound,"Roxanne Benjamin,David Bruckner","Roxanne Benjamin,Matt Bettinelli-Olpin",89 min,7.4,2015,16 September 2015 (Canada),"Horror,Sci-Fi,Thriller"
tt2752772,Sinister 2,Ciarán Foy,"Scott Derrickson,C. Robert Cargill",97 min,5.5,2015,21 August 2015 (USA),"Horror,Mystery,Thriller"
tt1663143,Fun Size,Josh Schwartz,Max Werner,86 min,5.4,2012,26 October 2012 (USA),"Adventure,Comedy"
tt4000870,Addicted to Fresno,Jamie Babbit,Karey Dornetto,85 min,5.5,2015,1 September 2015 (USA),Comedy
tt2070874,This Thing with Sarah,Michael Doneger,"Michael Doneger,Michael Doneger",80 min,6.2,2013,14 February 2014 (USA),"Comedy,Drama,Romance"
tt2463154,Posthumous,Lulu Wang,Lulu Wang,94 min,5.6,2014,16 October 2014 (Germany),"Comedy,Drama,Romance"
tt2201548,A Teacher,Hannah Fidell,Hannah Fidell,75 min,4.9,2013,6 September 2013 (USA),Drama
tt3179568,"Men, Women & Children",Jason Reitman,"Jason Reitman,Erin Cressida Wilson",119 min,6.7,2014,17 October 2014 (USA),"Comedy,Drama"
tt2398249,They Came Together,David Wain,"Michael Showalter,David Wain",83 min,5.5,2014,5 September 2014 (UK),Comedy
tt2235108,Dear White People,Justin Simien,Justin Simien,108 min,6.4,2014,4 December 2014 (Brazil),"Comedy,Drama"
tt1666801,The DUFF,Ari Sandel,"Josh A. Cagan,Kody Keplinger",101 min,6.6,2015,20 February 2015 (USA),Comedy
tt2180411,Into the Woods,Rob Marshall,"James Lapine,James Lapine",125 min,6.0,2014,25 December 2014 (USA),"Adventure,Fantasy,Musical"
tt2977090,Alex of Venice,Chris Messina,"Jessica Goldberg,Katie Nehra",86 min,5.9,2014,17 April 2015 (USA),Drama
tt1906329,As Cool as I Am,Max Mayer,"Pete Fromm,Virginia Korus Spragg",92 min,5.8,2013,21 June 2013 (USA),"Comedy,Drama"
tt0159097,The Virgin Suicides,Sofia Coppola,"Jeffrey Eugenides,Sofia Coppola",97 min,7.2,1999,19 May 2000 (USA),"Drama,Romance"
tt3318750,Adult Beginners,Ross Katz,"Jeff Cox,Liz Flahive",92 min,5.5,2014,24 April 2015 (USA),"Comedy,Drama"
tt2965412,Comet,Sam Esmail,Sam Esmail,91 min,6.7,2014,5 December 2014 (USA),"Comedy,Drama,Romance"
tt0308208,Ballistic: Ecks vs. Sever,Wych Kaosayananda,Alan B. McElroy,91 min,3.6,2002,20 September 2002 (USA),"Action,Crime,Sci-Fi"
tt0045125,Scaramouche,George Sidney,"Ronald Millar,George Froeschel",115 min,7.7,1952,27 June 1952 (USA),"Action,Adventure,Comedy"
tt0079753,The Prisoner of Zenda,Richard Quine,"Dick Clement,Ian La Frenais",108 min,5.0,1979,17 August 1979 (USA),"Adventure,Comedy"
tt0042646,King Solomon's Mines,"Compton Bennett,Andrew Marton","Helen Deutsch,H. Rider Haggard",103 min,6.9,1950,24 November 1950 (USA),"Adventure,Romance,Action"
tt0003301,The Prisoner of Zenda,"Hugh Ford,Edwin S. Porter","Hugh Ford,Anthony Hope",,5.6,1913,18 February 1913 (USA),Adventure
tt0048191,I'll Cry Tomorrow,Daniel Mann,"Helen Deutsch,Jay Richard Kennedy",117 min,7.4,1955,25 December 1955 (USA),"Biography,Drama,Music"
tt0030265,If I Were King,Frank Lloyd,"Justin Huntly McCarthy,Preston Sturges",101 min,7.4,1938,11 November 1938 (USA),"Adventure,History"
tt0033490,The Corsican Brothers,Gregory Ratoff,"Alexandre Dumas père,George Bruce",111 min,6.6,1941,28 November 1941 (USA),Adventure
tt0039360,The Exile,Max Ophüls,"Douglas Fairbanks Jr.,Cosmo Hamilton",95 min,6.8,1947,17 October 1947 (USA),"Adventure,Romance"
tt0027075,A Tale of Two Cities,"Jack Conway,Robert Z. Leonard","Charles Dickens,W.P. Lipscomb",128 min,7.9,1935,25 December 1935 (USA),"Drama,History,Romance"
