ID_A,ID_B,Flag,Title_A,Title_B,Authors_A,Authors_B
2936,472,,Partially Exchangeable Networks and Architectures for Learning Summary Statistics in Approximate Bayesian Computation,Infinite Latent SVM for Classification and Multi-task Learning,"Samuel Wiqvist, Pierre-Alexandre Mattei, Umberto Picchini, Jes Frellsen","Jun Zhu, Ning Chen, Eric P. Xing"
1868,3430,,Blind Image Denoising via Dependent Dirichlet Process Tree,A Model for Learned Bloom Filters and Optimizing by Sandwiching,"Fengyuan Zhu, Guangyong Chen, Jianye Hao, Pheng-Ann Heng",Michael Mitzenmacher
472,3102,,Error estimates for spectral convergence of the graph Laplacian on random geometric graphs towards the Laplace--Beltrami operator,Multi-Armed Bandits with Metric Movement Costs,"Nicolas Garcia Trillos, Moritz Gerlach, Matthias Hein, Dejan Slepcev","Tomer Koren, Roi Livni, Yishay Mansour"
3610,1061,,Social-sparsity brain decoders: faster spatial sparsity,Distributed Exploration in Multi-Armed Bandits,"Gal Varoquaux, Matthieu Kowalski, Bertrand Thirion","Eshcar Hillel, Zohar S. Karnin, Tomer Koren, Ronny Lempel, Oren Somekh"
848,1052,,Etiqueter un corpus oral par apprentissage automatique  l'aide de connaissances linguistiques,Non-strongly-convex smooth stochastic approximation with convergence rate O(1/n),"Iris Eshkol, Isabelle Tellier, Taalab Samer, Sylvie Billot","Francis Bach, Eric Moulines"
2559,1682,,A Graph-structured Dataset for Wikipedia Research,Bayesian Sampling Using Stochastic Gradient Thermostats,"Nicolas Aspert, Volodymyr Miz, Benjamin Ricaud, Pierre Vandergheynst","Nan Ding, Youhan Fang, Ryan Babbush, Changyou Chen, Robert D. Skeel, Hartmut Neven"
1875,972,,Centripetal SGD for Pruning Very Deep Convolutional Networks with Complicated Structure,Bayesian optimization explains human active search,"Xiaohan Ding, Guiguang Ding, Yuchen Guo, Jungong Han","Ali Borji, Laurent Itti"
345,3159,,Learning Multiscale Features Directly From Waveforms,Thy Friend is My Friend: Iterative Collaborative Filtering for Sparse Matrix Estimation,"Zhenyao Zhu, Jesse H. Engel, Awni Hannun","Christian Borgs, Jennifer Chayes, Christina E. Lee, Devavrat Shah"
2367,1458,,Iterative Least Trimmed Squares for Mixed Linear Regression,Clustering from Labels and Time-Varying Graphs,"Yanyao Shen, Sujay Sanghavi","Shiau Hong Lim, Yudong Chen, Huan Xu"
2195,4318,,Continuum directions for supervised dimension reduction,A Spectral View of Adversarially Robust Features,Sungkyu Jung,"Shivam Garg, Vatsal Sharan, Brian Zhang, Gregory Valiant"
3344,1818,,Algorithms for nonnegative matrix factorization with the beta-divergence,Sparse Local Embeddings for Extreme Multi-label Classification,"Cdric Fvotte, Jrme Idier","Kush Bhatia, Himanshu Jain, Purushottam Kar, Manik Varma, Prateek Jain"
53,1238,,Kalman Temporal Differences,Scalable Inference for Logistic-Normal Topic Models,"Matthieu Geist, Olivier Pietquin","Jianfei Chen, Jun Zhu, Zi Wang, Xun Zheng, Bo Zhang"
1191,88,,Fast Hyperparameter Tuning using Bayesian Optimization with Directional Derivatives,Feature Set Embedding for Incomplete Data,"Tinu Theckel Joy, Santu Rana, Sunil Gupta, Svetha Venkatesh","David Grangier, Iain Melvin"
3767,4141,,Cluster coloring of the Self-Organizing Map: An information visualization perspective,Modelling and unsupervised learning of symmetric deformable object categories,"Peter Sarlin, Samuel Rnnqvist","James Thewlis, Hakan Bilen, Andrea Vedaldi"
1158,1580,,On the Intrinsic Dimensionality of Image Representations,Advances in Learning Bayesian Networks of Bounded Treewidth,"Sixue Gong, Vishnu Naresh Boddeti, Anil K. Jain","Siqi Nie, Denis D. Maua, Cassio P. de Campos, Qiang Ji"
3547,1480,,"Nonlocal Neural Networks, Nonlocal Diffusion and Nonlocal Modeling",Automatic Discovery of Cognitive Skills to Improve the Prediction of Student Learning,"Yunzhe Tao, Qi Sun, Qiang Du, Wei Liu","Robert V. Lindsey, Mohammad Khajah, Michael C. Mozer"
3136,621,,Deep Multi-fidelity Gaussian Processes,Exploration in Model-based Reinforcement Learning by Empirically Estimating Learning Progress,"Maziar Raissi, George Karniadakis","Manuel Lopes, Tobias Lang, Marc Toussaint, Pierre-yves Oudeyer"
3390,3271,,A Geometric Perspective on Optimal Representations for Reinforcement Learning,"Multiplicative Weights Update with Constant Step-Size in Congestion Games: Convergence, Limit Cycles and Chaos","Marc G. Bellemare, Will Dabney, Robert Dadashi, Adrien Ali Taiga, Pablo Samuel Castro, Nicolas Le Roux, Dale Schuurmans, Tor Lattimore, Clare Lyle","Gerasimos Palaiopanos, Ioannis Panageas, Georgios Piliouras"
2532,851,,R-grams: Unsupervised Learning of Semantic Units in Natural Language,Why MCA? Nonlinear sparse coding with spike-and-slab prior for neurally plausible image encoding,"Ariel Ekgren, Amaru Cuba Gyllensten, Magnus Sahlgren","Philip Sterne, Joerg Bornschein, Abdul-saboor Sheikh, Jrg Lcke, Jacquelyn A. Shelton"
3864,948,,Infinite Shift-invariant Grouped Multi-task Learning for Gaussian Processes,Imitation Learning by Coaching,"Yuyang Wang, Roni Khardon, Pavlos Protopapas","He He, Jason Eisner, Hal Daume"
1618,937,,Sequential Attention: A Context-Aware Alignment Function for Machine Reading,Probabilistic n-Choose-k Models for Classification and Ranking,"Sebastian Brarda, Philip Yeres, Samuel R. Bowman","Kevin Swersky, Brendan J. Frey, Daniel Tarlow, Richard S. Zemel, Ryan P. Adams"
149,2946,,Learning to Collaborate for User-Controlled Privacy,Using Options and Covariance Testing for Long Horizon Off-Policy Policy Evaluation,"Martin Bertran, Natalia Martinez, Afroditi Papadaki, Qiang Qiu, Miguel Rodrigues, Guillermo Sapiro","Zhaohan Guo, Philip S. Thomas, Emma Brunskill"
3261,1977,,Progressive Neural Networks for Transfer Learning in Emotion Recognition,A hybrid sampler for Poisson-Kingman mixture models,"John Gideon, Soheil Khorram, Zakaria Aldeneh, Dimitrios Dimitriadis, Emily Mower Provost","Maria Lomeli, Stefano Favaro, Yee Whye Teh"
1012,596,,On stochastic gradient Langevin dynamics with dependent data streams in the logconcave case,Exploiting spatial overlap to efficiently compute appearance distances between image windows,"M. Barkhagen, N. H. Chau, . Moulines, M. Rsonyi, S. Sabanis, Y. Zhang","Bogdan Alexe, Viviana Petrescu, Vittorio Ferrari"
2589,1284,,Efficient Search for Diverse Coherent Explanations,Learning from Limited Demonstrations,Chris Russell,"Beomjoon Kim, Amir-massoud Farahmand, Joelle Pineau, Doina Precup"
1823,724,,Automated Data Slicing for Model Validation:A Big data - AI Integration Approach,A Bayesian Approach for Policy Learning from Trajectory Preference Queries,"Yeounoh Chung, Tim Kraska, Neoklis Polyzotis, Ki Hyun Tae, Steven Euijong Whang","Aaron Wilson, Alan Fern, Prasad Tadepalli"
2666,2768,,Sequence Training and Adaptation of Highway Deep Neural Networks,Efficient Online Linear Optimization with Approximation Algorithms,Liang Lu,Dan Garber
1030,446,,Semi-automated Annotation of Signal Events in Clinical EEG Data,On the Completeness of First-Order Knowledge Compilation for Lifted Probabilistic Inference,"Scott Yang, Silvia Lopez, Meysam Golmohammadi, Iyad Obeid, Joseph Picone",Guy Broeck
1454,2844,,Towards Self-Supervised High Level Sensor Fusion,Online Convex Optimization with Stochastic Constraints,"Qadeer Khan, Torsten Schn, Patrick Wenzel","Hao Yu, Michael Neely, Xiaohan Wei"
3231,1017,,Spectral Detection in the Censored Block Model,Better Approximation and Faster Algorithm Using the Proximal Average,"Alaa Saade, Florent Krzakala, Marc Lelarge, Lenka Zdeborov",Yao-Liang Yu
1457,2535,,Stacked Convolutional and Recurrent Neural Networks for Bird Audio Detection,Dimension-Free Iteration Complexity of Finite Sum Optimization Problems,"Sharath Adavanne, Konstantinos Drossos, Emre ak?r, Tuomas Virtanen","Yossi Arjevani, Ohad Shamir"
3398,2664,,What to Expect of Classifiers? Reasoning about Logistic Regression with Missing Features,Assortment Optimization Under the Mallows model,"Pasha Khosravi, Yitao Liang, YooJung Choi, Guy Van den Broeck","Antoine Desir, Vineet Goyal, Srikanth Jagabathula, Danny Segev"
465,3249,,Deep Reinforcement Learning for Join Order Enumeration,Learning from Complementary Labels,"Ryan Marcus, Olga Papaemmanouil","Takashi Ishida, Gang Niu, Weihua Hu, Masashi Sugiyama"
2745,469,,Sparse Learning over Infinite Subgraph Features,The Fast Convergence of Boosting,"Ichigaku Takigawa, Hiroshi Mamitsuka",Matus J. Telgarsky
2435,869,,Variational Approximations between Mean Field Theory and the Junction Tree Algorithm,Approximate Message Passing with Consistent Parameter Estimation and Applications to Sparse Learning,Wim Wiegerinck,"Ulugbek Kamilov, Sundeep Rangan, Michael Unser, Alyson K. Fletcher"
1321,578,,Source-LDA: Enhancing probabilistic topic models using prior knowledge sources,A reinterpretation of the policy oscillation phenomenon in approximate policy iteration,"Justin Wood, Patrick Tan, Wei Wang, Corey Arnold",Paul Wagner
3413,1865,,Random Euler Complex-Valued Nonlinear Filters,The Population Posterior and Bayesian Modeling on Streams,"Jiashu Zhang, Sheng Zhang, Defang Li","James McInerney, Rajesh Ranganath, David Blei"
2375,3849,,"Prior-preconditioned conjugate gradient method for accelerated Gibbs sampling in ""large $n$ & large $p$"" sparse Bayesian regression",Nonparametric Bayesian Lomax delegate racing for survival analysis with competing risks,"Akihiko Nishimura, Marc A. Suchard","Quan Zhang, Mingyuan Zhou"
1656,3344,,Random Feature Maps via a Layered Random Projection (LaRP) Framework for Object Classification,Approximation Algorithms for ,"A. G. Chung, M. J. Shafiee, A. Wong","Karl Bringmann, Pavel Kolev, David Woodruff"
1840,2921,,"How an Electrical Engineer Became an Artificial Intelligence Researcher, a Multiphase Active Contours Analysis",Zap Q-Learning,Kush R. Varshney,"Adithya M Devraj, Sean Meyn"
611,3875,,ATPboost: Learning Premise Selection in Binary Setting with ATP Feedback,Experimental Design for Cost-Aware Learning of Causal Graphs,"Bartosz Piotrowski, Josef Urban","Erik Lindgren, Murat Kocaoglu, Alexandros G. Dimakis, Sriram Vishwanath"
1866,1273,,Analysis of Distributed Stochastic Dual Coordinate Ascent,Learning Kernels Using Local Rademacher Complexity,"Tianbao Yang, Shenghuo Zhu, Rong Jin, Yuanqing Lin","Corinna Cortes, Marius Kloft, Mehryar Mohri"
494,428,,Comprehensive Evaluation of Deep Learning Architectures for Prediction of DNA/RNA Sequence Binding Specificities,Composite Multiclass Losses,"Ameni Trabelsi, Mohamed Chaabane, Asa Ben Hur","Elodie Vernet, Mark D. Reid, Robert C. Williamson"
123,1859,,State Representation Learning for Control: An Overview,Weakly-supervised Disentangling with Recurrent Transformations for 3D View Synthesis,"Timothe Lesort, Natalia Daz-Rodrguez, Jean-Franois Goudou, David Filliat","Jimei Yang, Scott E. Reed, Ming-Hsuan Yang, Honglak Lee"
3423,3930,,Deducing Kurdyka-?ojasiewicz exponent via inf-projection,A Bayes-Sard Cubature Method,"Peiran Yu, Guoyin Li, Ting Kei Pong","Toni Karvonen, Chris J. Oates, Simo Sarkka"
984,2443,,Combining Support Vector Machine and Elephant Herding Optimization for Cardiac Arrhythmias,Feature-distributed sparse regression: a screen-and-clean approach,"Aboul Ella Hassanien, Moataz Kilany, Essam H. Houssein","Jiyan Yang, Michael W. Mahoney, Michael Saunders, Yuekai Sun"
924,3702,,Reducing Runtime by Recycling Samples,Nearly tight sample complexity bounds for learning mixtures of Gaussians via sample compression schemes,"Jialei Wang, Hai Wang, Nathan Srebro","Hassan Ashtiani, Shai Ben-David, Nicholas Harvey, Christopher Liaw, Abbas Mehrabian, Yaniv Plan"
969,3607,,The Algebraic Approach to Phase Retrieval and Explicit Inversion at the Identifiability Threshold,Gaussian Process Conditional Density Estimation,"Franz J Kirly, Martin Ehler","Vincent Dutordoir, Hugh Salimbeni, James Hensman, Marc Deisenroth"
204,2543,,Learning Optimal Resource Allocations in Wireless Systems,Lifelong Learning with Weighted Majority Votes,"Mark Eisen, Clark Zhang, Luiz F. O. Chamon, Daniel D. Lee, Alejandro Ribeiro","Anastasia Pentina, Ruth Urner"
3282,4370,,Scalable Fair Clustering,Analysis of Krylov Subspace Solutions of Regularized Non-Convex Quadratic Problems,"Arturs Backurs, Piotr Indyk, Krzysztof Onak, Baruch Schieber, Ali Vakilian, Tal Wagner","Yair Carmon, John C. Duchi"
726,2801,,Generative Adversarial Networks recover features in astrophysical images of galaxies beyond the deconvolution limit,Self-Normalizing Neural Networks,"Kevin Schawinski, Ce Zhang, Hantian Zhang, Lucas Fowler, Gokula Krishnan Santhanam","Gnter Klambauer, Thomas Unterthiner, Andreas Mayr, Sepp Hochreiter"
836,2249,,Machine learning on images using a string-distance,LazySVD: Even Faster SVD Decomposition Yet Without Agonizing Pain,"Uzi Chester, Joel Ratsaby","Zeyuan Allen-Zhu, Yuanzhi Li"
3772,3870,,PAC-Bayes-Bernstein Inequality for Martingales and its Application to Multiarmed Bandits,Assessing Generative Models via Precision and Recall,"Yevgeny Seldin, Nicol Cesa-Bianchi, Peter Auer, Franois Laviolette, John Shawe-Taylor","Mehdi S. M. Sajjadi, Olivier Bachem, Mario Lucic, Olivier Bousquet, Sylvain Gelly"
2425,1638,,Semi-supervised Learning for Discrete Choice Models,The limits of squared Euclidean distance regularization,"Jie Yang, Sergey Shebalov, Diego Klabjan","Michal Derezinski, Manfred K. Warmuth"
3758,2824,,Climbing a shaky ladder: Better adaptive risk estimation,Linearly constrained Gaussian processes,Moritz Hardt,"Carl Jidling, Niklas Wahlstrm, Adrian Wills, Thomas B. Schn"
208,4308,,Understanding Measures of Uncertainty for Adversarial Example Detection,Blind Deconvolutional Phase Retrieval via Convex Programming,"Lewis Smith, Yarin Gal","Ali Ahmed, Alireza Aghasi, Paul Hand"
3571,981,,ACDC: A Structured Efficient Linear Layer,Transportability from Multiple Environments with Limited Experiments,"Marcin Moczulski, Misha Denil, Jeremy Appleyard, Nando de Freitas","Elias Bareinboim, Sanghack Lee, Vasant Honavar, Judea Pearl"
2745,4333,,Sparse Learning over Infinite Subgraph Features,PCA of high dimensional random walks with comparison to neural network training,"Ichigaku Takigawa, Hiroshi Mamitsuka","Joseph Antognini, Jascha Sohl-Dickstein"
1365,1622,,Accuracy guaranties for $\ell_1$ recovery of block-sparse signals,Dynamic Rank Factor Model for Text Streams,"Anatoli Juditsky, Fatma K?l?n Karzan, Arkadi Nemirovski, Boris Polyak","Shaobo Han, Lin Du, Esther Salazar, Lawrence Carin"
1516,1551,,Computationally Efficient Estimation of the Spectral Gap of a Markov Chain,Spatio-temporal Representations of Uncertainty in Spiking Neural Networks,"Richard Combes, Mikael Touati","Cristina Savin, Sophie Denve"
546,2505,,A Statistical Learning Approach to Modal Regression,Automatic Neuron Detection in Calcium Imaging Data Using Convolutional Networks,"Yunlong Feng, Jun Fan, Johan A. K. Suykens","Noah Apthorpe, Alexander Riordan, Robert Aguilar, Jan Homann, Yi Gu, David Tank, H. Sebastian Seung"
3495,819,,Application of the Ranking Relative Principal Component Attributes Network Model (REL-PCANet) for the Inclusive Development Index Estimation,Multi-Stage Multi-Task Feature Learning,"Anwar Irmatov, Elnura Irmatova","Pinghua Gong, Jieping Ye, Chang-shui Zhang"
3130,1819,,A Variational Bayesian Approach for Image Restoration. Application to Image Deblurring with Poisson-Gaussian Noise,Solving Random Quadratic Systems of Equations Is Nearly as Easy as Solving Linear Systems,"Yosra Marnissi, Yuling Zheng, Emilie Chouzenoux, Jean-Christophe Pesquet","Yuxin Chen, Emmanuel Candes"
3074,396,,Robust Adversarial Learning via Sparsifying Front Ends,On the Analysis of Multi-Channel Neural Spike Data,"Soorya Gopalakrishnan, Zhinus Marzi, Upamanyu Madhow, Ramtin Pedarsani","Bo Chen, David E. Carlson, Lawrence Carin"
2266,3452,,Near Optimal Bayesian Active Learning for Decision Making,Are GANs Created Equal? A Large-Scale Study,"Shervin Javdani, Yuxin Chen, Amin Karbasi, Andreas Krause, J. Andrew Bagnell, Siddhartha Srinivasa","Mario Lucic, Karol Kurach, Marcin Michalski, Sylvain Gelly, Olivier Bousquet"
3747,2584,,Spatial Broadcast Decoder: A Simple Architecture for Learning Disentangled Representations in VAEs,Learning to learn by gradient descent by gradient descent,"Nicholas Watters, Loic Matthey, Christopher P. Burgess, Alexander Lerchner","Marcin Andrychowicz, Misha Denil, Sergio Gmez, Matthew W. Hoffman, David Pfau, Tom Schaul, Brendan Shillingford, Nando de Freitas"
1984,4395,,Real-time Prediction of Intermediate-Horizon Automotive Collision Risk,The Price of Fair PCA: One Extra dimension,"Blake Wulfe, Sunil Chintakindi, Sou-Cheng T. Choi, Rory Hartong-Redden, Anuradha Kodali, Mykel J. Kochenderfer","Samira Samadi, Uthaipon Tantipongpipat, Jamie H. Morgenstern, Mohit Singh, Santosh Vempala"
3700,1904,,A Probabilistic Adaptive Search System for Exploring the Face Space,Equilibrated adaptive learning rates for non-convex optimization,"Andres G. Abad, Luis I. Reyes Castro","Yann Dauphin, Harm de Vries, Yoshua Bengio"
844,387,,Statistical and Algorithmic Perspectives on Randomized Sketching for Ordinary Least-Squares -- ICML,Selective Prediction of Financial Trends with Hidden Markov Models,"Garvesh Raskutti, Michael Mahoney","Dmitry Pidan, Ran El-Yaniv"
