ID_A,ID_B,Title_A,Title_B,Authors_A,Authors_B
2208,3490,Video2Shop: Exact Matching Clothes in Videos to Online Shopping Images,Visual Dynamics: Stochastic Future Generation via Layered Cross Convolutional Networks,"Cheng, Zhi-Qi and Wu, Xiao and Liu, Yang and Hua, Xian-Sheng","Tianfan Xue, Jiajun Wu, Katherine L. Bouman, William T. Freeman"
961,8701,Scalable Object Detection by Filter Compression With Regularized Sparse Coding,Deep Inception-Residual Laplacian Pyramid Networks for Accurate Single Image Super-Resolution,"Chao, Ting-Hsuan and Lin, Yen-Liang and Kuo, Yin-Hsi and Hsu, Winston H.","Yongliang Tang, Weiguo Gong, Xi Chen, Weihong Li"
1014,4246,Picture: A Probabilistic Programming Language for Scene Perception,Disentangling Multiple Conditional Inputs in GANs,"Kulkarni, Tejas D. and Kohli, Pushmeet and Tenenbaum, Joshua B. and Mansinghka, Vikash","Gkhan Yildirim, Calvin Seward, Urs Bergmann"
978,3909,Hierarchical-PEP Model for Real-World Face Recognition,Learning a Representation Map for Robot Navigation using Deep Variational Autoencoder,"Li, Haoxiang and Hua, Gang","Kaixin Hu, Peter O'Connor"
273,1810,What Camera Motion Reveals About Shape With Unknown BRDF,Porosity Amount Estimation in Stones Based on Combination of One Dimensional Local Binary Patterns and Image Normalization Technique,"Chandraker, Manmohan",Shervan Fekri-Ershad
271,150,Multiview Shape and Reflectance from Natural Illumination,SMILER: Saliency Model Implementation Library for Experimental Research,"Oxholm, Geoffrey and Nishino, Ko","Calden Wloka, Toni Kuni, Iuliia Kotseruba, Ramin Fahimi, Nicholas Frosst, Neil D. B. Bruce, John K. Tsotsos"
462,719,Discriminative Ferns Ensemble for Hand Pose Recognition,Weakly Supervised Silhouette-based Semantic Change Detection,"Krupka, Eyal and Vinnikov, Alon and Klein, Ben and Bar Hillel, Aharon and Freedman, Daniel and Stachniak, Simon",Ken Sakurada
335,2548,Zero-shot Event Detection using Multi-modal Fusion of Weakly Supervised Concepts,Oblique Stripe Removal in Remote Sensing Images via Oriented Variation,"Wu, Shuang and Bondugula, Sravanthi and Luisier, Florian and Zhuang, Xiaodan and Natarajan, Pradeep","Xinxin Liu, Xiliang Lu, Huanfeng Shen, Qiangqiang Yuan, Liangpei Zhang"
2549,6045,Speed/Accuracy Trade-Offs for Modern Convolutional Object Detectors,Weakly Supervised Instance Segmentation using Class Peak Response,"Huang, Jonathan and Rathod, Vivek and Sun, Chen and Zhu, Menglong and Korattikara, Anoop and Fathi, Alireza and Fischer, Ian and Wojna, Zbigniew and Song, Yang and Guadarrama, Sergio and Murphy, Kevin","Yanzhao Zhou, Yi Zhu, Qixiang Ye, Qiang Qiu, Jianbin Jiao"
906,5911,The Aperture Problem for Refractive Motion,Generative Adversarial Networks for Extreme Learned Image Compression,"Xue, Tianfan and Mobahi, Hossein and Durand, Fredo and Freeman, William T.","Eirikur Agustsson, Michael Tschannen, Fabian Mentzer, Radu Timofte, Luc Van Gool"
2210,7249,DeshadowNet: A Multi-Context Embedding Deep Network for Shadow Removal,Multimodal Image Captioning for Marketing Analysis,"Qu, Liangqiong and Tian, Jiandong and He, Shengfeng and Tang, Yandong and Lau, Rynson W. H.","Philipp Harzig, Stephan Brehm, Rainer Lienhart, Carolin Kaiser, Ren Schallner"
1264,6337,Fine-Grained Categorization and Dataset Bootstrapping Using Deep Metric Learning With Humans in the Loop,PDNet: Prior-model Guided Depth-enhanced Network for Salient Object Detection,"Cui, Yin and Zhou, Feng and Lin, Yuanqing and Belongie, Serge","Chunbiao Zhu, Xing Cai, Kan Huang, Thomas H Li, Ge Li"
2056,7771,Binge Watching: Scaling Affordance Learning From Sitcoms,Sky detection and log illumination refinement for PDE-based hazy image contrast enhancement,"Wang, Xiaolong and Girdhar, Rohit and Gupta, Abhinav",Uche A. Nnolim
2273,9408,Optical Flow in Mostly Rigid Scenes,HDLTex: Hierarchical Deep Learning for Text Classification,"Wulff, Jonas and Sevilla-Lara, Laura and Black, Michael J.","Kamran Kowsari, Donald E. Brown, Mojtaba Heidarysafa, Kiana Jafari Meimandi, Matthew S. Gerber, Laura E. Barnes"
1900,6402,Unified Embedding and Metric Learning for Zero-Exemplar Event Detection,Generative Adversarial Talking Head: Bringing Portraits to Life with a Weakly Supervised Neural Network,"Hussein, Noureldien and Gavves, Efstratios and Smeulders, Arnold W.M.","Hai X. Pham, Yuting Wang, Vladimir Pavlovic"
3285,3049,Learning Markov Clustering Networks for Scene Text Detection,Visualizing Convolutional Networks for MRI-based Diagnosis of Alzheimer's Disease,"Liu, Zichuan and Lin, Guosheng and Yang, Sheng and Feng, Jiashi and Lin, Weisi and Ling Goh, Wang","Johannes Rieke, Fabian Eitel, Martin Weygandt, John-Dylan Haynes, Kerstin Ritter"
1926,7429,ViP-CNN: Visual Phrase Guided Convolutional Neural Network,Global and Local Consistent Age Generative Adversarial Networks,"Li, Yikang and Ouyang, Wanli and Wang, Xiaogang and Tang, Xiao'ou","Peipei Li, Yibo Hu, Qi Li, Ran He, Zhenan Sun"
737,1970,Understanding Image Virality,Deep Probabilistic Video Compression,"Deza, Arturo and Parikh, Devi","Jun Han, Salvator Lombardo, Christopher Schroers, Stephan Mandt"
1756,1299,Longitudinal Face Modeling via Temporal Deep Restricted Boltzmann Machines,Validating Hyperspectral Image Segmentation,"Nhan Duong, Chi and Luu, Khoa and Gia Quach, Kha and Bui, Tien D.","Jakub Nalepa, Michal Myller, Michal Kawulok"
1069,2545,Deep Sparse Representation for Robust Image Registration,Multiple Object Tracking in Urban Traffic Scenes with a Multiclass Object Detector,"Li, Yeqing and Chen, Chen and Yang, Fei and Huang, Junzhou","Hui-Lee Ooi, Guillaume-Alexandre Bilodeau, Nicolas Saunier, David-Alexandre Beaupr"
1836,5541,Supervising Neural Attention Models for Video Captioning by Human Gaze Data,Infrared and visible image fusion using Latent Low-Rank Representation,"Yu, Youngjae and Choi, Jongwook and Kim, Yeonhwa and Yoo, Kyung and Lee, Sang-Hun and Kim, Gunhee","Hui Li, Xiao-Jun Wu"
3291,7541,Occluded Pedestrian Detection Through Guided Attention in CNNs,Deep Network for Simultaneous Decomposition and Classification in UWB-SAR Imagery,"Zhang, Shanshan and Yang, Jian and Schiele, Bernt","Tiep Vu, Lam Nguyen, Tiantong Guo, Vishal Monga"
343,2074,Deformable Registration of Feature-Endowed Point Sets Based on Tensor Fields,Benchmarks of ResNet Architecture for Atrial Fibrillation Classification,"Wassermann, Demian and Ross, James and Washko, George and Wells, III, William M. and San Jose-Estepar, Raul","Roman Khudorozhkov, Dmitry Podvyaznikov"
843,7796,Towards Unified Depth and Semantic Prediction From a Single Image,Automatic Image Cropping for Visual Aesthetic Enhancement Using Deep Neural Networks and Cascaded Regression,"Wang, Peng and Shen, Xiaohui and Lin, Zhe and Cohen, Scott and Price, Brian and Yuille, Alan L.","Guanjun Guo, Hanzi Wang, Chunhua Shen, Yan Yan, Hong-Yuan Mark Liao"
495,2177,Fast Rotation Search with Stereographic Projections for 3D Registration,Structural and object detection for phosphene images,"Parra Bustos, Alvaro and Chin, Tat-Jun and Suter, David","Melani Sanchez-Garcia, Ruben Martinez-Cantin, Jose J. Guerrero"
2652,5126,FaceID-GAN: Learning a Symmetry Three-Player GAN for Identity-Preserving Face Synthesis,Vision-based Automated Bridge Component Recognition Integrated With High-level Scene Understanding,"Shen, Yujun and Luo, Ping and Yan, Junjie and Wang, Xiaogang and Tang, Xiaoou","Yasutaka Narazaki, Vedhus Hoskere, Tu A. Hoang, Billie F. Spencer"
1598,1492,An Egocentric Look at Video Photographer Identity,Multimodal matching using a Hybrid Convolutional Neural Network,"Hoshen, Yedid and Peleg, Shmuel","Elad Ben Baruch, Yosi Keller"
2599,2931,"Factoring Shape, Pose, and Layout From the 2D Image of a 3D Scene",On the Convergence of Learning-based Iterative Methods for Nonconvex Inverse Problems,"Tulsiani, Shubham and Gupta, Saurabh and Fouhey, David F. and Efros, Alexei A. and Malik, Jitendra","Risheng Liu, Shichao Cheng, Yi He, Xin Fan, Zhouchen Lin, Zhongxuan Luo"
1286,50,Hierarchical Gaussian Descriptor for Person Re-Identification,Deep Convolutional Neural Networks in the Face of Caricature: Identity and Image Revealed,"Matsukawa, Tetsu and Okabe, Takahiro and Suzuki, Einoshin and Sato, Yoichi","Matthew Q. Hill, Connor J. Parde, Carlos D. Castillo, Y. Ivette Colon, Rajeev Ranjan, Jun-Cheng Chen, Volker Blanz, Alice J. O'Toole"
3419,495,Nonlocal Low-Rank Tensor Factor Analysis for Image Restoration,"VideoMem: Constructing, Analyzing, Predicting Short-term and Long-term Video Memorability","Zhang, Xinyuan and Yuan, Xin and Carin, Lawrence","Romain Cohendet, Claire-Hlne Demarty, Ngoc Q. K. Duong, Martin Engilberge"
2628,4558,The Unreasonable Effectiveness of Deep Features as a Perceptual Metric,DeepFirearm: Learning Discriminative Feature Representation for Fine-grained Firearm Retrieval,"Zhang, Richard and Isola, Phillip and Efros, Alexei A. and Shechtman, Eli and Wang, Oliver","Jiedong Hao, Jing Dong, Wei Wang, Tieniu Tan"
656,781,SALICON: Saliency in Context,Label-Noise Robust Generative Adversarial Networks,"Jiang, Ming and Huang, Shengsheng and Duan, Juanyong and Zhao, Qi","Takuhiro Kaneko, Yoshitaka Ushiku, Tatsuya Harada"
970,3039,DeepContour: A Deep Convolutional Feature Learned by Positive-Sharing Loss for Contour Detection,Deep Video Color Propagation,"Shen, Wei and Wang, Xinggang and Wang, Yan and Bai, Xiang and Zhang, Zhijiang","Simone Meyer, Victor Cornillre, Abdelaziz Djelouah, Christopher Schroers, Markus Gross"
13,5096,Full-Angle Quaternions for Robustly Matching Vectors of 3D Rotations,Defense-GAN: Protecting Classifiers Against Adversarial Attacks Using Generative Models,"Liwicki, Stephan and Pham, Minh-Tri and Zafeiriou, Stefanos and Pantic, Maja and Stenger, Bjorn","Pouya Samangouei, Maya Kabkab, Rama Chellappa"
1164,571,Fast Detection of Curved Edges at Low SNR,MS-ASL: A Large-Scale Data Set and Benchmark for Understanding American Sign Language,"Ofir, Nati and Galun, Meirav and Nadler, Boaz and Basri, Ronen","Hamid Reza Vaezi Joze, Oscar Koller"
2265,3340,Learning the Multilinear Structure of Visual Data,Region of Interest Detection in Dermoscopic Images for Natural Data-augmentation,"Wang, Mengjiao and Panagakis, Yannis and Snape, Patrick and Zafeiriou, Stefanos","Manu Goyal, Moi Hoon Yap"
2091,2404,Subspace Clustering via Variance Regularized Ridge Regression,Adversarial Feature Sampling Learning for Efficient Visual Tracking,"Peng, Chong and Kang, Zhao and Cheng, Qiang","Yingjie Yin, Lei Zhang, De Xu, Xingang Wang"
1187,6563,Efficient and Robust Color Consistency for Community Photo Collections,Computer-aided diagnosis of lung carcinoma using deep learning - a pilot study,"Park, Jaesik and Tai, Yu-Wing and Sinha, Sudipta N. and So Kweon, In","Zhang Li, Zheyu Hu, Jiaolong Xu, Tao Tan, Hui Chen, Zhi Duan, Ping Liu, Jun Tang, Guoping Cai, Quchang Ouyang, Yuling Tang, Geert Litjens, Qiang Li"
3044,1650,Attentional ShapeContextNet for Point Cloud Recognition,CEREALS - Cost-Effective REgion-based Active Learning for Semantic Segmentation,"Xie, Saining and Liu, Sainan and Chen, Zeyu and Tu, Zhuowen","Radek Mackowiak, Philip Lenz, Omair Ghori, Ferran Diego, Oliver Lange, Carsten Rother"
2582,1589,Hybrid Camera Pose Estimation,Supervised Classification Methods for Flash X-ray single particle diffraction Imaging,"Camposeco, Federico and Cohen, Andrea and Pollefeys, Marc and Sattler, Torsten","Jing Liu, Gijs van der Schot, Stefan Engblom"
1939,9999,Deep Sequential Context Networks for Action Prediction,ProbFlow: Joint Optical Flow and Uncertainty Estimation,"Kong, Yu and Tao, Zhiqiang and Fu, Yun","Anne S. Wannenwetsch, Margret Keuper, Stefan Roth"
2263,5212,Learning Category-Specific 3D Shape Models From Weakly Labeled 2D Images,Dealing with sequences in the RGBDT space,"Zhang, Dingwen and Han, Junwei and Yang, Yang and Huang, Dong","Gabriel Moy, Antoni Jaume-i-Cap, Javier Varona"
200,8089,Cross-Scale Cost Aggregation for Stereo Matching,Adversarial Examples that Fool Detectors,"Zhang, Kang and Fang, Yuqiang and Min, Dongbo and Sun, Lifeng and Yang, Shiqiang and Yan, Shuicheng and Tian, Qi","Jiajun Lu, Hussein Sibai, Evan Fabry"
763,9189,Texture Representations for Image and Video Synthesis,Personalized Saliency and its Prediction,"Georgiadis, Georgios and Chiuso, Alessandro and Soatto, Stefano","Yanyu Xu, Shenghua Gao, Junru Wu, Nianyi Li, Jingyi Yu"
1412,2405,Context Encoders: Feature Learning by Inpainting,Adapting Semantic Segmentation Models for Changes in Illumination and Camera Perspective,"Pathak, Deepak and Krahenbuhl, Philipp and Donahue, Jeff and Darrell, Trevor and Efros, Alexei A.","Wei Zhou, Alex Zyner, Stewart Worrall, Eduardo Nebot"
475,4483,A Mixture of Manhattan Frames: Beyond the Manhattan World,CT-Realistic Lung Nodule Simulation from 3D Conditional Generative Adversarial Networks for Robust Lung Segmentation,"Straub, Julian and Rosman, Guy and Freifeld, Oren and Leonard, John J. and Fisher, III, John W.","Dakai Jin, Ziyue Xu, Youbao Tang, Adam P. Harrison, Daniel J. Mollura"
3237,553,Making Convolutional Networks Recurrent for Visual Sequence Learning,Conditional Video Generation Using Action-Appearance Captions,"Yang, Xiaodong and Molchanov, Pavlo and Kautz, Jan","Shohei Yamamoto, Antonio Tejero-de-Pablos, Yoshitaka Ushiku, Tatsuya Harada"
1009,7163,Active Learning and Discovery of Object Categories in the Presence of Unnameable Instances,Full-Frame Scene Coordinate Regression for Image-Based Localization,"Kading, Christoph and Freytag, Alexander and Rodner, Erik and Bodesheim, Paul and Denzler, Joachim","Xiaotian Li, Juha Ylioinas, Juho Kannala"
2322,1429,Photorealistic Facial Texture Inference Using Deep Neural Networks,Scalable Deep $k$-Subspace Clustering,"Saito, Shunsuke and Wei, Lingyu and Hu, Liwen and Nagano, Koki and Li, Hao","Tong Zhang, Pan Ji, Mehrtash Harandi, Richard Hartley, Ian Reid"
3056,4395,RoadTracer: Automatic Extraction of Road Networks From Aerial Images,Copycat CNN: Stealing Knowledge by Persuading Confession with Random Non-Labeled Data,"Bastani, Favyen and He, Songtao and Abbar, Sofiane and Alizadeh, Mohammad and Balakrishnan, Hari and Chawla, Sanjay and Madden, Sam and DeWitt, David","Jacson Rodrigues Correia-Silva, Rodrigo F. Berriel, Claudine Badue, Alberto F. de Souza, Thiago Oliveira-Santos"
1156,510,Joint Probabilistic Matching Using m-Best Solutions,Complete the Look: Scene-based Complementary Product Recommendation,"Hamid Rezatofighi, Seyed and Milan, Anton and Zhang, Zhen and Shi, Qinfeng and Dick, Anthony and Reid, Ian","Wang-Cheng Kang, Eric Kim, Jure Leskovec, Charles Rosenberg, Julian McAuley"
1141,9545,Robust Reconstruction of Indoor Scenes,"Joint Estimation of Camera Pose, Depth, Deblurring, and Super-Resolution from a Blurred Image Sequence","Choi, Sungjoon and Zhou, Qian-Yi and Koltun, Vladlen","Haesol Park, Kyoung Mu Lee"
3144,6010,AON: Towards Arbitrarily-Oriented Text Recognition,Jointly Discovering Visual Objects and Spoken Words from Raw Sensory Input,"Cheng, Zhanzhan and Xu, Yangliu and Bai, Fan and Niu, Yi and Pu, Shiliang and Zhou, Shuigeng","David Harwath, Adri Recasens, Ddac Surs, Galen Chuang, Antonio Torralba, James Glass"
2858,3165,DeepMVS: Learning Multi-View Stereopsis,Agnostic Domain Generalization,"Huang, Po-Han and Matzen, Kevin and Kopf, Johannes and Ahuja, Narendra and Huang, Jia-Bin","Fabio M. Carlucci, Paolo Russo, Tatiana Tommasi, Barbara Caputo"
1232,7052,HyperNet: Towards Accurate Region Proposal Generation and Joint Object Detection,Real-Time 3D Shape of Micro-Details,"Kong, Tao and Yao, Anbang and Chen, Yurong and Sun, Fuchun","Maryam Khanian, Ali Sharifi Boroujerdi, Michael Breuss"
1343,5519,Going Deeper into First-Person Activity Recognition,3D Consistent & Robust Segmentation of Cardiac Images by Deep Learning with Spatial Propagation,"Ma, Minghuang and Fan, Haoqi and Kitani, Kris M.","Qiao Zheng, Herv Delingette, Nicolas Duchateau, Nicholas Ayache"
3235,5864,A Closer Look at Spatiotemporal Convolutions for Action Recognition,Semi-supervised Adversarial Learning to Generate Photorealistic Face Images of New Identities from 3D Morphable Model,"Tran, Du and Wang, Heng and Torresani, Lorenzo and Ray, Jamie and LeCun, Yann and Paluri, Manohar","Baris Gecer, Binod Bhattarai, Josef Kittler, Tae-Kyun Kim"
2865,3086,Reconstructing Thin Structures of Manifold Surfaces by Integrating Spatial Curves,Contemplating Visual Emotions: Understanding and Overcoming Dataset Bias,"Li, Shiwei and Yao, Yao and Fang, Tian and Quan, Long","Rameswar Panda, Jianming Zhang, Haoxiang Li, Joon-Young Lee, Xin Lu, Amit K. Roy-Chowdhury"
2477,1130,Simultaneous Feature Aggregating and Hashing for Large-Scale Image Search,R2CNN++: Multi-Dimensional Attention Based Rotation Invariant Detector with Robust Anchor Strategy,"Do, Thanh-Toan and Le Tan, Dang-Khoa and Pham, Trung T. and Cheung, Ngai-Man","Xue Yang, Kun Fu, Hao Sun, Jirui Yang, Zhi Guo, Menglong Yan, Tengfei Zhang, Sun Xian"
2592,1015,Five-Point Fundamental Matrix Estimation for Uncalibrated Cameras,Event-based High Dynamic Range Image and Very High Frame Rate Video Generation using Conditional Generative Adversarial Networks,"Barath, Daniel","S. Mohammad Mostafavi I., Lin Wang, Yo-Sung Ho, Kuk-Jin Yoon"
1492,8166,Single Image Camera Calibration With Lenticular Arrays for Augmented Reality,Zone-based Keyword Spotting in Bangla and Devanagari Documents,"Schillebeeckx, Ian and Pless, Robert","Ayan Kumar Bhunia, Partha Pratim Roy, Umapada Pal"
878,7421,Deep Visual-Semantic Alignments for Generating Image Descriptions,Deep Learning for End-to-End Automatic Target Recognition from Synthetic Aperture Radar Imagery,"Karpathy, Andrej and Fei-Fei, Li",Hidetoshi Furukawa
1921,6073,Weakly Supervised Actor-Action Segmentation via Robust Multi-Task Ranking,The Unmanned Aerial Vehicle Benchmark: Object Detection and Tracking,"Yan, Yan and Xu, Chenliang and Cai, Dawen and Corso, Jason J.","Dawei Du, Yuankai Qi, Hongyang Yu, Yifan Yang, Kaiwen Duan, Guorong Li, Weigang Zhang, Qingming Huang, Qi Tian"
1978,636,Unsupervised Learning of Depth and Ego-Motion From Video,Iterative Reorganization with Weak Spatial Constraints: Solving Arbitrary Jigsaw Puzzles for Unsupervised Representation Learning,"Zhou, Tinghui and Brown, Matthew and Snavely, Noah and Lowe, David G.","Chen Wei, Lingxi Xie, Xutong Ren, Yingda Xia, Chi Su, Jiaying Liu, Qi Tian, Alan L. Yuille"
