ID_A,ID_B,Flag,Title_A,Title_B,Authors_A,Authors_B
1808,9515,0,One-Shot Video Object Segmentation,Video Object Segmentation Without Temporal Information,"Caelles, Sergi and Maninis, Kevis-Kokitsi and Pont-Tuset, Jordi and Leal-Taixe, Laura and Cremers, Daniel and Van Gool, Luc","Kevis-Kokitsi Maninis, Sergi Caelles, Yuhua Chen, Jordi Pont-Tuset, Laura Leal-Taix, Daniel Cremers, Luc Van Gool"
2669,5131,0,Pointwise Convolutional Neural Networks,Multi-label Classification of Surgical Tools with Convolutional Neural Networks,"Hua, Binh-Son and Tran, Minh-Khoi and Yeung, Sai-Kit","Jonas Prellberg, Oliver Kramer"
680,8219,0,Joint Action Recognition and Pose Estimation From Video,Compressed Video Action Recognition,"Xiaohan Nie, Bruce and Xiong, Caiming and Zhu, Song-Chun","Chao-Yuan Wu, Manzil Zaheer, Hexiang Hu, R. Manmatha, Alexander J. Smola, Philipp Krhenbhl"
1655,9351,0,Quantized Convolutional Neural Networks for Mobile Devices,Modeling the Resource Requirements of Convolutional Neural Networks on Mobile Devices,"Wu, Jiaxiang and Leng, Cong and Wang, Yuhang and Hu, Qinghao and Cheng, Jian","Zongqing Lu, Swati Rallapalli, Kevin Chan, Thomas La Porta"
2739,7248,0,Deep Back-Projection Networks for Super-Resolution,Orthogonally Regularized Deep Networks For Image Super-resolution,"Haris, Muhammad and Shakhnarovich, Gregory and Ukita, Norimichi","Tiantong Guo, Hojjat S. Mousavi, Vishal Monga"
627,8013,0,Sparse Convolutional Neural Networks,Deep convolutional neural networks for brain image analysis on magnetic resonance imaging: a review,"Liu, Baoyuan and Wang, Min and Foroosh, Hassan and Tappen, Marshall and Pensky, Marianna","Jose Bernal, Kaisar Kushibar, Daniel S. Asfaw, Sergi Valverde, Arnau Oliver, Robert Mart, Xavier Llad"
3307,7267,0,Context Encoding for Semantic Segmentation,Exploring Spatial Context for 3D Semantic Segmentation of Point Clouds,"Zhang, Hang and Dana, Kristin and Shi, Jianping and Zhang, Zhongyue and Wang, Xiaogang and Tyagi, Ambrish and Agrawal, Amit","Francis Engelmann, Theodora Kontogianni, Alexander Hermans, Bastian Leibe"
2430,7945,0,All You Need Is Beyond a Good Init: Exploring Better Solution for Training Extremely Deep Convolutional Neural Networks With Orthonormality and Modulation,Pointwise Convolutional Neural Networks,"Xie, Di and Xiong, Jiang and Pu, Shiliang","Binh-Son Hua, Minh-Khoi Tran, Sai-Kit Yeung"
3470,6598,0,Net2Vec: Quantifying and Explaining How Concepts Are Encoded by Filters in Deep Neural Networks,Testing Deep Neural Networks,"Fong, Ruth and Vedaldi, Andrea","Youcheng Sun, Xiaowei Huang, Daniel Kroening"
2669,164,0,Pointwise Convolutional Neural Networks,Towards Visible and Thermal Drone Monitoring with Convolutional Neural Networks,"Hua, Binh-Son and Tran, Minh-Khoi and Yeung, Sai-Kit","Ye Wang, Yueru Chen, Jongmoo Choi, C. -C. Jay Kuo"
2669,8105,0,Pointwise Convolutional Neural Networks,Guided Labeling using Convolutional Neural Networks,"Hua, Binh-Son and Tran, Minh-Khoi and Yeung, Sai-Kit","Sebastian Stabinger, Antonio Rodriguez-Sanchez"
3480,4421,0,Interpretable Convolutional Neural Networks,Automated Performance Assessment in Transoesophageal Echocardiography with Convolutional Neural Networks,"Zhang, Quanshi and Nian Wu, Ying and Zhu, Song-Chun","Evangelos B. Mazomenos, Kamakshi Bansal, Bruce Martin, Andrew Smith, Susan Wright, Danail Stoyanov"
2097,9924,0,One-Shot Metric Learning for Person Re-Identification,Cross-view Asymmetric Metric Learning for Unsupervised Person Re-identification,"Bak, Slawomir and Carr, Peter","Hong-Xing Yu, Ancong Wu, Wei-Shi Zheng"
1313,6301,0,Unsupervised Learning of Edges,VOS-GAN: Adversarial Learning of Visual-Temporal Dynamics for Unsupervised Dense Prediction in Videos,"Li, Yin and Paluri, Manohar and Rehg, James M. and Dollar, Piotr","C. Spampinato, S. Palazzo, P. D'Oro, F. Murabito, D. Giordano, M. Shah"
1852,7967,0,"WILDCAT: Weakly Supervised Learning of Deep ConvNets for Image Classification, Pointwise Localization and Segmentation",Mathematics of Deep Learning,"Durand, Thibaut and Mordan, Taylor and Thome, Nicolas and Cord, Matthieu","Rene Vidal, Joan Bruna, Raja Giryes, Stefano Soatto"
627,4617,0,Sparse Convolutional Neural Networks,Integrating Flexible Normalization into Mid-Level Representations of Deep Convolutional Neural Networks,"Liu, Baoyuan and Wang, Min and Foroosh, Hassan and Tappen, Marshall and Pensky, Marianna","Luis Gonzalo Sanchez Giraldo, Odelia Schwartz"
437,1051,0,Region-based Particle Filter for Video Object Segmentation,Tukey-Inspired Video Object Segmentation,"Varas, David and Marques, Ferran","Brent A. Griffin, Jason J. Corso"
1962,2338,0,Collaborative Deep Reinforcement Learning for Joint Object Search,Object-sensitive Deep Reinforcement Learning,"Kong, Xiangyu and Xin, Bo and Wang, Yizhou and Hua, Gang","Yuezhang Li, Katia Sycara, Rahul Iyer"
2722,3004,0,Duplex Generative Adversarial Network for Unsupervised Domain Adaptation,Partial Adversarial Domain Adaptation,"Hu, Lanqing and Kan, Meina and Shan, Shiguang and Chen, Xilin","Zhangjie Cao, Lijia Ma, Mingsheng Long, Jianmin Wang"
2938,9666,0,Relation Networks for Object Detection,Fully Convolutional Neural Networks for Dynamic Object Detection in Grid Maps,"Hu, Han and Gu, Jiayuan and Zhang, Zheng and Dai, Jifeng and Wei, Yichen","Florian Piewak, Timo Rehfeld, Michael Weber, J. Marius Zllner"
2854,3763,0,Deep Adversarial Metric Learning,Deep Learning for Imbalance Data Classification using Class Expert Generative Adversarial Network,"Duan, Yueqi and Zheng, Wenzhao and Lin, Xudong and Lu, Jiwen and Zhou, Jie"," Fanny, Tjeng Wawan Cenggoro"
627,4738,0,Sparse Convolutional Neural Networks,Multi-Resolution 3D Convolutional Neural Networks for Object Recognition,"Liu, Baoyuan and Wang, Min and Foroosh, Hassan and Tappen, Marshall and Pensky, Marianna","Sambit Ghadai, Xian Lee, Aditya Balu, Soumik Sarkar, Adarsh Krishnamurthy"
2669,2691,0,Pointwise Convolutional Neural Networks,Total Recall: Understanding Traffic Signs using Deep Hierarchical Convolutional Neural Networks,"Hua, Binh-Son and Tran, Minh-Khoi and Yeung, Sai-Kit","Sourajit Saha, Sharif Amit Kamran, Ali Shihab Sabbir"
120,852,0,Image Reconstruction from Bag-of-Visual-Words,Matchable Image Retrieval by Learning from Surface Reconstruction,"Kato, Hiroharu and Harada, Tatsuya","Tianwei Shen, Zixin Luo, Lei Zhou, Runze Zhang, Siyu Zhu, Tian Fang, Long Quan"
3272,4601,0,Fully Convolutional Adaptation Networks for Semantic Segmentation,A multi-scale pyramid of 3D fully convolutional networks for abdominal multi-organ segmentation,"Zhang, Yiheng and Qiu, Zhaofan and Yao, Ting and Liu, Dong and Mei, Tao","Holger R. Roth, Chen Shen, Hirohisa Oda, Takaaki Sugino, Masahiro Oda, Yuichiro Hayashi, Kazunari Misawa, Kensaku Mori"
112,2137,0,The Role of Context for Object Detection and Semantic Segmentation in the Wild,Diagnostics in Semantic Segmentation,"Mottaghi, Roozbeh and Chen, Xianjie and Liu, Xiaobai and Cho, Nam-Gyu and Lee, Seong-Whan and Fidler, Sanja and Urtasun, Raquel and Yuille, Alan","Vladimir Nekrasov, Chunhua Shen, Ian Reid"
1647,9287,0,WELDON: Weakly Supervised Learning of Deep Convolutional Neural Networks,Interpretable Convolutional Neural Networks,"Durand, Thibaut and Thome, Nicolas and Cord, Matthieu","Quanshi Zhang, Ying Nian Wu, Song-Chun Zhu"
3480,2450,0,Interpretable Convolutional Neural Networks,Convolutional Neural Networks for the segmentation of microcalcification in Mammography Imaging,"Zhang, Quanshi and Nian Wu, Ying and Zhu, Song-Chun","Gabriele Valvano, Gianmarco Santini, Nicola Martini, Andrea Ripoli, Chiara Iacconi, Dante Chiappino, Daniele Della Latta"
2385,8735,0,Switching Convolutional Neural Network for Crowd Counting,Crowd counting via scale-adaptive convolutional neural network,"Babu Sam, Deepak and Surya, Shiv and Venkatesh Babu, R.","Lu Zhang, Miaojing Shi, Qiaobo Chen"
627,6523,0,Sparse Convolutional Neural Networks,Toolflows for Mapping Convolutional Neural Networks on FPGAs: A Survey and Future Directions,"Liu, Baoyuan and Wang, Min and Foroosh, Hassan and Tappen, Marshall and Pensky, Marianna","Stylianos I. Venieris, Alexandros Kouris, Christos-Savvas Bouganis"
2337,9287,0,Physically-Based Rendering for Indoor Scene Understanding Using Convolutional Neural Networks,Interpretable Convolutional Neural Networks,"Zhang, Yinda and Song, Shuran and Yumer, Ersin and Savva, Manolis and Lee, Joon-Young and Jin, Hailin and Funkhouser, Thomas","Quanshi Zhang, Ying Nian Wu, Song-Chun Zhu"
627,7584,0,Sparse Convolutional Neural Networks,Light Field Super-Resolution using a Low-Rank Prior and Deep Convolutional Neural Networks,"Liu, Baoyuan and Wang, Min and Foroosh, Hassan and Tappen, Marshall and Pensky, Marianna","Reuben A. Farrugia, Christine Guillemot"
120,7857,0,Image Reconstruction from Bag-of-Visual-Words,Accurate 3D Reconstruction of Dynamic Scenes from Monocular Image Sequences with Severe Occlusions,"Kato, Hiroharu and Harada, Tatsuya","Vladislav Golyanik, Torben Fetzer, Didier Stricker"
236,6699,0,Discriminative Deep Metric Learning for Face Verification in the Wild,Exponential Discriminative Metric Embedding in Deep Learning,"Hu, Junlin and Lu, Jiwen and Tan, Yap-Peng","Bowen Wu, Zhangling Chen, Jun Wang, Huaming Wu"
1850,6683,0,Deep Laplacian Pyramid Networks for Fast and Accurate Super-Resolution,Deep Back-Projection Networks For Super-Resolution,"Lai, Wei-Sheng and Huang, Jia-Bin and Ahuja, Narendra and Yang, Ming-Hsuan","Muhammad Haris, Greg Shakhnarovich, Norimichi Ukita"
904,611,0,Recurrent Convolutional Neural Network for Object Recognition,Spatial-temporal Fusion Convolutional Neural Network for Simulated Driving Behavior Recognition,"Liang, Ming and Hu, Xiaolin","Yaocong Hu, MingQi Lu, Xiaobo Lu"
627,2358,0,Sparse Convolutional Neural Networks,"Real-Time, Highly Accurate Robotic Grasp Detection using Fully Convolutional Neural Networks with High-Resolution Images","Liu, Baoyuan and Wang, Min and Foroosh, Hassan and Tappen, Marshall and Pensky, Marianna","Dongwon Park, Yonghyeok Seo, Se Young Chun"
1299,9237,0,Efficient Training of Very Deep Neural Networks for Supervised Hashing,IQ of Neural Networks,"Zhang, Ziming and Chen, Yuting and Saligrama, Venkatesh","Dokhyam Hoshen, Michael Werman"
1619,8799,0,Improving the Robustness of Deep Neural Networks via Stability Training,Compression-aware Training of Deep Networks,"Zheng, Stephan and Song, Yang and Leung, Thomas and Goodfellow, Ian","Jose M. Alvarez, Mathieu Salzmann"
904,9982,0,Recurrent Convolutional Neural Network for Object Recognition,Deep EndoVO: A Recurrent Convolutional Neural Network (RCNN) based Visual Odometry Approach for Endoscopic Capsule Robots,"Liang, Ming and Hu, Xiaolin","Mehmet Turan, Yasin Almalioglu, Helder Araujo, Ender Konukoglu, Metin Sitti"
3480,6567,0,Interpretable Convolutional Neural Networks,Towards Monocular Digital Elevation Model (DEM) Estimation by Convolutional Neural Networks - Application on Synthetic Aperture Radar Images,"Zhang, Quanshi and Nian Wu, Ying and Zhu, Song-Chun","Gabriele Costante, Thomas A. Ciarfuglia, Filippo Biondi"
1161,9748,0,Weakly Supervised Object Boundaries,Soft Proposal Networks for Weakly Supervised Object Localization,"Khoreva, Anna and Benenson, Rodrigo and Omran, Mohamed and Hein, Matthias and Schiele, Bernt","Yi Zhu, Yanzhao Zhou, Qixiang Ye, Qiang Qiu, Jianbin Jiao"
627,9501,0,Sparse Convolutional Neural Networks,CISRDCNN: Super-resolution of compressed images using deep convolutional neural networks,"Liu, Baoyuan and Wang, Min and Foroosh, Hassan and Tappen, Marshall and Pensky, Marianna","Honggang Chen, Xiaohai He, Chao Ren, Linbo Qing, Qizhi Teng"
2355,3420,0,Weighted-Entropy-Based Quantization for Deep Neural Networks,LQ-Nets: Learned Quantization for Highly Accurate and Compact Deep Neural Networks,"Park, Eunhyeok and Ahn, Junwhan and Yoo, Sungjoo","Dongqing Zhang, Jiaolong Yang, Dongqiangzi Ye, Gang Hua"
3191,1142,0,Compressed Video Action Recognition,Relational Long Short-Term Memory for Video Action Recognition,"Wu, Chao-Yuan and Zaheer, Manzil and Hu, Hexiang and Manmatha, R. and Smola, Alexander J. and Kr_henb_hl, Philipp","Zexi Chen, Bharathkumar Ramachandra, Tianfu Wu, Ranga Raju Vatsavai"
3073,6708,0,Occlusion Aware Unsupervised Learning of Optical Flow,"GeoNet: Unsupervised Learning of Dense Depth, Optical Flow and Camera Pose","Wang, Yang and Yang, Yi and Yang, Zhenheng and Zhao, Liang and Wang, Peng and Xu, Wei","Zhichao Yin, Jianping Shi"
3127,9870,0,Pyramid Stereo Matching Network,Cascade Residual Learning: A Two-stage Convolutional Neural Network for Stereo Matching,"Chang, Jia-Ren and Chen, Yong-Sheng","Jiahao Pang, Wenxiu Sun, Jimmy SJ. Ren, Chengxi Yang, Qiong Yan"
2752,9454,0,Stacked Conditional Generative Adversarial Networks for Jointly Learning Shadow Detection and Shadow Removal,Class-Splitting Generative Adversarial Networks,"Wang, Jifeng and Li, Xiang and Yang, Jian","Guillermo L. Grinblat, Lucas C. Uzal, Pablo M. Granitto"
3480,6396,0,Interpretable Convolutional Neural Networks,Assessing Shape Bias Property of Convolutional Neural Networks,"Zhang, Quanshi and Nian Wu, Ying and Zhu, Song-Chun","Hossein Hosseini, Baicen Xiao, Mayoore Jaiswal, Radha Poovendran"
2034,5135,0,Instance-Level Salient Object Segmentation,MEnet: A Metric Expression Network for Salient Object Segmentation,"Li, Guanbin and Xie, Yuan and Lin, Liang and Yu, Yizhou","Shulian Cai, Jiabin Huang, Delu Zeng, Xinghao Ding, John Paisley"
2669,1818,0,Pointwise Convolutional Neural Networks,Cloud Detection Algorithm for Remote Sensing Images Using Fully Convolutional Neural Networks,"Hua, Binh-Son and Tran, Minh-Khoi and Yeung, Sai-Kit","Sorour Mohajerani, Thomas A. Krammer, Parvaneh Saeedi"
1192,6194,0,Deep Contrast Learning for Salient Object Detection,Deep Learning Object Detection Methods for Ecological Camera Trap Data,"Li, Guanbin and Yu, Yizhou","Stefan Schneider, Graham W. Taylor, Stefan C. Kremer"
713,6333,0,Computing the Stereo Matching Cost With a Convolutional Neural Network,Pyramid Stereo Matching Network,"Zbontar, Jure and LeCun, Yann","Jia-Ren Chang, Yong-Sheng Chen"
2669,1074,0,Pointwise Convolutional Neural Networks,Watermark Retrieval from 3D Printed Objects via Convolutional Neural Networks,"Hua, Binh-Son and Tran, Minh-Khoi and Yeung, Sai-Kit","Xin Zhang, Qian Wang, Toby Breckon, Ioannis Ivrissimtzis"
3480,8339,0,Interpretable Convolutional Neural Networks,DFUNet: Convolutional Neural Networks for Diabetic Foot Ulcer Classification,"Zhang, Quanshi and Nian Wu, Ying and Zhu, Song-Chun","Manu Goyal, Neil D. Reeves, Adrian K. Davison, Satyan Rajbhandari, Jennifer Spragg, Moi Hoon Yap"
904,6685,0,Recurrent Convolutional Neural Network for Object Recognition,Learning Spectral-Spatial-Temporal Features via a Recurrent Convolutional Neural Network for Change Detection in Multispectral Imagery,"Liang, Ming and Hu, Xiaolin","Lichao Mou, Lorenzo Bruzzone, Xiao Xiang Zhu"
2159,7945,0,Non-Local Color Image Denoising With Convolutional Neural Networks,Pointwise Convolutional Neural Networks,"Lefkimmiatis, Stamatios","Binh-Son Hua, Minh-Khoi Tran, Sai-Kit Yeung"
627,581,0,Sparse Convolutional Neural Networks,A Consolidated Approach to Convolutional Neural Networks and the Kolmogorov Complexity,"Liu, Baoyuan and Wang, Min and Foroosh, Hassan and Tappen, Marshall and Pensky, Marianna",D Yoan L. Mekontchou Yomba
627,9830,0,Sparse Convolutional Neural Networks,Automatic Brain Tumor Segmentation using Cascaded Anisotropic Convolutional Neural Networks,"Liu, Baoyuan and Wang, Min and Foroosh, Hassan and Tappen, Marshall and Pensky, Marianna","Guotai Wang, Wenqi Li, Sebastien Ourselin, Tom Vercauteren"
1931,4506,0,Context-Aware Correlation Filter Tracking,Object detection and tracking benchmark in industry based on improved correlation filter,"Mueller, Matthias and Smith, Neil and Ghanem, Bernard","Shangzhen Luan, Yan Li, Xiaodi Wang, Baochang Zhang"
2699,5827,0,"Multi-Evidence Filtering and Fusion for Multi-Label Classification, Object Detection and Semantic Segmentation Based on Weakly Supervised Learning",Capsules for Object Segmentation,"Ge, Weifeng and Yang, Sibei and Yu, Yizhou","Rodney LaLonde, Ulas Bagci"
3407,6598,0,Efficient Parametrization of Multi-Domain Deep Neural Networks,Testing Deep Neural Networks,"Rebuffi, Sylvestre-Alvise and Bilen, Hakan and Vedaldi, Andrea","Youcheng Sun, Xiaowei Huang, Daniel Kroening"
1485,4773,0,Gaussian Conditional Random Field Network for Semantic Segmentation,Superpixel-enhanced Pairwise Conditional Random Field for Semantic Segmentation,"Vemulapalli, Raviteja and Tuzel, Oncel and Liu, Ming-Yu and Chellapa, Rama","Li Sulimowicz, Ishfaq Ahmad, Alexander Aved"
1313,8519,0,Unsupervised Learning of Edges,UnFlow: Unsupervised Learning of Optical Flow with a Bidirectional Census Loss,"Li, Yin and Paluri, Manohar and Rehg, James M. and Dollar, Piotr","Simon Meister, Junhwa Hur, Stefan Roth"
3540,9454,0,SGAN: An Alternative Training of Generative Adversarial Networks,Class-Splitting Generative Adversarial Networks,"Chavdarova, Tatjana and Fleuret, Franois","Guillermo L. Grinblat, Lucas C. Uzal, Pablo M. Granitto"
1647,4965,0,WELDON: Weakly Supervised Learning of Deep Convolutional Neural Networks,Wavelet Convolutional Neural Networks,"Durand, Thibaut and Thome, Nicolas and Cord, Matthieu","Shin Fujieda, Kohei Takayama, Toshiya Hachisuka"
904,4150,0,Recurrent Convolutional Neural Network for Object Recognition,A temporal neural network model for object recognition using a biologically plausible decision making layer,"Liang, Ming and Hu, Xiaolin","Hamed Heidari Gorji, Sajjad Zabbah, Reza Ebrahimpour"
904,5260,0,Recurrent Convolutional Neural Network for Object Recognition,Visual Attribute-augmented Three-dimensional Convolutional Neural Network for Enhanced Human Action Recognition,"Liang, Ming and Hu, Xiaolin","Yunfeng Wang, Wengang Zhou, Qilin Zhang, Houqiang Li"
