ID,Title,Author,Price,ISBN13,Publisher,Publication_Date,Pages,Dimensions
HC2433,Rocks & Minerals(DK Pockets),Sue Fuller,$29.39,9780789495877,DK Publishing (Dorling Kindersley),"Jul. 21st, 2003",160,6.38 x 5.08 x 0.50 inches
HC2434,Black Water(Pendragon (Quality)),D. J. MacHale,$10.61,9780689869112,Aladdin Paperbacks,"Aug. 3rd, 2004",448,5.22 x 7.68 x 1.19 inches
HC2435,Dogsong,Gary Paulsen,$8.68,9781416939191,Simon Pulse,"May. 1st, 2007",162,4.23 x 6.99 x 0.52 inches
HC2436,A Hare in the Elephant's Trunk,Jan L. Coates,$15.74,9780889954519,Red Deer Press,"Feb. 1st, 2011",291,5.25 x 7.50 x 1.00 inches
HC2437,Sammy and Juliana in Hollywood,Benjamin Alire Saenz,$126.27,9780060843748,Rayo,Unknown,360,5.08 x 7.22 x 0.82 inches
HC2438,The Kid Who Invented the Popsicle,Don L. Wulffson,$7.91,9780141302041,Puffin Books,"Mar. 1st, 1999",114,5.04 x 7.68 x 0.34 inches
HC2439,Albert Einstein(DK Biography (Paperback)),Frieda Wishinsky,$8.08,9780756612474,DK Publishing (Dorling Kindersley),"Aug. 1st, 2005",128,5.26 x 7.71 x 0.33 inches
HC2440,Betrayal(Chasing Yesterday (Paperback)),Robin Wasserman,$123.48,9780439933414,Scholastic Paperbacks,"Jul. 31st, 2007",209,5.91 x 7.63 x 0.54 inches
HC2441,Twilight(Twilight: The Graphic Novel (Quality Paperback)),Stephenie Meyer,$14.41,9780316204880,Yen Press,"Jan. 24th, 2012",224,5.30 x 8.00 x 0.60 inches
HC2442,Foundling(Monster Blood Tattoo (Paperback)),D. M. Cornish,$7.98,9780142409138,Speak,"Sep. 6th, 2007",434,6.33 x 8.23 x 1.02 inches
HC2443,Paper Covers Rock,Jenny Hubbard,$9.98,9780385740562,Ember,"Jun. 12th, 2012",183,5.40 x 8.10 x 0.60 inches
HC2444,Summer of Secrets(Bluford),Paul Langan,$7.55,9780439904919,Scholastic Paperbacks,"Jan. 1st, 2008",142,5.64 x 7.90 x 0.44 inches
HC2445,Sisterhood of the Traveling Pants(Sisterhood of the Traveling Pants (Paperback)),Ann Brashares,,9780553494792,Dell Publishing Company,"Apr. 30th, 2005",352,4.32 x 6.94 x 0.97 inches
HC2446,My Most Excellent Year,Steve Kluger,$8.78,9780142413432,Speak,"Mar. 1st, 2009",403,5.58 x 8.21 x 1.11 inches
HC2447,My Life in Black and White,Natasha Friend,$7.99,9780670784943,Viking Children's Books,"Jun. 14th, 2012",294,5.40 x 8.20 x 0.90 inches
HC2448,The Georges and the Jewels,Jane Smiley,$8.45,9780375862281,Yearling Books,"Sep. 14th, 2010",232,5.20 x 7.40 x 0.80 inches
HC2449,Tan Lines(Summer Novels),Katherine Applegate,$5.79,9781416961345,Simon Pulse,"Jun. 3rd, 2008",539,5.06 x 7.66 x 1.45 inches
HC2450,While He Was Away,Karen Schreck,$5.79,9781402264023,Sourcebooks Fire,"May. 1st, 2012",249,5.48 x 8.21 x 0.69 inches
HC2451,Moominvalley Turns Jungle(Moomin),Tove Jansson,$8.92,9781770460973,Drawn & Quarterly,"Oct. 30th, 2012",48,
HC2452,Sometimes It Happens,Lauren Barnholdt,$5.79,9781442413153,Simon Pulse,"Jun. 12th, 2012",312,5.55 x 8.24 x 0.92 inches
HC2453,A Little House Traveler(Little House),Laura Ingalls Wilder,$9.26,9780060724924,Collins,"Jan. 25th, 2011",344,5.24 x 7.60 x 0.80 inches
HC2454,The Subtle Knife(His Dark Materials (Paperback)),Philip Pullman,$9.23,9780440418337,Yearling Books,"May. 22nd, 2001",352,5.24 x 7.63 x 0.90 inches
HC2455,Upgrade U,Ni-Ni Simone,$11.12,9780758241917,Dafina Books,"Mar. 1st, 2011",276,5.40 x 8.10 x 0.90 inches
HC2456,The Arm of the Starfish,Madeleine L'Engle,$10.70,9780312674885,Square Fish,"Jun. 7th, 2011",243,5.62 x 8.24 x 0.72 inches
HC2457,Dead Is So Last Year(Dead Is (Paper)),Marlene Perez,$9.15,9780152062163,Graphia Books,"May. 1st, 2009",192,5.00 x 6.90 x 0.60 inches
HC2458,Crane(Five Ancestors (Paperback)),Jeff Stone,$8.45,9780375830785,Yearling Books,"Feb. 26th, 2008",248,5.80 x 7.58 x 0.66 inches
HC2459,A History of U.S. Set(History of US (Paperback)),Joy Hakim,,9780195327274,"Oxford University Press, USA","Mar. 1st, 2007",248,7.50 x 9.10 x 4.75 inches
HC2460,101 Things to Do Before You're Old and Boring,Richard Horne,$12.74,9780802777454,Walker & Company,"Oct. 17th, 2006",224,4.40 x 6.80 x 0.64 inches
HC2461,Algebra & Geometry(Basher Science),Dan Green,$10.00,9780753465974,Kingfisher,"Jun. 21st, 2011",128,7.09 x 7.04 x 0.47 inches
HC2462,Fallen Angels,Walter Dean Myers,,9780590409438,Scholastic Paperbacks,Unknown,320,4.22 x 6.82 x 0.85 inches
HC2463,Introductory Algebra Grade 5(Brighter Child Workbooks (Paperback)),School Specialty Publishing,$6.14,9780769676050,Brighter Child,"Mar. 1st, 2006",80,8.44 x 10.88 x 0.18 inches
HC2464,The Hunt,Andrew Fukuda,$11.29,9781250005298,St. Martin's Griffin,"Jan. 22nd, 2013",304,
HC2465,"Don't You Dare Read This, Mrs. Dunphrey",Margaret Peterson Haddix,$5.79,9781442443150,Simon & Schuster Books for Young Readers,"Apr. 3rd, 2012",115,5.26 x 8.23 x 0.38 inches
HC2466,Palace of the Damned(Saga of Larten Crepsley (Paperback)),Darren Shan,$10.46,9780316078696,"Little, Brown Books for Young Readers","Oct. 2nd, 2012",272,
HC2467,The End,Laura Barcella,$5.79,9780982732250,Zest Books,"Jul. 3rd, 2012",176,6.90 x 7.20 x 0.60 inches
HC2468,The Gadget,Paul Zindel,$8.43,9780440229513,Laurel Leaf Library,"Feb. 11th, 2003",192,4.30 x 6.86 x 0.56 inches
HC2469,Philip Pullman: His Dark Materials(His Dark Materials (Paperback)),Philip Pullman,$18.58,9780375847226,Alfred A. Knopf Books for Young Readers,"Apr. 10th, 2007",933,6.09 x 9.10 x 2.01 inches
HC2470,Stick It!,T. L. Bonaddio,$5.79,9780762434947,Running Press Kids,"Jun. 1st, 2009",263,7.50 x 8.30 x 1.70 inches
HC2471,"The Twelve Kingdoms, Volume 2(Twelve Kingdoms (Quality))",Fuyumi Ono,$91.03,9781427802583,TokyoPop,"Feb. 28th, 2009",317,5.12 x 7.02 x 0.76 inches
HC2472,Hurricane Song,Paul Volponi,$7.95,9780142414187,Speak,"Jun. 25th, 2009",138,5.78 x 8.06 x 1.08 inches
HC2473,Hold Still,Nina LaCour,$9.26,9780142416945,Speak,"Oct. 5th, 2010",229,5.53 x 8.18 x 0.69 inches
HC2474,Real Time,Pnina Moed Kass,$9.16,9780618691746,Graphia Books,"Jul. 24th, 2006",186,5.96 x 7.76 x 0.47 inches
HC2475,My Life Undecided,Jessica Brody,$6.37,9781250004833,Square Fish,"Nov. 13th, 2012",336,
HC2476,Bounce,Natasha Friend,$125.43,9780439853538,Scholastic Inc.,"Apr. 1st, 2009",188,5.28 x 8.02 x 0.43 inches
HC2477,Harry Potter y las Reliquias de la Muerte(Harry Potter (Spanish)),J. K. Rowling,$166.10,9788498381467,Salamandra,"Feb. 21st, 2008",638,5.26 x 7.90 x 1.59 inches
HC2478,Denim Diaries 6(Denim Diaries),Darrien Lee,$11.25,9781601623638,Urban Books,"Sep. 1st, 2012",288,5.00 x 6.90 x 0.40 inches
HC2479,Night of the Black Bear(Mysteries in Our National Parks (Unnumbered)),Gloria Skurzynski,$6.69,9781426300943,National Geographic Society,"May. 8th, 2007",157,5.29 x 7.63 x 0.42 inches
HC2480,Chicken Soup for the Christian Teenage Soul(Chicken Soup for the Soul (Paperback Health Communications)),Jack Canfield,,9780757300950,HCI Teens,"Jun. 2nd, 2003",400,5.40 x 8.50 x 0.80 inches
HC2481,Secrets and Lies(Capital Girls),Ella Monroe,$6.85,9780312623050,St. Martin's Griffin,"Nov. 13th, 2012",304,
HC2482,Party Princess(Princess Diaries (Quality)),Meg Cabot,$9.86,9780060724559,HarperTrophy,Unknown,306,4.50 x 6.74 x 0.76 inches
HC2483,Firewing(Silverwing (Paperback)),Kenneth Oppel,$9.17,9781416949992,Simon & Schuster Books for Young Readers,"Mar. 1st, 2008",320,5.23 x 7.63 x 0.87 inches
HC2484,The Truth of the Matter(Homelanders (Paperback)),Andrew Klavan,$10.72,9781401685201,Thomas Nelson s,"Nov. 29th, 2011",343,5.40 x 8.30 x 1.00 inches
HC2485,Ten Miles Past Normal,Frances O'Roark Dowell,$8.00,9781416995869,Atheneum Books for Young Readers,"May. 22nd, 2012",211,5.57 x 8.29 x 0.78 inches
HC2486,The Smart Teens' Guide to Living with Intensity,Lisa Rivero,$17.78,9781935067009,Great Potential Press,"Apr. 15th, 2010",144,6.02 x 9.00 x 0.44 inches
HC2487,House of Night Tp Boxed Set (Books 5-8)(House of Night Novels),Cast,$31.21,9781250023582,St. Martin's Griffin,"Oct. 2nd, 2012",1312,
HC2488,Where's My Stuff?,Samantha Moss,$13.42,9780981973371,Zest Books,"Mar. 1st, 2010",104,6.40 x 8.40 x 0.30 inches
HC2489,The Summer of the Swans(Puffin Classics (Paperback)),Betsy Cromer Byars,$7.95,9780142401149,Puffin Books,"Apr. 12th, 2004",129,5.02 x 7.06 x 0.40 inches
HC2490,Jane Eyre(Puffin Classics (Paperback)),Charlotte Bronte,$7.35,9780140366785,Puffin Books,"Mar. 1st, 1995",656,5.09 x 7.73 x 1.12 inches
HC2491,The Subtle Knife(His Dark Materials (Paperback)),Philip Pullman,$9.15,9780440238140,Laurel Leaf Library,"Sep. 9th, 2003",288,4.19 x 7.05 x 0.85 inches
HC2492,Creeping with the Enemy(Langdon Prep Novels),Kimberly Reid,$11.25,9780758267412,K-Teen,"May. 1st, 2012",261,5.56 x 8.27 x 0.73 inches
HC2493,The Fire Thief(Fire Thief Trilogy (Paperback)),Terry Deary,$115.40,9780753461181,Kingfisher,"Apr. 18th, 2007",253,5.04 x 7.04 x 0.89 inches
HC2494,Meet the Austins(Austin Family),Madeleine L'Engle,$9.17,9780312379315,Square Fish,"Sep. 2nd, 2008",230,6.36 x 7.62 x 0.66 inches
HC2495,The Eternal Flame(Merlin (Puffin)),T. A. Barron,$9.29,9780142419298,Puffin Books,"Jul. 7th, 2011",400,5.10 x 7.79 x 1.15 inches
HC2496,New Boy,Julian Houston,$9.27,9780618884056,Graphia Books,"Jan. 14th, 2008",282,5.50 x 7.94 x 0.69 inches
HC2497,"Alice, I Think",Susan Juby,$15.30,9780060515454,HarperTempest,Unknown,290,5.07 x 7.23 x 0.71 inches
HC2498,I Can't Keep My Own Secrets,Larry Smith,$9.95,9780061726842,Harper Teen,"Sep. 1st, 2009",192,4.90 x 6.90 x 0.50 inches
HC2499,A Tale of Two Pretties(Clique (Quality)),Lisi Harrison,$10.69,9780316084420,Poppy Books,"Feb. 15th, 2011",203,5.10 x 7.60 x 0.70 inches
HC2500,The Ptsd Workbook for Teens,Libbi Palmer,$17.34,9781608823215,Instant Help Books,"Nov. 1st, 2012",144,
HC2501,The Farseekers(Obernewtyn Chronicles the Obernewtyn Chronicles),Isobelle Carmody,$113.07,9780375857683,Random House Books for Young Readers,"Dec. 9th, 2008",309,4.10 x 6.60 x 0.90 inches
HC2502,Page(Protector of the Small (Paperback)),Tamora Pierce,$14.59,9780679889182,Laurel Leaf Library,"May. 22nd, 2001",288,4.38 x 7.30 x 0.79 inches
HC2503,Super Simple Paper Airplanes,Nick Robinson,$121.37,9781402770265,Sterling,"Nov. 1st, 2009",128,6.14 x 7.76 x 0.39 inches
HC2504,Here Lies Arthur,Philip Reeve,$132.91,9780545094634,Scholastic Paperbacks,"Mar. 1st, 2010",339,5.26 x 8.10 x 0.66 inches
HC2505,Fading Amber(Cambion Chronicles),Jaime Reed,$11.25,9780758269263,K-Teen/Dafina,"Dec. 24th, 2012",304,
HC2506,Rage of the Fallen(Last Apprentice (Paperback)),Joseph Delaney,$10.86,9780062027580,Greenwillow Books,"Apr. 17th, 2012",396,5.30 x 8.02 x 1.02 inches
HC2507,The Grapes of Wrath(Globe Adapted Classics),John Steinbeck,$220.95,9780835918855,Globe Fearon,"Jan. 1st, 1950",103,5.40 x 8.00 x 0.20 inches
HC2508,Rebeldes = The Outsiders,Susan E. Hinton,$12.35,9781594378072,Alfaguara Infantil,"Jan. 1st, 2004",192,5.50 x 8.30 x 0.70 inches
HC2509,The Rivalry,John Feinstein,$9.16,9780375858161,Yearling Books,"Oct. 11th, 2011",272,5.10 x 7.80 x 0.70 inches
HC2510,Gunslinger Girl Omnibus Collection 1(Gunslinger Girl Omnibus),Yu Aida,$16.54,9781934876923,Seven Seas,"Feb. 1st, 2011",576,5.09 x 7.12 x 1.56 inches
HC2511,The Moves Make the Man (Rpkg),Bruce Brooks,$9.27,9780064405645,HarperCollins,"Dec. 15th, 1995",288,5.04 x 7.56 x 0.69 inches
HC2512,Willow,Julia Hoban,$9.35,9780142416662,Speak,"Feb. 23rd, 2010",329,5.46 x 8.20 x 0.87 inches
HC2513,Best Friends for Never(Clique (Quality)),Lisi Harrison,$10.63,9780316701310,Poppy Books,"Oct. 6th, 2004",197,4.99 x 7.74 x 0.62 inches
HC2514,Warrior Princess(Warrior Princess (Quality)),Frewin Jones,$126.29,9780060871451,Harper Teen,"Oct. 31st, 2009",346,5.34 x 7.92 x 0.87 inches
HC2515,Heroes Don't Run(Aladdin Historical Fiction),Harry Mazer,$8.43,9781416933946,Aladdin Paperbacks,"Feb. 1st, 2007",113,5.24 x 7.62 x 0.35 inches
HC2516,The Naming(Books of Pellinor (Paperback)),Alison Croggon,$10.91,9780763631628,Candlewick Press (MA),"Mar. 14th, 2006",492,6.64 x 7.88 x 1.38 inches
HC2517,Maldicion del Titan = The Titans Curse(Percy Jackson y Los Dioses del Olimpo),Rick Riordan,$24.50,9788498382921,Salamandra,"Mar. 1st, 2010",280,5.30 x 8.60 x 0.90 inches
HC2518,Evil Genius,Catherine Jinks,$9.91,9780152061852,Harcourt Paperbacks,"Apr. 1st, 2008",552,4.68 x 6.98 x 1.50 inches
HC2519,The Unwritten Rule,Elizabeth Scott,$10.69,9781416978923,Simon Pulse,"May. 24th, 2011",210,6.63 x 8.27 x 0.63 inches
HC2520,A Stone in My Hand,Cathryn Clinton,$8.45,9780763647728,Candlewick Press (MA),"Feb. 9th, 2010",195,5.54 x 7.60 x 0.57 inches
HC2521,Pharaoh's Daughter,Julius Lester,$6.56,9780064409698,HarperTrophy,"Feb. 28th, 2002",192,5.11 x 7.62 x 0.49 inches
HC2522,Be More Chill,Ned Vizzini,$9.87,9780786809967,Miramax Books,"Sep. 1st, 2005",287,5.20 x 7.60 x 0.70 inches
HC2523,Capital Girls(Capital Girls),Ella Monroe,$11.32,9780312623036,St. Martin's Griffin,"Aug. 7th, 2012",295,5.55 x 8.24 x 0.80 inches
HC2524,Heaven,Angela Johnson,$9.46,9781442403420,Simon & Schuster Children's Publishing,"Jan. 5th, 2010",138,5.50 x 8.50 x 0.50 inches
HC2525,Secret Keeper,Dannah Gresh,$11.98,9780802439772,Moody s,"Jul. 1st, 2011",96,6.00 x 5.40 x 0.20 inches
HC2526,The Faceless Ones(Skulduggery Pleasant (Paperback)),Derek Landy,$9.19,9780061240935,HarperCollins,"Jun. 29th, 2010",422,5.10 x 7.50 x 1.10 inches
HC2527,Princess in Love,Meg Cabot,$5.79,9780064472807,HarperTrophy,Unknown,288,4.50 x 6.80 x 0.78 inches
HC2528,Alexander the Great(Wicked History (Paperback)),Doug Wilhelm,$129.10,9780531228210,Franklin Watts,"Mar. 1st, 2010",128,5.25 x 7.00 x 0.31 inches
HC2529,Gabriel's Horses(Racing to Freedom Trilogy),Alison Hart,$7.00,9781561455287,Peachtree s,"Feb. 1st, 2010",161,5.60 x 8.30 x 0.40 inches
HC2530,Camp Out!,Lynn Brunelle,$13.99,9780761141228,Workman Publishing,"Jul. 1st, 2007",376,8.00 x 8.00 x 0.90 inches
HC2531,"So, So Hood(Drama High)",L. Divine,$10.66,9780758231192,Dafina Books,"Jun. 1st, 2011",213,5.57 x 8.27 x 0.62 inches
HC2532,"Red Glove(Curse Workers, the Curse Workers)",Holly Black,$7.30,9781442403406,Margaret K. McElderry Books,"Apr. 3rd, 2012",325,5.54 x 8.23 x 0.94 inches
HC2533,A True Patriot,Barry Denenberg,$7.09,9780545398909,Scholastic Inc.,"Dec. 1st, 2012",160,
HC2534,GLBTQ,Kelly Huegel,$15.27,9781575423630,Free Spirit Publishing,"Mar. 1st, 2011",240,6.10 x 8.97 x 0.52 inches
HC2535,The Line,Teri Hall,$8.45,9780142417768,Puffin Books,"Apr. 14th, 2011",224,5.08 x 7.77 x 0.65 inches
HC2536,Half-Minute Horrors,Susan Rich,$7.82,9780061833816,HarperCollins,"Sep. 6th, 2011",141,5.10 x 7.40 x 0.40 inches
HC2537,The Unseen 2,Richie Tankersley Cusick,$10.39,9780142423370,Speak,"Aug. 16th, 2012",640,5.09 x 7.82 x 1.90 inches
HC2538,Hunter's Moon(Avalon High Coronation),Meg Cabot,$10.67,9780061177101,TokyoPop,"Sep. 30th, 2009",160,5.00 x 7.30 x 0.60 inches
HC2539,Leap Day,Wendy Mass,$9.97,9780316058285,"Little, Brown Books for Young Readers","Sep. 1st, 2006",212,5.50 x 8.26 x 0.61 inches
HC2540,The Amazing Life of Birds,Gary Paulsen,$7.72,9780553494280,Yearling Books,"Jun. 10th, 2008",84,5.32 x 7.68 x 0.24 inches
HC2541,Dragonsong(Harper Hall Trilogy),Anne McCaffrey,$6.38,9781416964889,Simon Pulse,Unknown,192,5.50 x 8.28 x 0.55 inches
HC2542,"An Ocean Apart, a World Away",Lensey Namioka,$15.13,9780440229735,Laurel Leaf Library,Unknown,208,4.20 x 6.84 x 0.58 inches
HC2543,Daughter of War,Marsha Forchuk Skrypuch,$16.16,9781554550449,Fitzhenry & Whiteside,"Apr. 4th, 2008",210,7.20 x 8.14 x 0.56 inches
HC2544,Two Miserable Presidents,Steve Sheinkin,$117.71,9781596435193,Flash Point,"Jul. 7th, 2009",244,6.28 x 8.56 x 0.66 inches
HC2545,Changeling(Order of Darkness (Quality)),Philippa Gregory,$8.53,9781442453456,Simon Pulse,"Apr. 23rd, 2013",352,
HC2546,"My Brother, My Sister, and I",Yoko Kawashima Watkins,$8.69,9780689806568,Simon Pulse,"Apr. 1st, 1996",224,4.20 x 6.90 x 0.70 inches
HC2547,A Young Woman After God's Own Heart,Elizabeth George,$13.70,9780736907897,Harvest House s,"Jan. 1st, 2003",220,5.30 x 8.02 x 0.55 inches
HC2548,"Tokyo Mew Mew Omnibus, Volume 1(Tokyo Mew Mew Omnibus)",Reiko Yoshida,$14.15,9781935429876,Kodansha Comics,"Oct. 25th, 2011",368,5.00 x 7.40 x 1.20 inches
HC2549,Stop Pretending,Sonya Sones,$9.83,9780064462181,HarperTempest,"Jan. 23rd, 2001",160,4.46 x 7.66 x 0.38 inches
HC2550,Shortie Like Mine,Ni-Ni Simone,$10.66,9780758228390,Dafina Books,"Aug. 1st, 2008",231,5.63 x 8.21 x 0.62 inches
HC2551,The Stone Demon(Iron Witch),Karen Mahoney,$5.79,9780738733401,Flux,"Apr. 8th, 2013",336,
HC2552,Behind the Gates(Tomorrow Girls),Eva Gray,$16.93,9780545317016,Scholastic Paperbacks,"May. 1st, 2011",211,5.31 x 7.59 x 0.54 inches
HC2553,The Rampage of Haruhi Suzumiya(Melancholy of Haruhi Suzumiya (Paper)),Nagaru Tanigawa,$14.19,9780316038843,"Little, Brown Books for Young Readers","Jun. 7th, 2011",229,5.40 x 8.20 x 0.80 inches
HC2554,Peeps,Scott Westerfeld,$9.37,9781595140838,Razorbill,"Sep. 7th, 2006",312,4.92 x 7.05 x 0.78 inches
HC2555,Give Me Liberty!,Russell Freedom,$14.38,9780823417537,Holiday House,"Nov. 1st, 2001",90,8.00 x 10.14 x 0.27 inches
HC2556,Vampire Academy(Vampire Academy (Paperback)),Richelle Mead,$11.83,9781595144294,Razorbill,"Aug. 23rd, 2011",144,6.00 x 8.40 x 0.50 inches
HC2557,Mossflower(Redwall (Ace Paperback)),Brian Jacques,$9.16,9780441005765,Ace Books,"Nov. 1st, 1998",373,4.26 x 6.82 x 1.03 inches
HC2558,The Gatekeepers #4(Gatekeepers (Paperback)),Anthony Horowitz,$9.74,9780439680066,Scholastic Paperbacks,"Apr. 1st, 2011",400,5.17 x 7.74 x 0.97 inches
HC2559,The Demon's Lexicon(Demon's Lexicon Trilogy (Quality)),Sarah Rees Brennan,$12.73,9781416963806,Margaret K. McElderry Books,"Apr. 27th, 2010",322,5.62 x 8.14 x 0.84 inches
HC2560,You: The Owner's Manual for Teens,Michael F. Roizen,$16.18,9780743292580,Free Press,"Jun. 7th, 2011",438,7.30 x 9.10 x 1.30 inches
HC2561,Crime and Puzzlement,Lawrence Treat,$8.61,9780879234058,David R. Godine,"Jun. 30th, 2003",80,6.92 x 8.47 x 0.26 inches
HC2562,Ttfn(Internet Girls),Lauren Myracle,$8.44,9780810992795,ABRAMS,"Feb. 1st, 2007",240,5.08 x 7.04 x 0.68 inches
HC2563,Good Masters! Sweet Ladies!,Laura Amy Schlitz,$11.32,9780763643324,Candlewick Press (MA),"Dec. 23rd, 2008",85,7.06 x 10.20 x 0.30 inches
HC2564,The Second Summer of the Sisterhood(Sisterhood of the Traveling Pants (Paperback)),Ann Brashares,$5.79,9780553495010,Dell Publishing Company,"May. 31st, 2006",425,4.24 x 6.84 x 1.26 inches
HC2565,Burger Wuss,M. T. Anderson,$116.48,9780763631789,Candlewick Press (MA),"Jan. 22nd, 2008",188,5.42 x 7.76 x 0.45 inches
HC2566,Half Moon Investigations,Eoin Colfer,,9780786849604,Disney Press,"Mar. 27th, 2007",304,5.30 x 7.56 x 0.73 inches
HC2567,Crossing Jordan,Adrian Fogelin,$10.94,9781561452811,Peachtree Jr,"Jul. 1st, 2002",140,6.10 x 8.50 x 0.41 inches
HC2568,Snow Falling in Spring,Moying Li,$12.02,9780312608675,Square Fish,"Mar. 16th, 2010",176,5.60 x 8.22 x 0.51 inches
HC2569,Reckless,Cornelia Funke,$10.25,9780316056076,"Little, Brown Books for Young Readers","Sep. 5th, 2011",394,5.40 x 8.20 x 1.10 inches
HC2570,Midnight Alley(Morganville Vampires (Mass Market)),Rachel Caine,$8.44,9780451222381,Signet Book,"Oct. 2nd, 2007",245,4.20 x 6.84 x 0.69 inches
HC2571,Blue Wings(Phantom Stallion),Terri Farley,$44.14,9780060758486,Avon Books,"Mar. 31st, 2006",242,5.22 x 7.66 x 0.55 inches
HC2572,Fire and Hemlock,Diana Wynne Jones,$10.07,9780142420140,Firebird,"Apr. 12th, 2012",438,5.50 x 8.34 x 1.39 inches
HC2573,Abhorsen(Abhorsen Trilogy (Paperback)),Garth Nix,$10.60,9780061474330,Eos,"Apr. 22nd, 2008",340,5.80 x 8.06 x 0.92 inches
HC2574,Partials,Dan Wells,$10.74,9780062071057,Balzer & Bray/Harperteen,"Feb. 26th, 2013",496,
HC2575,Satchel Paige,James Sturm,$51.88,9780786839018,Jump at the Sun,Unknown,89,6.84 x 10.00 x 0.36 inches
HC2576,A Good Horse,Jane Smiley,$8.45,9780375862304,Yearling Books,"Aug. 23rd, 2011",246,5.10 x 7.40 x 0.80 inches
HC2577,Nerdlandia,Gary Soto,$7.71,9780698117846,Paperstar Book,"Jul. 19th, 1999",88,4.19 x 6.76 x 0.26 inches
HC2578,Un Lun Dun,China Mieville,$10.51,9780345458445,Del Rey Books,"Jan. 29th, 2008",474,5.56 x 8.30 x 1.05 inches
HC2579,The Sigh of Haruhi Suzumiya(Melancholy of Haruhi Suzumiya (Paper)),Nagaru Tanigawa,$14.87,9780316038799,"Little, Brown Books for Young Readers","Oct. 7th, 2009",208,5.58 x 8.08 x 0.59 inches
HC2580,Lament(Gathering of Faerie),Maggie Stiefvater,$10.17,9780738713700,Flux,"Oct. 8th, 2008",325,5.27 x 7.96 x 0.81 inches
HC2581,Peaches,Jodi Lynn Anderson,$9.89,9780060733070,HarperTrophy,"May. 9th, 2006",311,5.34 x 7.96 x 0.80 inches
HC2582,The Wee Free Men,Terry Pratchett,$10.86,9780062012173,Harper,"Aug. 24th, 2010",552,5.30 x 7.90 x 1.40 inches
HC2583,Drama High(Drama High),L. Divine,$11.25,9780758231154,K-Teen,"Oct. 1st, 2010",226,5.40 x 8.20 x 1.00 inches
HC2584,Ruined,Paula Morris,$10.31,9780545042147,Point,"Aug. 1st, 2010",309,5.34 x 8.00 x 0.64 inches
HC2585,Whales on Stilts(M. T. Anderson's Thrilling Tales (Paperback)),M. T. Anderson,$6.82,9780152053949,Harcourt Paperbacks,"Apr. 30th, 2006",188,5.02 x 7.22 x 0.56 inches
HC2586,Cold as Ice(Drama High),L. Divine,$10.66,9780758231130,Dafina Books,"Jun. 1st, 2010",208,5.40 x 8.10 x 0.60 inches
HC2587,Watcher in the Woods(Dreamhouse Kings (Paperback)),Robert Liparulo,$10.71,9781595547286,Thomas Nelson s,"Sep. 29th, 2009",292,5.50 x 8.30 x 0.80 inches
HC2588,Kiss & Blog,Alyson Noel,$12.17,9781250002723,St. Martin's Griffin,"Oct. 16th, 2012",240,
HC2589,The Selection,Kiera Cass,$10.86,9780062059949,Harper Teen,"Mar. 26th, 2013",352,
HC2590,Blade of Fire(Icemark (Paperback)),Stuart Hill,$166.63,9780439873277,Chicken House,"Feb. 28th, 2008",586,5.32 x 7.60 x 1.42 inches
HC2591,Summerland,Michael Chabon,$120.78,9781423139959,Hyperion Books,"Mar. 8th, 2011",500,5.62 x 8.24 x 1.33 inches
HC2592,Fearless,Francine Pascal,$11.62,9781442446311,Simon Pulse,"Jan. 31st, 2012",608,5.50 x 8.00 x 1.70 inches
HC2593,Wrapped Up in You 06(My Boyfriend Is a Monster),Dan Jolley,$11.27,9780822594253,Graphic Universe,"Oct. 1st, 2012",128,5.20 x 7.40 x 0.40 inches
