#key=_id
#ltable=POINTER
#rtable=POINTER
#foreign_key_ltable=ltable.ID
#foreign_key_rtable=rtable.ID
_id,ltable.ID,rtable.ID,ltable.FirstAuthor,ltable.ISBN13,ltable.Publisher,ltable.Title,rtable.Author1,rtable.ISBN13,rtable.Publisher,rtable.Title
2913,3065,3135,Mark Twain, ,Gramercy,"Mark Twain: Selected Works, Deluxe Edition (Burlesque Autobiography/the Prince)",Roy J . Friedman Mark Twain Collection Mark Twain,2940018903741,Harper &amp; Brothers Publishers,Is Shakespeare Dead?: From My Autobiography
2914,3065,3325,Mark Twain, ,Gramercy,"Mark Twain: Selected Works, Deluxe Edition (Burlesque Autobiography/the Prince)",Mark Twain,9780766161375,Kessinger Publishing Company,"Mark Twain's Autobiography, Volume 2"
2915,3066,1752,Andrew Taylor Still,9780405039737,Arno Press,Autobiography Of Andrew T. Still: With A History Of The Discovery And Development Of The Science Of Osteopathy,Andrew Taylor Still,2940026620111,The author,Autobiography of Andrew T. Still: With a History of the Discovery and Development of the Science ...
2916,3066,1958,Andrew Taylor Still,9780405039737,Arno Press,Autobiography Of Andrew T. Still: With A History Of The Discovery And Development Of The Science Of Osteopathy,Andrew Taylor Still,2940026619979,The author,Autobiography of Andrew T. Still: With a History of the Discovery and Development of the Science ...
2917,3066,2404,Andrew Taylor Still,9780405039737,Arno Press,Autobiography Of Andrew T. Still: With A History Of The Discovery And Development Of The Science Of Osteopathy,Andrew Taylor Still,9781293958902,Scholar's Choice,Autobiography of Andrew T. Still - Scholar's Choice Edition
2918,3067,2679,Tony Brooks,9781899870837,Motor Racing Publications,Tony Brooks: Poetry in Motion: Autobiography of a supreme Grand Prix driver,Tony Brooks,9781899870837,Motor Racing Publications,Tony Brooks: Poetry in Motion: Autobiography of a supreme Grand Prix driver
2919,3068,47,Fulton J. Sheen,9780898704204,Ignatius Press,Treasure in Clay: The Autobiography of Fulton J. Sheen,Fulton J. Sheen,9780385177092,Crown Religion/Business/Forum,Treasure in Clay: The Autobiography of Fulton J. Sheen
2920,3075,853,Jocelyn Cohen,9780814716953,New York University Press,My Future Is in America: Autobiographies of Eastern European Jewish Immigrants,Jocelyn Cohen,9780814716953,New York University Press,My Future Is in America: Autobiographies of Eastern European Jewish Immigrants
2921,3077,882,Sue Johnston,9780091938895,Ebury Press,Things I Couldn't Tell My Mother: My Autobiography,Sue Johnston,9781409034698,Ebury Publishing,Things I Couldn't Tell My Mother: My Autobiography
2922,3078,1064,Subhas Chandra Bose,9781497312104,Createspace,An Indian Pilgrim: An Unfinished Autobiography. This Is the First Part of the Two-Volume Original Autobiography of Subhas Chandra Bose Fi,Subhas Chandra Bose,9781497312104,CreateSpace Publishing,An Indian Pilgrim: An Unfinished Autobiography. This Is the First Part of the Two-Volume Original Autobiography of Subhas Chandra Bose Fi
2923,3079,699,David Shields,9780743225786,Simon & Schuster,Enough about You: Adventures in Autobiography,David Shields,9781940450810,McSweeney's Publishing,That Thing You Do With Your Mouth: The Sexual Autobiography of Samantha Matthews as Told to David Shields
2924,3079,3485,David Shields,9780743225786,Simon & Schuster,Enough about You: Adventures in Autobiography,David Shields,9781593763565,"Soft Skull Press, Inc.",Enough About You: Notes Toward the New Autobiography
2925,3083,96,Ali MacGraw,9780553072709,Bantam,Moving Pictures: An Autobiography,Ali MacGraw,2940151374255,Renaissance Literary &amp; Talent,Moving Pictures: An Autobiography
2926,3085,251,Edward I. Koch,9781451660722,Simon & Schuster,Mayor: An Autobiography,Marianne Faithfull,9781461660972,"Rowman &amp; Littlefield Publishers, Inc.",Faithfull: An Autobiography
2927,3085,834,Edward I. Koch,9781451660722,Simon & Schuster,Mayor: An Autobiography,Edward I. Koch,9781451660722,Simon &amp; Schuster,Mayor: An Autobiography
2928,3090,954,Lisa Dierbeck, , ,The Autobiography of Jenny X,Lisa Dierbeck,2940013409125,OR Books,The Autobiography of Jenny X
2929,3096,2124,David Lipsey,9781849544290,Biteback Publishing,In the Corridors of Power: An Autobiography,David  Lipsey,9781849542166,Biteback Publishing,David Lipsey: An Autobiography
2930,3097,2627,Jack Van Der Geest,9780964961500,van der Geest Publishing and Distribution Co,Was God on vacation?: A WWII autobiography,Francis Adrian Van der Kemp,2940025696476,Penguin Group (USA),"Francis Adrian Van Der Kemp, 1752-1829: An Autobiography, Together with Extracts from His ..."
2931,3101,256,Irving Stone,9780451162465,Signet,Dear Theo: The Autobiography of Vincent Van Gogh,Irving Stone,9780452275041,Penguin Publishing Group,Dear Theo: The Autobiography of Vincent Van Gogh
2932,3101,1803,Irving Stone,9780451162465,Signet,Dear Theo: The Autobiography of Vincent Van Gogh,Irving Stone,9780451065810,Penguin Group (USA) Incorporated,Dear Theo: The Autobiography of Vincent Van Gogh
2933,3101,2712,Irving Stone,9780451162465,Signet,Dear Theo: The Autobiography of Vincent Van Gogh,Irving Stone,9780451038364,Penguin Group (USA) Incorporated,Dear Theo: The Autobiography of Vincent Van Gogh
2934,3104,347,Stephen Brennan,9781628731767,Skyhorse Publishing,An Autobiography of Davy Crockett,Stephen Brennan,9781628731767,Skyhorse Publishing,An Autobiography of Davy Crockett
2935,3104,451,Stephen Brennan,9781628731767,Skyhorse Publishing,An Autobiography of Davy Crockett,Stephen Brennan,9781616083526,Skyhorse Publishing,An Autobiography of Theodore Roosevelt
2936,3104,564,Stephen Brennan,9781628731767,Skyhorse Publishing,An Autobiography of Davy Crockett,Stephen Brennan,9781629141367,Skyhorse Publishing,An Autobiography of John Muir
2937,3104,701,Stephen Brennan,9781628731767,Skyhorse Publishing,An Autobiography of Davy Crockett,Stephen Brennan,9781620878194,Skyhorse Publishing,An Autobiography of General Custer
2938,3104,712,Stephen Brennan,9781628731767,Skyhorse Publishing,An Autobiography of Davy Crockett,Stephen Brennan,9781620879535,Skyhorse Publishing,An Autobiography of Jack London
2939,3108,3137,Karen Gershon,9780720608991,Peter Owen Publishers,A Lesser Child: An Autobiography,Karen Gershon,9780720608991,"Owen, Peter Limited",A Lesser Child: An Autobiography
2940,3118,176,James D. Corrothers,9780836988840,Books for Libraries,In Spite of the Handicap: An Autobiography,P. D. James,9780345442123,Random House Publishing Group,Time to Be in Earnest: A Fragment of Autobiography
2941,3118,1296,James D. Corrothers,9780836988840,Books for Libraries,In Spite of the Handicap: An Autobiography,James D. Fernandez,9780822312543,Duke University Press Books,Apology to Apostrophe: Autobiography and the Rhetoric of Self-Representation in Spain
2942,3118,2693,James D. Corrothers,9780836988840,Books for Libraries,In Spite of the Handicap: An Autobiography,James D. Fernandez,9780822312543,Duke University Press Books,Apology to Apostrophe: Autobiography and the Rhetoric of Self-Representation in Spain
2943,3118,3014,James D. Corrothers,9780836988840,Books for Libraries,In Spite of the Handicap: An Autobiography,P. D. James,9788466305525,"Distribooks, Inc.",La hora de la verdad (Time to Be in Earnest: A Fragment of Autobiography)
2944,3121,1389,Unknown Author 416,9781558181427,Holmes Pub Grou Llc,The Autobiography Of Denis Zachaire,Unknown Author,9781330303962,FB &amp;c Ltd,"Edward Wortley Montagu, Vol. 1 of 3: An Autobiography (Classic Reprint)"
2945,3121,1700,Unknown Author 416,9781558181427,Holmes Pub Grou Llc,The Autobiography Of Denis Zachaire,Unknown Author,9781330161746,FB &amp;c Ltd,"Jack Westropp, Vol. 2 of 2: An Autobiography (Classic Reprint)"
2946,3121,1704,Unknown Author 416,9781558181427,Holmes Pub Grou Llc,The Autobiography Of Denis Zachaire,Unknown Author,9781330949276,FB &amp;c Ltd,"The Autobiography of a Beggar Boy: In Which Will Be Found Related the Numerous Trials, Hard Struggles, and Vicissitudes of a Strangely Chequered Life; With Glimpses of Social and Political History Over a Period of Fifty Years (Classic Reprint)"
2947,3121,2225,Unknown Author 416,9781558181427,Holmes Pub Grou Llc,The Autobiography Of Denis Zachaire,Unknown Author,9781330106952,FB &amp;c Ltd,"The Autobiography of Leigh Hunt, Vol. 1 of 3: With Reminiscences of Friends and Contemporaries (Classic Reprint)"
2948,3121,2506,Unknown Author 416,9781558181427,Holmes Pub Grou Llc,The Autobiography Of Denis Zachaire,Unknown Author,9781330881569,FB &amp;c Ltd,"A Country Curate's Autobiography, or Passages of a Life Without a Living, Vol. 2 of 2 (Classic Reprint)"
2949,3121,3410,Unknown Author 416,9781558181427,Holmes Pub Grou Llc,The Autobiography Of Denis Zachaire,Unknown Author,9781330050019,FB &amp;c Ltd,A Successful Life: Autobiography of Eliashib Adams (Classic Reprint)
2950,3121,3538,Unknown Author 416,9781558181427,Holmes Pub Grou Llc,The Autobiography Of Denis Zachaire,Unknown Author,9781330066676,FB &amp;c Ltd,"The Autobiography of Charles H. Spurgeon, Vol. 3: Compiled From His Diary, Letters, and Records; 1856 1878 (Classic Reprint)"
2951,3121,3551,Unknown Author 416,9781558181427,Holmes Pub Grou Llc,The Autobiography Of Denis Zachaire,Unknown Author,9781330775097,FB &amp;c Ltd,"The Life of Hon. William F. Cody: Known as Buffalo Bill, the Famous Hunter, Scout and Guide; An Autobiography (Classic Reprint)"
2952,3122,2469,Charles E. Fletcher Jr.,9781462693986,America Star Books,The Autobiography of the American Master,Adams Charles Francis Jr. 1835-1915,9781313864589,HardPress Publishing,"Charles Francis Adams, 1835-1915: An Autobiography"
2953,3122,2648,Charles E. Fletcher Jr.,9781462693986,America Star Books,The Autobiography of the American Master,Charles E. Spurgeon,9781297506017,Andesite Press,"The Autobiography of Charles H. Spurgeon: 1856-1878, Volume III"
2954,3123,1503,Kenny Dalglish,9780340660119,Hodder & Stoughton,Dalglish: My Autobiography,Kenny Dalglish,9780340660119,Hodder General Publishing Division,Dalglish: My Autobiography
2955,3129,1389,Unknown Author 193,9780140032123, ,Light On A Dark Horse - An Autobiography,Unknown Author,9781330303962,FB &amp;c Ltd,"Edward Wortley Montagu, Vol. 1 of 3: An Autobiography (Classic Reprint)"
2956,3129,1700,Unknown Author 193,9780140032123, ,Light On A Dark Horse - An Autobiography,Unknown Author,9781330161746,FB &amp;c Ltd,"Jack Westropp, Vol. 2 of 2: An Autobiography (Classic Reprint)"
2957,3129,1704,Unknown Author 193,9780140032123, ,Light On A Dark Horse - An Autobiography,Unknown Author,9781330949276,FB &amp;c Ltd,"The Autobiography of a Beggar Boy: In Which Will Be Found Related the Numerous Trials, Hard Struggles, and Vicissitudes of a Strangely Chequered Life; With Glimpses of Social and Political History Over a Period of Fifty Years (Classic Reprint)"
2958,3129,2225,Unknown Author 193,9780140032123, ,Light On A Dark Horse - An Autobiography,Unknown Author,9781330106952,FB &amp;c Ltd,"The Autobiography of Leigh Hunt, Vol. 1 of 3: With Reminiscences of Friends and Contemporaries (Classic Reprint)"
2959,3129,2506,Unknown Author 193,9780140032123, ,Light On A Dark Horse - An Autobiography,Unknown Author,9781330881569,FB &amp;c Ltd,"A Country Curate's Autobiography, or Passages of a Life Without a Living, Vol. 2 of 2 (Classic Reprint)"
2960,3129,3410,Unknown Author 193,9780140032123, ,Light On A Dark Horse - An Autobiography,Unknown Author,9781330050019,FB &amp;c Ltd,A Successful Life: Autobiography of Eliashib Adams (Classic Reprint)
2961,3129,3538,Unknown Author 193,9780140032123, ,Light On A Dark Horse - An Autobiography,Unknown Author,9781330066676,FB &amp;c Ltd,"The Autobiography of Charles H. Spurgeon, Vol. 3: Compiled From His Diary, Letters, and Records; 1856 1878 (Classic Reprint)"
2962,3129,3551,Unknown Author 193,9780140032123, ,Light On A Dark Horse - An Autobiography,Unknown Author,9781330775097,FB &amp;c Ltd,"The Life of Hon. William F. Cody: Known as Buffalo Bill, the Famous Hunter, Scout and Guide; An Autobiography (Classic Reprint)"
2963,3133,734,RoseMary Quinn Gabriel, ,CreateSpace Independent Publishing Platform,Kids on the Loose: An Autobiography,RoseMary Quinn Gabriel,9781512348859,CreateSpace Publishing,Kids on the Loose: An Autobiography
2964,3134,123,Gareth Thomas, ,Ebury Digital,Proud: My Autobiography,Gareth Thomas,9781473502208,Ebury Publishing,Proud: My Autobiography
2965,3144,3412,Edward Livingston Trudeau, ,BIG BYTE BOOKS,To Comfort Always: An Autobiography,Edward Livingston Trudeau,9781112245237,Cornell University Library,An Autobiography [1915]
2966,3145,59,Zora Neale Hurston,9780062004833,Harper Perennial Modern Classics,Dust Tracks on a Road: An Autobiography,Zora Neale Hurston,9780060854089,HarperCollins Publishers,Dust Tracks on a Road: An Autobiography
2967,3146,411,J P Wearing,9781595809889,Santa Monica Press,The Shakespeare Diaries: A Fictional Autobiography,A P J Abdul Kalam,9788173717802,Universities Press (India)PL,Wings Of Fire: An Autobiography
2968,3146,2474,J P Wearing,9781595809889,Santa Monica Press,The Shakespeare Diaries: A Fictional Autobiography,J. P. Fletcher,9781330191026,FB &amp;c Ltd,"The Autobiography a Missionary, Vol. 2 of 2 (Classic Reprint)"
2969,3159,35,Theodore Roosevelt, , ,Theodore Roosevelt An Autobiography,Theodore Roosevelt,9781451580129,CreateSpace Publishing,Theodore Roosevelt: An Autobiography
2970,3159,104,Theodore Roosevelt, , ,Theodore Roosevelt An Autobiography,Theodore TEDDY ROOSEVELT [Winner of the Nobel Prize] Nook Edition (Part I of the Best Presidents Series incl. George Washington,2940013017061,Great American Presidents Biographies,THE GREATEST AMERICAN PRESIDENT: THE AUTOBIOGRAPHY OF THEODORE ROOSEVELT (Worldwide Bestseller)
2971,3159,381,Theodore Roosevelt, , ,Theodore Roosevelt An Autobiography,Theodore Roosevelt,2940013239296,Seven Treasures Publications,The Autobiography of Theodore Roosevelt
2972,3159,440,Theodore Roosevelt, , ,Theodore Roosevelt An Autobiography,Theodore Roosevelt,9781411439252,Barnes &amp; Noble,An Autobiography (Barnes & Noble Digital Library)
2973,3159,739,Theodore Roosevelt, , ,Theodore Roosevelt An Autobiography,Theodore Roosevelt,9781494866907,CreateSpace Independent Publishing Platform,Theodore Roosevelt: Autobiography
2974,3159,746,Theodore Roosevelt, , ,Theodore Roosevelt An Autobiography,Theodore Roosevelt,9781931082655,Library of America,The Rough Riders and An Autobiography
2975,3159,968,Theodore Roosevelt, , ,Theodore Roosevelt An Autobiography,Theodore Roosevelt,9781604596199,Wilder Publications,Bully! Three Autobiographies By Theodore Roosevelt
2976,3159,1172,Theodore Roosevelt, , ,Theodore Roosevelt An Autobiography,Theodore Roosevelt,9781502958662,CreateSpace Publishing,Theodore Roosevelt; an Autobiography
2977,3161,35,Theodore Roosevelt, ,Chios Classics,Autobiography of Theodore Roosevelt,Theodore Roosevelt,9781451580129,CreateSpace Publishing,Theodore Roosevelt: An Autobiography
2978,3161,104,Theodore Roosevelt, ,Chios Classics,Autobiography of Theodore Roosevelt,Theodore TEDDY ROOSEVELT [Winner of the Nobel Prize] Nook Edition (Part I of the Best Presidents Series incl. George Washington,2940013017061,Great American Presidents Biographies,THE GREATEST AMERICAN PRESIDENT: THE AUTOBIOGRAPHY OF THEODORE ROOSEVELT (Worldwide Bestseller)
2979,3161,381,Theodore Roosevelt, ,Chios Classics,Autobiography of Theodore Roosevelt,Theodore Roosevelt,2940013239296,Seven Treasures Publications,The Autobiography of Theodore Roosevelt
